species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_EA_105	0_pi_EA_206	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_EA_105	4_pi_EA_206	4_pi_between	4_pi_total
euphydryas_aurinia	TRINITY_DN13907_c0_g1(+)	aurinia.TRINITY_DN13907_c0_g1	NA	173	0	0	173	330	330	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	0	1	0	0.01818182	0.01818182	0.00909091	0.01212121
euphydryas_aurinia	TRINITY_DN13917_c0_g1(+)	aurinia.TRINITY_DN13917_c0_g1	NA	96	0	0	96	185	185	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN13935_c0_g1(+)	aurinia.TRINITY_DN13935_c0_g1	NA	119	0	0	119	228	228	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN13955_c0_g1(+)	aurinia.TRINITY_DN13955_c0_g1	NA	130	0	0	130	252	252	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN13962_c0_g1(-)	aurinia.TRINITY_DN13962_c0_g1	NA	87	0	1	86	160	158	1	1	0	0	0.00625	0.00625	0.00625	0.00625	50	49	0	1	0	0	0.0	0.02	0.01	0.01
euphydryas_aurinia	TRINITY_DN14039_c0_g1(-)	aurinia.TRINITY_DN14039_c0_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14078_c0_g1(+)	aurinia.TRINITY_DN14078_c0_g1	NA	289	0	0	289	551	550	1	0	0	0	0.00181488	0.0	0.00090744	0.00090744	99	98	0	0	0	1	0.0	0.0	0.01010101	0.00673401
euphydryas_aurinia	TRINITY_DN14173_c0_g1(+)	aurinia.TRINITY_DN14173_c0_g1	NA	170	0	0	170	323	322	1	0	0	0	0.00309598	0.0	0.00154799	0.00154799	52	52	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14178_c0_g1(+)	aurinia.TRINITY_DN14178_c0_g1	OG0001277	220	0	0	220	417	417	0	0	0	0	0.0	0.0	0.0	0.0	78	77	0	1	0	0	0.0	0.01282051	0.00641026	0.00641026
euphydryas_aurinia	TRINITY_DN14181_c0_g1(+)	aurinia.TRINITY_DN14181_c0_g1	NA	101	0	0	101	192	191	0	0	0	1	0.0	0.0	0.00520833	0.00347222	42	41	0	0	0	1	0.0	0.0	0.02380952	0.01587301
euphydryas_aurinia	TRINITY_DN14186_c0_g1(+)	aurinia.TRINITY_DN14186_c0_g1	NA	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14250_c0_g1(+)	aurinia.TRINITY_DN14250_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14504_c0_g1(+)	aurinia.TRINITY_DN14504_c0_g1	NA	260	0	0	260	499	499	0	0	0	0	0.0	0.0	0.0	0.0	97	97	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14513_c0_g1(+)	aurinia.TRINITY_DN14513_c0_g1	NA	93	0	0	93	182	182	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14518_c0_g1(+)	aurinia.TRINITY_DN14518_c0_g1	NA	37	0	0	37	65	65	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14531_c0_g1(+)	aurinia.TRINITY_DN14531_c0_g1	NA	137	0	0	137	260	260	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14532_c0_g1(+)	aurinia.TRINITY_DN14532_c0_g1	NA	223	0	0	223	423	423	0	0	0	0	0.0	0.0	0.0	0.0	72	71	0	1	0	0	0.0	0.01388889	0.00694444	0.00694444
euphydryas_aurinia	TRINITY_DN14573_c0_g1(+)	aurinia.TRINITY_DN14573_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN14600_c0_g1(+)	aurinia.TRINITY_DN14600_c0_g1	OG0001318	165	0	0	165	343	343	0	0	0	0	0.0	0.0	0.0	0.0	84	82	1	0	0	1	0.01190476	0.0	0.01785714	0.01388889
euphydryas_aurinia	TRINITY_DN14605_c0_g1(+)	aurinia.TRINITY_DN14605_c0_g1	NA	29	0	0	29	58	58	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14634_c0_g1(+)	aurinia.TRINITY_DN14634_c0_g1	NA	20	0	0	20	39	39	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14720_c0_g1(+)	aurinia.TRINITY_DN14720_c0_g1	OG0001314	139	0	0	139	264	264	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14742_c0_g1(+)	aurinia.TRINITY_DN14742_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14753_c0_g1(-)	aurinia.TRINITY_DN14753_c0_g1	NA	17	0	0	17	30	28	1	1	0	0	0.03333333	0.03333333	0.03333333	0.03333333	4	3	0	1	0	0	0.0	0.25	0.125	0.125
euphydryas_aurinia	TRINITY_DN14764_c0_g1(+)	aurinia.TRINITY_DN14764_c0_g1	NA	189	0	0	189	372	372	0	0	0	0	0.0	0.0	0.0	0.0	75	75	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14846_c0_g1(+)	aurinia.TRINITY_DN14846_c0_g1	NA	9	0	0	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14859_c0_g1(+)	aurinia.TRINITY_DN14859_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN14883_c0_g1(+)	aurinia.TRINITY_DN14883_c0_g1	NA	170	0	0	170	311	311	0	0	0	0	0.0	0.0	0.0	0.0	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
euphydryas_aurinia	TRINITY_DN14885_c0_g1(+)	aurinia.TRINITY_DN14885_c0_g1	NA	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14904_c0_g1(+)	aurinia.TRINITY_DN14904_c0_g1	NA	6	0	0	6	7	6	0	0	0	1	0.0	0.0	0.14285714	0.09523809	1	0	0	0	0	1	0.0	0.0	1.0	0.66666667
euphydryas_aurinia	TRINITY_DN14907_c0_g1(+)	aurinia.TRINITY_DN14907_c0_g1	NA	154	0	0	154	283	282	0	0	0	1	0.0	0.0	0.00353357	0.00235571	42	40	0	0	0	2	0.0	0.0	0.04761905	0.03174603
euphydryas_aurinia	TRINITY_DN14923_c0_g1(+)	aurinia.TRINITY_DN14923_c0_g1	NA	154	0	0	154	284	284	0	0	0	0	0.0	0.0	0.0	0.0	73	71	2	0	0	0	0.02739726	0.0	0.01369863	0.01369863
euphydryas_aurinia	TRINITY_DN14944_c0_g1(+)	aurinia.TRINITY_DN14944_c0_g1	NA	125	0	0	125	235	235	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14945_c0_g1(+)	aurinia.TRINITY_DN14945_c0_g1	NA	12	0	0	12	19	17	0	0	2	0	0.10526316	0.10526316	0.05263158	0.07017544	3	3	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14950_c0_g1(+)	aurinia.TRINITY_DN14950_c0_g1	NA	34	0	1	33	61	61	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14977_c0_g1(+)	aurinia.TRINITY_DN14977_c0_g1	NA	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14986_c0_g1(+)	aurinia.TRINITY_DN14986_c0_g1	NA	102	0	0	102	194	194	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN14990_c0_g1(+)	aurinia.TRINITY_DN14990_c0_g1	NA	30	0	0	30	56	56	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15000_c0_g1(+)	aurinia.TRINITY_DN15000_c0_g1	NA	323	0	0	323	613	613	0	0	0	0	0.0	0.0	0.0	0.0	123	121	2	0	0	0	0.01626016	0.0	0.00813008	0.00813008
euphydryas_aurinia	TRINITY_DN15001_c0_g1(+)	aurinia.TRINITY_DN15001_c0_g1	NA	147	0	0	147	283	282	0	1	0	0	0.0	0.00353357	0.00176678	0.00176678	55	55	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15028_c0_g1(+)	aurinia.TRINITY_DN15028_c0_g1	NA	428	0	0	428	820	820	0	0	0	0	0.0	0.0	0.0	0.0	186	186	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15045_c0_g1(+)	aurinia.TRINITY_DN15045_c0_g1	NA	93	0	0	93	175	174	1	0	0	0	0.00571429	0.0	0.00285714	0.00285714	35	35	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15050_c0_g1(+)	aurinia.TRINITY_DN15050_c0_g1	NA	71	0	0	71	137	137	0	0	0	0	0.0	0.0	0.0	0.0	28	27	0	0	0	1	0.0	0.0	0.03571429	0.02380953
euphydryas_aurinia	TRINITY_DN15051_c0_g1(+)	aurinia.TRINITY_DN15051_c0_g1	NA	115	0	0	115	224	224	0	0	0	0	0.0	0.0	0.0	0.0	48	46	0	2	0	0	0.0	0.04166667	0.02083333	0.02083333
euphydryas_aurinia	TRINITY_DN15068_c0_g1(+)	aurinia.TRINITY_DN15068_c0_g1	NA	180	0	0	180	352	352	0	0	0	0	0.0	0.0	0.0	0.0	67	66	0	1	0	0	0.0	0.01492537	0.00746269	0.00746269
euphydryas_aurinia	TRINITY_DN15099_c0_g1(+)	aurinia.TRINITY_DN15099_c0_g1	OG0001438	352	0	0	352	694	693	0	0	0	1	0.0	0.0	0.00144092	0.00096061	147	147	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15112_c0_g1(-)	aurinia.TRINITY_DN15112_c0_g1	NA	42	0	0	42	77	77	0	0	0	0	0.0	0.0	0.0	0.0	24	21	1	2	0	0	0.04166667	0.08333333	0.0625	0.0625
euphydryas_aurinia	TRINITY_DN15141_c0_g1(+)	aurinia.TRINITY_DN15141_c0_g1	NA	58	0	0	58	109	109	0	0	0	0	0.0	0.0	0.0	0.0	24	22	0	2	0	0	0.0	0.08333333	0.04166667	0.04166667
euphydryas_aurinia	TRINITY_DN15155_c0_g1(-)	aurinia.TRINITY_DN15155_c0_g1	NA	49	0	0	49	90	89	0	0	0	1	0.0	0.0	0.01111111	0.00740741	18	18	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15169_c0_g1(+)	aurinia.TRINITY_DN15169_c0_g1	OG0004252	733	0	0	733	1406	1405	0	1	0	0	0.0	0.00071124	0.00035562	0.00035562	252	252	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15177_c0_g2(+)	aurinia.TRINITY_DN15177_c0_g2	NA	473	0	0	473	924	924	0	0	0	0	0.0	0.0	0.0	0.0	197	196	0	1	0	0	0.0	0.00507614	0.00253807	0.00253807
euphydryas_aurinia	TRINITY_DN15194_c0_g1(+)	aurinia.TRINITY_DN15194_c0_g1	NA	151	0	0	151	299	299	0	0	0	0	0.0	0.0	0.0	0.0	67	67	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15215_c0_g1(+)	aurinia.TRINITY_DN15215_c0_g1	NA	517	0	0	517	1004	1004	0	0	0	0	0.0	0.0	0.0	0.0	236	235	1	0	0	0	0.00423729	0.0	0.00211864	0.00211864
euphydryas_aurinia	TRINITY_DN15218_c0_g1(+)	aurinia.TRINITY_DN15218_c0_g1	OG0001322	246	0	0	246	471	471	0	0	0	0	0.0	0.0	0.0	0.0	124	123	1	0	0	0	0.00806452	0.0	0.00403226	0.00403226
euphydryas_aurinia	TRINITY_DN15229_c0_g1(+)	aurinia.TRINITY_DN15229_c0_g1	OG0001746	226	0	0	226	437	436	0	1	0	0	0.0	0.00228833	0.00114416	0.00114416	92	92	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15238_c0_g1(+)	aurinia.TRINITY_DN15238_c0_g1	NA	97	0	0	97	176	175	1	0	0	0	0.00568182	0.0	0.00284091	0.00284091	28	28	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15262_c0_g1(+)	aurinia.TRINITY_DN15262_c0_g1	OG0001840	156	0	0	156	288	288	0	0	0	0	0.0	0.0	0.0	0.0	50	47	1	0	0	2	0.02	0.0	0.05	0.03666667
euphydryas_aurinia	TRINITY_DN15267_c0_g1(-)	aurinia.TRINITY_DN15267_c0_g1	NA	7	0	0	7	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667	4	4	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15269_c0_g3(+)	aurinia.TRINITY_DN15269_c0_g3	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN15300_c0_g1(+)	aurinia.TRINITY_DN15300_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15305_c0_g1(+)	aurinia.TRINITY_DN15305_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15325_c0_g1(+)	aurinia.TRINITY_DN15325_c0_g1	NA	57	0	0	57	97	96	0	1	0	0	0.0	0.01030928	0.00515464	0.00515464	14	14	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15359_c0_g2(+)	aurinia.TRINITY_DN15359_c0_g2	OG0002427	244	0	0	244	463	463	0	0	0	0	0.0	0.0	0.0	0.0	118	116	2	0	0	0	0.01694915	0.0	0.00847458	0.00847458
euphydryas_aurinia	TRINITY_DN15361_c0_g1(+)	aurinia.TRINITY_DN15361_c0_g1	NA	28	0	0	28	56	56	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15401_c0_g1(+)	aurinia.TRINITY_DN15401_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN15493_c0_g1(-)	aurinia.TRINITY_DN15493_c0_g1	NA	97	0	0	97	181	181	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15495_c0_g1(-)	aurinia.TRINITY_DN15495_c0_g1	NA	8	0	0	8	17	17	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15531_c0_g1(+)	aurinia.TRINITY_DN15531_c0_g1	NA	32	0	0	32	55	51	2	0	2	0	0.07272727	0.03636364	0.03636364	0.04242425	15	13	0	0	2	0	0.13333333	0.13333333	0.06666667	0.08888889
euphydryas_aurinia	TRINITY_DN15548_c0_g1(-)	aurinia.TRINITY_DN15548_c0_g1	NA	24	0	0	24	44	44	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15566_c0_g1(+)	aurinia.TRINITY_DN15566_c0_g1	NA	264	0	1	263	515	515	0	0	0	0	0.0	0.0	0.0	0.0	117	117	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15648_c0_g1(+)	aurinia.TRINITY_DN15648_c0_g1	NA	32	0	0	32	61	61	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15659_c0_g1(+)	aurinia.TRINITY_DN15659_c0_g1	NA	657	0	0	657	1227	1224	0	2	0	1	0.0	0.00162999	0.00162999	0.00135832	210	206	0	2	0	2	0.0	0.00952381	0.01428571	0.01111111
euphydryas_aurinia	TRINITY_DN15708_c0_g1(+)	aurinia.TRINITY_DN15708_c0_g1	NA	88	0	0	88	150	149	1	0	0	0	0.00666667	0.0	0.00333333	0.00333333	26	23	3	0	0	0	0.11538462	0.0	0.05769231	0.05769231
euphydryas_aurinia	TRINITY_DN15727_c0_g1(+)	aurinia.TRINITY_DN15727_c0_g1	NA	83	0	0	83	166	166	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15780_c0_g1(+)	aurinia.TRINITY_DN15780_c0_g1	NA	98	0	0	98	186	186	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15786_c0_g1(+)	aurinia.TRINITY_DN15786_c0_g1	NA	151	0	0	151	294	293	0	1	0	0	0.0	0.00340136	0.00170068	0.00170068	44	44	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15797_c0_g1(+)	aurinia.TRINITY_DN15797_c0_g1	NA	173	0	0	173	325	325	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15800_c0_g1(+)	aurinia.TRINITY_DN15800_c0_g1	OG0001271	117	0	0	117	222	222	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15808_c0_g1(+)	aurinia.TRINITY_DN15808_c0_g1	NA	267	0	0	267	515	515	0	0	0	0	0.0	0.0	0.0	0.0	93	93	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15812_c0_g2(+)	aurinia.TRINITY_DN15812_c0_g2	NA	27	1	0	26	45	43	1	0	1	0	0.04444444	0.02222222	0.02222222	0.02592592	12	11	0	0	1	0	0.08333333	0.08333333	0.04166667	0.05555556
euphydryas_aurinia	TRINITY_DN15813_c0_g1(+)	aurinia.TRINITY_DN15813_c0_g1	NA	468	0	0	468	911	909	2	0	0	0	0.00219539	0.0	0.00109769	0.00109769	193	192	1	0	0	0	0.00518135	0.0	0.00259067	0.00259067
euphydryas_aurinia	TRINITY_DN15815_c0_g1(+)	aurinia.TRINITY_DN15815_c0_g1	NA	140	0	0	140	265	264	0	0	0	1	0.0	0.0	0.00377358	0.00251572	60	59	0	0	0	1	0.0	0.0	0.01666667	0.01111111
euphydryas_aurinia	TRINITY_DN15816_c0_g1(+)	aurinia.TRINITY_DN15816_c0_g1	NA	55	0	0	55	101	101	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
euphydryas_aurinia	TRINITY_DN15820_c0_g1(+)	aurinia.TRINITY_DN15820_c0_g1	NA	14	0	0	14	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15833_c0_g1(+)	aurinia.TRINITY_DN15833_c0_g1	NA	60	0	0	60	116	116	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15864_c0_g1(+)	aurinia.TRINITY_DN15864_c0_g1	NA	43	0	0	43	80	80	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15881_c0_g1(+)	aurinia.TRINITY_DN15881_c0_g1	NA	179	0	0	179	346	346	0	0	0	0	0.0	0.0	0.0	0.0	79	79	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15884_c0_g1(+)	aurinia.TRINITY_DN15884_c0_g1	NA	159	0	0	159	310	309	1	0	0	0	0.00322581	0.0	0.0016129	0.0016129	89	89	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15895_c0_g1(+)	aurinia.TRINITY_DN15895_c0_g1	NA	57	0	0	57	112	111	1	0	0	0	0.00892857	0.0	0.00446429	0.00446429	9	9	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15898_c0_g1(+)	aurinia.TRINITY_DN15898_c0_g1	NA	66	0	0	66	126	126	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15898_c0_g2(+)	aurinia.TRINITY_DN15898_c0_g2	NA	71	0	0	71	138	138	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15905_c0_g1(-)	aurinia.TRINITY_DN15905_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15919_c0_g1(+)	aurinia.TRINITY_DN15919_c0_g1	NA	18	0	0	18	31	31	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
euphydryas_aurinia	TRINITY_DN15950_c0_g1(+)	aurinia.TRINITY_DN15950_c0_g1	OG0001908	473	0	0	473	899	899	0	0	0	0	0.0	0.0	0.0	0.0	142	141	1	0	0	0	0.00704225	0.0	0.00352113	0.00352113
euphydryas_aurinia	TRINITY_DN15953_c0_g1(+)	aurinia.TRINITY_DN15953_c0_g1	NA	125	0	0	125	238	236	1	1	0	0	0.00420168	0.00420168	0.00420168	0.00420168	38	37	1	0	0	0	0.02631579	0.0	0.01315789	0.01315789
euphydryas_aurinia	TRINITY_DN15954_c0_g1(+)	aurinia.TRINITY_DN15954_c0_g1	NA	131	0	0	131	255	255	0	0	0	0	0.0	0.0	0.0	0.0	56	55	0	1	0	0	0.0	0.01785714	0.00892857	0.00892857
euphydryas_aurinia	TRINITY_DN15969_c0_g1(+)	aurinia.TRINITY_DN15969_c0_g1	NA	333	0	0	333	642	640	0	2	0	0	0.0	0.00311526	0.00155763	0.00155763	117	117	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15981_c0_g1(+)	aurinia.TRINITY_DN15981_c0_g1	NA	119	0	0	119	227	226	0	1	0	0	0.0	0.00440529	0.00220264	0.00220264	54	54	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN15996_c0_g1(+)	aurinia.TRINITY_DN15996_c0_g1	NA	210	0	0	210	402	402	0	0	0	0	0.0	0.0	0.0	0.0	93	90	1	2	0	0	0.01075269	0.02150538	0.01612903	0.01612903
euphydryas_aurinia	TRINITY_DN16000_c0_g1(+)	aurinia.TRINITY_DN16000_c0_g1	NA	26	0	0	26	50	50	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16010_c0_g1(+)	aurinia.TRINITY_DN16010_c0_g1	NA	106	0	1	105	198	198	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16048_c0_g1(+)	aurinia.TRINITY_DN16048_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16062_c0_g1(+)	aurinia.TRINITY_DN16062_c0_g1	OG0001289	269	0	0	269	506	506	0	0	0	0	0.0	0.0	0.0	0.0	114	112	0	1	1	0	0.00877193	0.01754386	0.00877193	0.01023392
euphydryas_aurinia	TRINITY_DN16064_c0_g1(+)	aurinia.TRINITY_DN16064_c0_g1	NA	139	0	0	139	261	261	0	0	0	0	0.0	0.0	0.0	0.0	59	56	2	0	0	1	0.03389831	0.0	0.03389831	0.02824859
euphydryas_aurinia	TRINITY_DN16101_c0_g1(+)	aurinia.TRINITY_DN16101_c0_g1	NA	154	0	0	154	299	299	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16107_c0_g1(+)	aurinia.TRINITY_DN16107_c0_g1	NA	35	0	0	35	61	60	0	0	0	1	0.0	0.0	0.01639344	0.01092896	16	16	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16109_c0_g1(-)	aurinia.TRINITY_DN16109_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16121_c0_g1(+)	aurinia.TRINITY_DN16121_c0_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16124_c0_g1(-)	aurinia.TRINITY_DN16124_c0_g1	NA	56	0	0	56	110	110	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16128_c0_g1(+)	aurinia.TRINITY_DN16128_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN16144_c0_g1(+)	aurinia.TRINITY_DN16144_c0_g1	NA	15	0	0	15	27	26	0	0	0	1	0.0	0.0	0.03703704	0.02469136	4	4	0	0	0	0	0.0	0.0	0.0	0.0
