species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TA_342	0_pi_TA_82	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TA_342	4_pi_TA_82	4_pi_between	4_pi_total
thymelicus_acteon	TRINITY_DN12996_c0_g1(+)	acteon.TRINITY_DN12996_c0_g1	OG0001267	215	0	0	215	419	419	0	0	0	0	0.0	0.0	0.0	0.0	71	70	1	0	0	0	0.01408451	0.0	0.00704225	0.00704225
thymelicus_acteon	TRINITY_DN13006_c0_g1(+)	acteon.TRINITY_DN13006_c0_g1	OG0002411	270	0	0	270	504	504	0	0	0	0	0.0	0.0	0.0	0.0	74	73	1	0	0	0	0.01351351	0.0	0.00675676	0.00675676
thymelicus_acteon	TRINITY_DN13020_c0_g1(+)	acteon.TRINITY_DN13020_c0_g1	NA	26	0	0	26	47	47	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13043_c0_g1(+)	acteon.TRINITY_DN13043_c0_g1	NA	111	0	0	111	201	201	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	1	0	0	0.0	0.03225806	0.01612903	0.01612903
thymelicus_acteon	TRINITY_DN13047_c0_g1(+)	acteon.TRINITY_DN13047_c0_g1	NA	92	0	0	92	172	172	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13073_c0_g1(-)	acteon.TRINITY_DN13073_c0_g1	NA	94	0	1	93	173	173	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13088_c0_g3(+)	acteon.TRINITY_DN13088_c0_g3	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13093_c0_g1(+)	acteon.TRINITY_DN13093_c0_g1	NA	59	0	0	59	112	112	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13107_c0_g1(+)	acteon.TRINITY_DN13107_c0_g1	OG0001268	174	0	0	174	330	330	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
thymelicus_acteon	TRINITY_DN13119_c0_g1(+)	acteon.TRINITY_DN13119_c0_g1	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13126_c1_g2(-)	acteon.TRINITY_DN13126_c1_g2	NA	7	0	0	7	13	12	0	0	0	1	0.0	0.0	0.07692308	0.05128205	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13144_c0_g1(+)	acteon.TRINITY_DN13144_c0_g1	NA	84	0	0	84	166	166	0	0	0	0	0.0	0.0	0.0	0.0	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
thymelicus_acteon	TRINITY_DN13148_c0_g1(+)	acteon.TRINITY_DN13148_c0_g1	NA	28	0	0	28	56	56	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13190_c0_g1(+)	acteon.TRINITY_DN13190_c0_g1	NA	236	0	0	236	460	460	0	0	0	0	0.0	0.0	0.0	0.0	100	97	3	0	0	0	0.03	0.0	0.015	0.015
thymelicus_acteon	TRINITY_DN13214_c0_g1(+)	acteon.TRINITY_DN13214_c0_g1	NA	82	0	0	82	148	147	1	0	0	0	0.00675676	0.0	0.00337838	0.00337838	31	31	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13300_c0_g1(+)	acteon.TRINITY_DN13300_c0_g1	NA	129	0	1	128	233	229	0	4	0	0	0.0	0.01716738	0.00858369	0.00858369	49	46	0	1	0	2	0.0	0.02040816	0.05102041	0.03741497
thymelicus_acteon	TRINITY_DN13337_c0_g1(+)	acteon.TRINITY_DN13337_c0_g1	NA	156	0	0	156	304	304	0	0	0	0	0.0	0.0	0.0	0.0	72	71	0	1	0	0	0.0	0.01388889	0.00694444	0.00694444
thymelicus_acteon	TRINITY_DN13343_c0_g1(+)	acteon.TRINITY_DN13343_c0_g1	NA	94	0	0	94	183	183	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13395_c0_g1(+)	acteon.TRINITY_DN13395_c0_g1	NA	346	0	0	346	670	670	0	0	0	0	0.0	0.0	0.0	0.0	138	138	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13441_c0_g1(+)	acteon.TRINITY_DN13441_c0_g1	NA	45	0	0	45	84	84	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13470_c0_g1(+)	acteon.TRINITY_DN13470_c0_g1	NA	227	0	0	227	427	427	0	0	0	0	0.0	0.0	0.0	0.0	130	127	1	0	2	0	0.02307692	0.01538462	0.01153846	0.01410256
thymelicus_acteon	TRINITY_DN13496_c0_g1(+)	acteon.TRINITY_DN13496_c0_g1	NA	10	0	0	10	17	17	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	0	0	1	0.0	0.0	0.2	0.13333333
thymelicus_acteon	TRINITY_DN13516_c0_g1(+)	acteon.TRINITY_DN13516_c0_g1	NA	76	0	0	76	142	141	0	1	0	0	0.0	0.00704225	0.00352113	0.00352113	35	35	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13537_c0_g1(+)	acteon.TRINITY_DN13537_c0_g1	NA	97	0	0	97	182	182	0	0	0	0	0.0	0.0	0.0	0.0	44	42	0	2	0	0	0.0	0.04545455	0.02272727	0.02272727
thymelicus_acteon	TRINITY_DN13600_c0_g1(+)	acteon.TRINITY_DN13600_c0_g1	NA	240	0	0	240	460	460	0	0	0	0	0.0	0.0	0.0	0.0	84	84	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13670_c0_g1(+)	acteon.TRINITY_DN13670_c0_g1	NA	221	0	0	221	424	424	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13673_c0_g1(+)	acteon.TRINITY_DN13673_c0_g1	NA	153	0	0	153	293	293	0	0	0	0	0.0	0.0	0.0	0.0	62	59	2	1	0	0	0.03225806	0.01612903	0.02419355	0.02419355
thymelicus_acteon	TRINITY_DN13678_c0_g1(+)	acteon.TRINITY_DN13678_c0_g1	NA	103	0	0	103	196	195	1	0	0	0	0.00510204	0.0	0.00255102	0.00255102	49	48	1	0	0	0	0.02040816	0.0	0.01020408	0.01020408
thymelicus_acteon	TRINITY_DN13720_c0_g1(-)	acteon.TRINITY_DN13720_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13721_c0_g1(+)	acteon.TRINITY_DN13721_c0_g1	NA	74	0	0	74	136	136	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13733_c0_g1(+)	acteon.TRINITY_DN13733_c0_g1	NA	291	0	0	291	547	547	0	0	0	0	0.0	0.0	0.0	0.0	107	107	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13752_c0_g1(+)	acteon.TRINITY_DN13752_c0_g1	NA	264	0	0	264	506	506	0	0	0	0	0.0	0.0	0.0	0.0	144	144	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13762_c0_g1(+)	acteon.TRINITY_DN13762_c0_g1	NA	279	0	0	279	519	519	0	0	0	0	0.0	0.0	0.0	0.0	138	138	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13763_c0_g1(+)	acteon.TRINITY_DN13763_c0_g1	OG0001270	172	0	0	172	322	322	0	0	0	0	0.0	0.0	0.0	0.0	67	67	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13769_c0_g1(+)	acteon.TRINITY_DN13769_c0_g1	NA	172	0	0	172	336	336	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13781_c0_g1(+)	acteon.TRINITY_DN13781_c0_g1	NA	27	0	0	27	54	54	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13790_c0_g1(+)	acteon.TRINITY_DN13790_c0_g1	NA	94	0	1	93	174	172	0	2	0	0	0.0	0.01149425	0.00574713	0.00574713	43	40	1	1	0	1	0.02325581	0.02325581	0.04651163	0.03875969
thymelicus_acteon	TRINITY_DN13793_c1_g1(-)	acteon.TRINITY_DN13793_c1_g1	NA	49	0	0	49	80	79	0	0	1	0	0.0125	0.0125	0.00625	0.00833333	19	17	1	0	1	0	0.10526316	0.05263158	0.05263158	0.06140351
thymelicus_acteon	TRINITY_DN13796_c0_g1(+)	acteon.TRINITY_DN13796_c0_g1	NA	163	0	0	163	307	306	1	0	0	0	0.00325733	0.0	0.00162866	0.00162866	68	66	1	1	0	0	0.01470588	0.01470588	0.01470588	0.01470588
thymelicus_acteon	TRINITY_DN13801_c0_g1(+)	acteon.TRINITY_DN13801_c0_g1	NA	155	0	0	155	305	305	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13802_c0_g1(+)	acteon.TRINITY_DN13802_c0_g1	NA	239	0	0	239	463	462	0	1	0	0	0.0	0.00215983	0.00107991	0.00107991	90	90	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13807_c0_g1(+)	acteon.TRINITY_DN13807_c0_g1	NA	50	0	0	50	93	93	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13817_c0_g1(+)	acteon.TRINITY_DN13817_c0_g1	NA	139	0	0	139	262	262	0	0	0	0	0.0	0.0	0.0	0.0	54	51	2	1	0	0	0.03703704	0.01851852	0.02777778	0.02777778
thymelicus_acteon	TRINITY_DN13825_c0_g1(+)	acteon.TRINITY_DN13825_c0_g1	NA	217	0	0	217	409	409	0	0	0	0	0.0	0.0	0.0	0.0	90	87	0	3	0	0	0.0	0.03333333	0.01666667	0.01666667
thymelicus_acteon	TRINITY_DN13842_c0_g1(+)	acteon.TRINITY_DN13842_c0_g1	NA	82	0	0	82	148	148	0	0	0	0	0.0	0.0	0.0	0.0	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222
thymelicus_acteon	TRINITY_DN13845_c0_g1(-)	acteon.TRINITY_DN13845_c0_g1	NA	124	0	0	124	238	236	1	1	0	0	0.00420168	0.00420168	0.00420168	0.00420168	57	57	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13850_c0_g1(+)	acteon.TRINITY_DN13850_c0_g1	NA	122	0	0	122	240	238	0	2	0	0	0.0	0.00833333	0.00416667	0.00416667	38	38	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13854_c0_g2(-)	acteon.TRINITY_DN13854_c0_g2	NA	3	0	0	3	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13865_c0_g1(-)	acteon.TRINITY_DN13865_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN13867_c0_g1(+)	acteon.TRINITY_DN13867_c0_g1	NA	188	0	1	187	359	358	0	1	0	0	0.0	0.00278552	0.00139276	0.00139276	81	81	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13878_c0_g1(+)	acteon.TRINITY_DN13878_c0_g1	OG0001271	118	0	0	118	227	227	0	0	0	0	0.0	0.0	0.0	0.0	44	43	1	0	0	0	0.02272727	0.0	0.01136364	0.01136364
thymelicus_acteon	TRINITY_DN13884_c0_g1(-)	acteon.TRINITY_DN13884_c0_g1	NA	108	0	0	108	190	190	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13885_c0_g1(+)	acteon.TRINITY_DN13885_c0_g1	OG0001803	170	0	0	170	330	330	0	0	0	0	0.0	0.0	0.0	0.0	72	71	1	0	0	0	0.01388889	0.0	0.00694444	0.00694444
thymelicus_acteon	TRINITY_DN13890_c0_g1(+)	acteon.TRINITY_DN13890_c0_g1	NA	207	0	0	207	396	395	1	0	0	0	0.00252525	0.0	0.00126263	0.00126263	116	116	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13891_c0_g1(-)	acteon.TRINITY_DN13891_c0_g1	NA	54	0	0	54	102	101	0	0	0	1	0.0	0.0	0.00980392	0.00653595	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588
thymelicus_acteon	TRINITY_DN13902_c0_g1(+)	acteon.TRINITY_DN13902_c0_g1	NA	89	0	0	89	172	172	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13913_c0_g1(+)	acteon.TRINITY_DN13913_c0_g1	NA	63	0	0	63	115	114	1	0	0	0	0.00869565	0.0	0.00434783	0.00434783	37	36	1	0	0	0	0.02702703	0.0	0.01351351	0.01351351
thymelicus_acteon	TRINITY_DN13944_c0_g1(+)	acteon.TRINITY_DN13944_c0_g1	NA	61	0	0	61	116	116	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952
thymelicus_acteon	TRINITY_DN13947_c0_g1(+)	acteon.TRINITY_DN13947_c0_g1	NA	159	0	0	159	305	305	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13948_c0_g1(+)	acteon.TRINITY_DN13948_c0_g1	OG0001272	129	0	0	129	244	244	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13952_c0_g2(+)	acteon.TRINITY_DN13952_c0_g2	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13966_c0_g1(+)	acteon.TRINITY_DN13966_c0_g1	NA	135	0	0	135	260	260	0	0	0	0	0.0	0.0	0.0	0.0	54	53	1	0	0	0	0.01851852	0.0	0.00925926	0.00925926
thymelicus_acteon	TRINITY_DN13968_c0_g1(+)	acteon.TRINITY_DN13968_c0_g1	OG0001273	141	0	0	141	276	274	0	2	0	0	0.0	0.00724638	0.00362319	0.00362319	54	53	0	1	0	0	0.0	0.01851852	0.00925926	0.00925926
thymelicus_acteon	TRINITY_DN13970_c0_g1(-)	acteon.TRINITY_DN13970_c0_g1	NA	57	0	0	57	106	105	0	1	0	0	0.0	0.00943396	0.00471698	0.00471698	29	29	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13983_c0_g1(+)	acteon.TRINITY_DN13983_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13991_c0_g1(+)	acteon.TRINITY_DN13991_c0_g1	NA	54	0	0	54	106	106	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13994_c0_g1(+)	acteon.TRINITY_DN13994_c0_g1	OG0002418	86	0	0	86	164	164	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN13995_c0_g1(+)	acteon.TRINITY_DN13995_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN13999_c0_g1(-)	acteon.TRINITY_DN13999_c0_g1	NA	12	0	0	12	25	25	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14007_c0_g1(+)	acteon.TRINITY_DN14007_c0_g1	NA	233	0	0	233	445	445	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	0	1	0	0.00877193	0.00877193	0.00438596	0.00584795
thymelicus_acteon	TRINITY_DN14017_c0_g1(+)	acteon.TRINITY_DN14017_c0_g1	NA	14	0	0	14	28	28	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14020_c0_g1(+)	acteon.TRINITY_DN14020_c0_g1	OG0001806	125	0	0	125	234	234	0	0	0	0	0.0	0.0	0.0	0.0	62	60	0	2	0	0	0.0	0.03225806	0.01612903	0.01612903
thymelicus_acteon	TRINITY_DN14025_c0_g1(+)	acteon.TRINITY_DN14025_c0_g1	OG0001274	303	0	0	303	579	579	0	0	0	0	0.0	0.0	0.0	0.0	111	110	0	0	1	0	0.00900901	0.00900901	0.0045045	0.006006
thymelicus_acteon	TRINITY_DN14044_c0_g1(+)	acteon.TRINITY_DN14044_c0_g1	NA	179	0	0	179	348	347	1	0	0	0	0.00287356	0.0	0.00143678	0.00143678	68	67	0	0	1	0	0.01470588	0.01470588	0.00735294	0.00980392
thymelicus_acteon	TRINITY_DN14055_c0_g1(+)	acteon.TRINITY_DN14055_c0_g1	NA	182	0	0	182	343	342	1	0	0	0	0.00291545	0.0	0.00145773	0.00145773	86	84	0	2	0	0	0.0	0.02325581	0.01162791	0.01162791
thymelicus_acteon	TRINITY_DN14058_c0_g1(-)	acteon.TRINITY_DN14058_c0_g1	NA	10	0	0	10	21	21	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14066_c0_g1(+)	acteon.TRINITY_DN14066_c0_g1	NA	126	0	0	126	237	237	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14110_c0_g1(+)	acteon.TRINITY_DN14110_c0_g1	NA	138	0	1	137	252	252	0	0	0	0	0.0	0.0	0.0	0.0	50	48	1	1	0	0	0.02	0.02	0.02	0.02
thymelicus_acteon	TRINITY_DN14120_c0_g1(+)	acteon.TRINITY_DN14120_c0_g1	NA	67	0	0	67	124	124	0	0	0	0	0.0	0.0	0.0	0.0	50	46	2	1	1	0	0.06	0.04	0.04	0.04333333
thymelicus_acteon	TRINITY_DN14126_c0_g1(+)	acteon.TRINITY_DN14126_c0_g1	NA	76	0	0	76	146	145	1	0	0	0	0.00684932	0.0	0.00342466	0.00342466	34	34	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14128_c0_g1(+)	acteon.TRINITY_DN14128_c0_g1	NA	152	0	0	152	289	289	0	0	0	0	0.0	0.0	0.0	0.0	89	87	0	2	0	0	0.0	0.02247191	0.01123596	0.01123596
thymelicus_acteon	TRINITY_DN14136_c0_g1(+)	acteon.TRINITY_DN14136_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14146_c0_g1(+)	acteon.TRINITY_DN14146_c0_g1	NA	91	0	0	91	177	177	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14163_c0_g1(+)	acteon.TRINITY_DN14163_c0_g1	NA	34	0	0	34	61	61	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14177_c0_g1(+)	acteon.TRINITY_DN14177_c0_g1	NA	14	0	0	14	24	24	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14190_c0_g1(+)	acteon.TRINITY_DN14190_c0_g1	NA	55	0	0	55	103	103	0	0	0	0	0.0	0.0	0.0	0.0	37	36	0	1	0	0	0.0	0.02702703	0.01351351	0.01351351
thymelicus_acteon	TRINITY_DN14207_c0_g1(+)	acteon.TRINITY_DN14207_c0_g1	NA	118	0	0	118	224	224	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14211_c0_g1(+)	acteon.TRINITY_DN14211_c0_g1	NA	90	0	0	90	164	164	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14248_c0_g1(+)	acteon.TRINITY_DN14248_c0_g1	OG0001275	968	0	0	968	1877	1876	0	1	0	0	0.0	0.00053277	0.00026638	0.00026638	391	391	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14268_c0_g1(+)	acteon.TRINITY_DN14268_c0_g1	NA	255	0	0	255	490	490	0	0	0	0	0.0	0.0	0.0	0.0	114	114	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14270_c0_g1(+)	acteon.TRINITY_DN14270_c0_g1	NA	18	0	0	18	35	35	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14310_c0_g1(+)	acteon.TRINITY_DN14310_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14312_c0_g1(+)	acteon.TRINITY_DN14312_c0_g1	NA	111	0	0	111	215	215	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14341_c0_g1(+)	acteon.TRINITY_DN14341_c0_g1	OG0001277	219	0	0	219	424	424	0	0	0	0	0.0	0.0	0.0	0.0	83	82	0	1	0	0	0.0	0.01204819	0.0060241	0.0060241
thymelicus_acteon	TRINITY_DN14342_c0_g3(+)	acteon.TRINITY_DN14342_c0_g3	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14367_c0_g1(+)	acteon.TRINITY_DN14367_c0_g1	NA	202	0	0	202	382	381	0	1	0	0	0.0	0.0026178	0.0013089	0.0013089	83	83	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14371_c0_g1(+)	acteon.TRINITY_DN14371_c0_g1	NA	84	0	0	84	155	155	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	0	0	1	0.0	0.0	0.02222222	0.01481481
thymelicus_acteon	TRINITY_DN14385_c0_g1(+)	acteon.TRINITY_DN14385_c0_g1	NA	32	1	0	31	50	48	0	2	0	0	0.0	0.04	0.02	0.02	8	7	1	0	0	0	0.125	0.0	0.0625	0.0625
thymelicus_acteon	TRINITY_DN14402_c0_g1(+)	acteon.TRINITY_DN14402_c0_g1	NA	108	0	0	108	202	201	1	0	0	0	0.0049505	0.0	0.00247525	0.00247525	38	36	1	1	0	0	0.02631579	0.02631579	0.02631579	0.02631579
thymelicus_acteon	TRINITY_DN14408_c0_g1(+)	acteon.TRINITY_DN14408_c0_g1	NA	204	0	0	204	376	376	0	0	0	0	0.0	0.0	0.0	0.0	73	70	1	2	0	0	0.01369863	0.02739726	0.02054795	0.02054795
thymelicus_acteon	TRINITY_DN14417_c0_g1(+)	acteon.TRINITY_DN14417_c0_g1	NA	51	0	0	51	97	97	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14420_c0_g1(+)	acteon.TRINITY_DN14420_c0_g1	NA	204	0	0	204	391	391	0	0	0	0	0.0	0.0	0.0	0.0	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
thymelicus_acteon	TRINITY_DN14433_c0_g1(+)	acteon.TRINITY_DN14433_c0_g1	NA	134	0	0	134	259	259	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14436_c0_g1(+)	acteon.TRINITY_DN14436_c0_g1	NA	78	0	0	78	148	148	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14438_c0_g1(+)	acteon.TRINITY_DN14438_c0_g1	NA	172	0	0	172	320	320	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14445_c0_g1(+)	acteon.TRINITY_DN14445_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN14446_c0_g1(+)	acteon.TRINITY_DN14446_c0_g1	NA	62	0	0	62	110	107	1	0	2	0	0.02727273	0.01818182	0.01363636	0.01666667	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
thymelicus_acteon	TRINITY_DN14465_c1_g1(+)	acteon.TRINITY_DN14465_c1_g1	NA	67	0	0	67	125	125	0	0	0	0	0.0	0.0	0.0	0.0	39	38	0	0	0	1	0.0	0.0	0.02564103	0.01709402
thymelicus_acteon	TRINITY_DN14478_c0_g1(+)	acteon.TRINITY_DN14478_c0_g1	NA	373	0	0	373	709	709	0	0	0	0	0.0	0.0	0.0	0.0	126	126	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14482_c0_g2(+)	acteon.TRINITY_DN14482_c0_g2	NA	44	0	0	44	89	89	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14491_c0_g1(-)	acteon.TRINITY_DN14491_c0_g1	NA	62	0	0	62	123	123	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14499_c0_g1(+)	acteon.TRINITY_DN14499_c0_g1	NA	65	0	0	65	123	123	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN14502_c0_g1(+)	acteon.TRINITY_DN14502_c0_g1	OG0001281	182	0	0	182	356	356	0	0	0	0	0.0	0.0	0.0	0.0	82	81	0	0	1	0	0.01219512	0.01219512	0.00609756	0.00813008
