species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_VA_268	0_pi_VA_443	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_VA_268	4_pi_VA_443	4_pi_between	4_pi_total
vanessa_atalanta	TRINITY_DN8682_c0_g1(+)	atalanta.TRINITY_DN8682_c0_g1	NA	142	0	0	142	267	267	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8691_c0_g1(+)	atalanta.TRINITY_DN8691_c0_g1	NA	187	0	0	187	349	348	0	1	0	0	0.0	0.00286533	0.00143266	0.00143266	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
vanessa_atalanta	TRINITY_DN8704_c0_g1(+)	atalanta.TRINITY_DN8704_c0_g1	OG0001648	242	0	0	242	469	469	0	0	0	0	0.0	0.0	0.0	0.0	88	87	0	1	0	0	0.0	0.01136364	0.00568182	0.00568182
vanessa_atalanta	TRINITY_DN8710_c0_g1(+)	atalanta.TRINITY_DN8710_c0_g1	NA	20	0	0	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8714_c0_g1(+)	atalanta.TRINITY_DN8714_c0_g1	OG0002418	93	0	0	93	184	184	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8739_c0_g1(+)	atalanta.TRINITY_DN8739_c0_g1	OG0001840	155	0	0	155	292	291	0	0	1	0	0.00342466	0.00342466	0.00171233	0.00228311	48	48	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8740_c0_g1(+)	atalanta.TRINITY_DN8740_c0_g1	NA	211	0	0	211	401	401	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8752_c0_g1(+)	atalanta.TRINITY_DN8752_c0_g1	NA	150	0	0	150	294	294	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
vanessa_atalanta	TRINITY_DN8781_c0_g1(+)	atalanta.TRINITY_DN8781_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
vanessa_atalanta	TRINITY_DN8790_c0_g1(+)	atalanta.TRINITY_DN8790_c0_g1	NA	101	0	0	101	195	195	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8822_c0_g1(+)	atalanta.TRINITY_DN8822_c0_g1	NA	168	0	0	168	318	318	0	0	0	0	0.0	0.0	0.0	0.0	67	66	0	1	0	0	0.0	0.01492537	0.00746269	0.00746269
vanessa_atalanta	TRINITY_DN8826_c0_g1(+)	atalanta.TRINITY_DN8826_c0_g1	NA	93	0	0	93	182	182	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8831_c0_g1(+)	atalanta.TRINITY_DN8831_c0_g1	NA	30	0	0	30	60	60	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8879_c0_g1(+)	atalanta.TRINITY_DN8879_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8894_c0_g1(+)	atalanta.TRINITY_DN8894_c0_g1	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8906_c0_g1(+)	atalanta.TRINITY_DN8906_c0_g1	NA	102	0	0	102	196	196	0	0	0	0	0.0	0.0	0.0	0.0	54	53	1	0	0	0	0.01851852	0.0	0.00925926	0.00925926
vanessa_atalanta	TRINITY_DN8917_c0_g1(+)	atalanta.TRINITY_DN8917_c0_g1	NA	83	0	0	83	152	152	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8931_c0_g1(+)	atalanta.TRINITY_DN8931_c0_g1	NA	123	0	0	123	242	241	1	0	0	0	0.00413223	0.0	0.00206612	0.00206612	44	43	0	0	0	1	0.0	0.0	0.02272727	0.01515151
vanessa_atalanta	TRINITY_DN8943_c0_g1(+)	atalanta.TRINITY_DN8943_c0_g1	OG0002299	202	0	0	202	396	396	0	0	0	0	0.0	0.0	0.0	0.0	92	92	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8950_c0_g1(+)	atalanta.TRINITY_DN8950_c0_g1	NA	178	0	0	178	338	338	0	0	0	0	0.0	0.0	0.0	0.0	68	67	0	0	0	1	0.0	0.0	0.01470588	0.00980392
vanessa_atalanta	TRINITY_DN8959_c0_g1(+)	atalanta.TRINITY_DN8959_c0_g1	NA	283	0	0	283	541	541	0	0	0	0	0.0	0.0	0.0	0.0	110	109	1	0	0	0	0.00909091	0.0	0.00454545	0.00454545
vanessa_atalanta	TRINITY_DN8962_c0_g1(+)	atalanta.TRINITY_DN8962_c0_g1	NA	25	0	0	25	49	49	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN8987_c0_g1(+)	atalanta.TRINITY_DN8987_c0_g1	NA	412	0	0	412	774	774	0	0	0	0	0.0	0.0	0.0	0.0	141	140	1	0	0	0	0.0070922	0.0	0.0035461	0.0035461
vanessa_atalanta	TRINITY_DN9007_c0_g1(+)	atalanta.TRINITY_DN9007_c0_g1	NA	403	0	0	403	768	767	0	1	0	0	0.0	0.00130208	0.00065104	0.00065104	137	137	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9038_c0_g1(+)	atalanta.TRINITY_DN9038_c0_g1	NA	211	0	0	211	414	414	0	0	0	0	0.0	0.0	0.0	0.0	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625
vanessa_atalanta	TRINITY_DN9048_c0_g1(+)	atalanta.TRINITY_DN9048_c0_g1	NA	267	0	0	267	525	525	0	0	0	0	0.0	0.0	0.0	0.0	97	97	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9084_c0_g1(+)	atalanta.TRINITY_DN9084_c0_g1	NA	19	0	0	19	39	39	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9166_c0_g1(+)	atalanta.TRINITY_DN9166_c0_g1	NA	293	0	0	293	567	567	0	0	0	0	0.0	0.0	0.0	0.0	110	110	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9177_c0_g1(+)	atalanta.TRINITY_DN9177_c0_g1	NA	140	0	0	140	266	266	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9180_c0_g1(+)	atalanta.TRINITY_DN9180_c0_g1	NA	115	0	0	115	215	215	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9214_c0_g1(+)	atalanta.TRINITY_DN9214_c0_g1	NA	121	0	0	121	233	233	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9256_c0_g1(+)	atalanta.TRINITY_DN9256_c0_g1	NA	82	0	0	82	160	160	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9257_c0_g1(+)	atalanta.TRINITY_DN9257_c0_g1	NA	246	0	0	246	468	468	0	0	0	0	0.0	0.0	0.0	0.0	115	114	0	0	0	1	0.0	0.0	0.00869565	0.0057971
vanessa_atalanta	TRINITY_DN9272_c0_g1(+)	atalanta.TRINITY_DN9272_c0_g1	OG0001677	168	0	0	168	322	322	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9280_c0_g1(+)	atalanta.TRINITY_DN9280_c0_g1	NA	282	0	0	282	543	543	0	0	0	0	0.0	0.0	0.0	0.0	107	107	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9289_c0_g1(+)	atalanta.TRINITY_DN9289_c0_g1	NA	286	0	0	286	550	550	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9294_c0_g1(+)	atalanta.TRINITY_DN9294_c0_g1	OG0001368	387	0	0	387	748	748	0	0	0	0	0.0	0.0	0.0	0.0	152	151	0	1	0	0	0.0	0.00657895	0.00328947	0.00328947
vanessa_atalanta	TRINITY_DN9306_c0_g1(+)	atalanta.TRINITY_DN9306_c0_g1	NA	133	0	0	133	255	255	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9311_c0_g1(+)	atalanta.TRINITY_DN9311_c0_g1	NA	388	0	0	388	745	745	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9316_c0_g1(+)	atalanta.TRINITY_DN9316_c0_g1	NA	476	0	1	475	912	912	0	0	0	0	0.0	0.0	0.0	0.0	209	209	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9335_c0_g1(+)	atalanta.TRINITY_DN9335_c0_g1	NA	231	0	0	231	438	438	0	0	0	0	0.0	0.0	0.0	0.0	152	149	0	3	0	0	0.0	0.01973684	0.00986842	0.00986842
vanessa_atalanta	TRINITY_DN9337_c0_g1(+)	atalanta.TRINITY_DN9337_c0_g1	OG0001387	734	0	0	734	1412	1412	0	0	0	0	0.0	0.0	0.0	0.0	273	272	0	1	0	0	0.0	0.003663	0.0018315	0.0018315
vanessa_atalanta	TRINITY_DN9346_c0_g1(+)	atalanta.TRINITY_DN9346_c0_g1	NA	145	0	0	145	272	272	0	0	0	0	0.0	0.0	0.0	0.0	63	62	0	0	0	1	0.0	0.0	0.01587302	0.01058201
vanessa_atalanta	TRINITY_DN9347_c0_g1(+)	atalanta.TRINITY_DN9347_c0_g1	NA	174	0	0	174	336	336	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9375_c0_g1(+)	atalanta.TRINITY_DN9375_c0_g1	NA	314	0	0	314	616	616	0	0	0	0	0.0	0.0	0.0	0.0	147	147	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9376_c0_g1(-)	atalanta.TRINITY_DN9376_c0_g1	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9378_c0_g1(+)	atalanta.TRINITY_DN9378_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9389_c0_g1(+)	atalanta.TRINITY_DN9389_c0_g1	NA	106	0	0	106	204	204	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	1	0	0	0.0	0.02222222	0.01111111	0.01111111
vanessa_atalanta	TRINITY_DN9409_c0_g1(+)	atalanta.TRINITY_DN9409_c0_g1	NA	299	0	0	299	585	585	0	0	0	0	0.0	0.0	0.0	0.0	121	121	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9416_c0_g1(+)	atalanta.TRINITY_DN9416_c0_g1	NA	145	0	0	145	285	285	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9431_c0_g1(+)	atalanta.TRINITY_DN9431_c0_g1	NA	73	0	0	73	138	138	0	0	0	0	0.0	0.0	0.0	0.0	37	36	0	1	0	0	0.0	0.02702703	0.01351351	0.01351351
vanessa_atalanta	TRINITY_DN9448_c0_g1(+)	atalanta.TRINITY_DN9448_c0_g1	NA	114	0	0	114	229	229	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9472_c0_g1(+)	atalanta.TRINITY_DN9472_c0_g1	NA	23	0	0	23	46	46	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9510_c0_g1(+)	atalanta.TRINITY_DN9510_c0_g1	OG0001346	195	0	0	195	372	372	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9512_c0_g1(-)	atalanta.TRINITY_DN9512_c0_g1	NA	41	0	0	41	78	78	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9521_c0_g1(+)	atalanta.TRINITY_DN9521_c0_g1	NA	69	0	0	69	127	127	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9527_c0_g1(+)	atalanta.TRINITY_DN9527_c0_g1	NA	214	0	0	214	413	412	0	1	0	0	0.0	0.00242131	0.00121065	0.00121065	58	58	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9607_c0_g1(+)	atalanta.TRINITY_DN9607_c0_g1	NA	215	0	0	215	419	419	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9616_c0_g2(+)	atalanta.TRINITY_DN9616_c0_g2	NA	191	0	0	191	366	366	0	0	0	0	0.0	0.0	0.0	0.0	84	83	0	1	0	0	0.0	0.01190476	0.00595238	0.00595238
vanessa_atalanta	TRINITY_DN9620_c1_g1(-)	atalanta.TRINITY_DN9620_c1_g1	NA	85	0	0	85	164	164	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9632_c0_g1(+)	atalanta.TRINITY_DN9632_c0_g1	NA	233	0	0	233	455	454	0	1	0	0	0.0	0.0021978	0.0010989	0.0010989	79	79	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9635_c0_g1(+)	atalanta.TRINITY_DN9635_c0_g1	NA	170	0	0	170	328	328	0	0	0	0	0.0	0.0	0.0	0.0	72	71	1	0	0	0	0.01388889	0.0	0.00694444	0.00694444
vanessa_atalanta	TRINITY_DN9639_c0_g1(+)	atalanta.TRINITY_DN9639_c0_g1	NA	303	0	0	303	576	576	0	0	0	0	0.0	0.0	0.0	0.0	136	136	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9646_c0_g2(+)	atalanta.TRINITY_DN9646_c0_g2	OG0002460	131	0	0	131	250	250	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9683_c0_g1(+)	atalanta.TRINITY_DN9683_c0_g1	NA	53	0	0	53	102	102	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9683_c0_g2(+)	atalanta.TRINITY_DN9683_c0_g2	NA	58	0	0	58	114	114	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9702_c0_g1(+)	atalanta.TRINITY_DN9702_c0_g1	NA	128	0	0	128	248	248	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9717_c0_g1(+)	atalanta.TRINITY_DN9717_c0_g1	NA	165	0	0	165	310	309	0	1	0	0	0.0	0.00322581	0.0016129	0.0016129	58	58	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9750_c0_g1(+)	atalanta.TRINITY_DN9750_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
vanessa_atalanta	TRINITY_DN9760_c0_g1(+)	atalanta.TRINITY_DN9760_c0_g1	NA	169	0	0	169	333	333	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9770_c0_g1(+)	atalanta.TRINITY_DN9770_c0_g1	NA	18	0	0	18	36	36	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9786_c0_g1(+)	atalanta.TRINITY_DN9786_c0_g1	NA	476	0	0	476	905	905	0	0	0	0	0.0	0.0	0.0	0.0	178	177	1	0	0	0	0.00561798	0.0	0.00280899	0.00280899
vanessa_atalanta	TRINITY_DN9791_c0_g1(+)	atalanta.TRINITY_DN9791_c0_g1	OG0001689	150	0	0	150	290	290	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9810_c0_g1(+)	atalanta.TRINITY_DN9810_c0_g1	NA	168	0	0	168	334	334	0	0	0	0	0.0	0.0	0.0	0.0	87	86	0	1	0	0	0.0	0.01149425	0.00574713	0.00574713
vanessa_atalanta	TRINITY_DN9836_c0_g1(-)	atalanta.TRINITY_DN9836_c0_g1	NA	66	0	0	66	120	120	0	0	0	0	0.0	0.0	0.0	0.0	36	35	0	0	1	0	0.02777778	0.02777778	0.01388889	0.01851852
vanessa_atalanta	TRINITY_DN9875_c0_g1(+)	atalanta.TRINITY_DN9875_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9890_c0_g1(+)	atalanta.TRINITY_DN9890_c0_g1	NA	121	0	0	121	236	236	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN9927_c0_g1(+)	atalanta.TRINITY_DN9927_c0_g1	NA	185	0	0	185	351	351	0	0	0	0	0.0	0.0	0.0	0.0	69	68	0	1	0	0	0.0	0.01449275	0.00724638	0.00724638
vanessa_atalanta	TRINITY_DN9940_c0_g1(+)	atalanta.TRINITY_DN9940_c0_g1	NA	211	0	0	211	398	398	0	0	0	0	0.0	0.0	0.0	0.0	76	75	1	0	0	0	0.01315789	0.0	0.00657895	0.00657895
vanessa_atalanta	TRINITY_DN10038_c0_g1(+)	atalanta.TRINITY_DN10038_c0_g1	NA	70	0	0	70	135	135	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10050_c0_g1(+)	atalanta.TRINITY_DN10050_c0_g1	NA	210	0	0	210	400	400	0	0	0	0	0.0	0.0	0.0	0.0	87	87	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10180_c0_g1(+)	atalanta.TRINITY_DN10180_c0_g1	NA	225	0	0	225	422	422	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10185_c0_g1(+)	atalanta.TRINITY_DN10185_c0_g1	OG0003550	171	0	0	171	336	336	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10203_c0_g1(+)	atalanta.TRINITY_DN10203_c0_g1	NA	77	0	0	77	158	158	0	0	0	0	0.0	0.0	0.0	0.0	28	27	1	0	0	0	0.03571429	0.0	0.01785714	0.01785714
vanessa_atalanta	TRINITY_DN10248_c0_g1(+)	atalanta.TRINITY_DN10248_c0_g1	NA	147	0	0	147	279	279	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10255_c0_g1(+)	atalanta.TRINITY_DN10255_c0_g1	OG0001292	121	0	0	121	234	234	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10265_c0_g1(+)	atalanta.TRINITY_DN10265_c0_g1	NA	430	0	1	429	825	825	0	0	0	0	0.0	0.0	0.0	0.0	197	197	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10282_c0_g1(+)	atalanta.TRINITY_DN10282_c0_g1	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952
vanessa_atalanta	TRINITY_DN10321_c0_g2(+)	atalanta.TRINITY_DN10321_c0_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10325_c0_g1(+)	atalanta.TRINITY_DN10325_c0_g1	NA	225	0	0	225	443	442	0	0	1	0	0.00225734	0.00225734	0.00112867	0.00150489	83	83	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10329_c0_g1(+)	atalanta.TRINITY_DN10329_c0_g1	NA	125	0	0	125	235	235	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	0	0	1	0.0	0.0	0.02272727	0.01515151
vanessa_atalanta	TRINITY_DN10345_c0_g1(+)	atalanta.TRINITY_DN10345_c0_g1	OG0003128	32	0	0	32	60	60	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10350_c0_g1(+)	atalanta.TRINITY_DN10350_c0_g1	OG0001356	359	0	0	359	678	678	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10353_c0_g1(+)	atalanta.TRINITY_DN10353_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10368_c0_g1(+)	atalanta.TRINITY_DN10368_c0_g1	NA	249	0	0	249	473	473	0	0	0	0	0.0	0.0	0.0	0.0	86	85	0	1	0	0	0.0	0.01162791	0.00581395	0.00581395
vanessa_atalanta	TRINITY_DN10398_c0_g1(+)	atalanta.TRINITY_DN10398_c0_g1	NA	300	0	0	300	573	573	0	0	0	0	0.0	0.0	0.0	0.0	103	102	1	0	0	0	0.00970874	0.0	0.00485437	0.00485437
vanessa_atalanta	TRINITY_DN10413_c0_g1(+)	atalanta.TRINITY_DN10413_c0_g1	NA	107	0	0	107	210	210	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10424_c0_g1(+)	atalanta.TRINITY_DN10424_c0_g1	OG0001323	273	0	0	273	529	529	0	0	0	0	0.0	0.0	0.0	0.0	94	93	0	0	0	1	0.0	0.0	0.0106383	0.0070922
vanessa_atalanta	TRINITY_DN10489_c0_g1(+)	atalanta.TRINITY_DN10489_c0_g1	NA	87	0	0	87	173	173	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10493_c0_g1(+)	atalanta.TRINITY_DN10493_c0_g1	NA	102	0	0	102	199	199	0	0	0	0	0.0	0.0	0.0	0.0	38	37	0	0	1	0	0.02631579	0.02631579	0.01315789	0.01754386
vanessa_atalanta	TRINITY_DN10507_c0_g1(+)	atalanta.TRINITY_DN10507_c0_g1	NA	206	0	0	206	399	399	0	0	0	0	0.0	0.0	0.0	0.0	72	71	1	0	0	0	0.01388889	0.0	0.00694444	0.00694444
vanessa_atalanta	TRINITY_DN10519_c0_g1(+)	atalanta.TRINITY_DN10519_c0_g1	NA	251	0	0	251	489	489	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
vanessa_atalanta	TRINITY_DN10541_c0_g1(+)	atalanta.TRINITY_DN10541_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
vanessa_atalanta	TRINITY_DN10548_c0_g1(+)	atalanta.TRINITY_DN10548_c0_g1	OG0004414	41	0	0	41	76	76	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10559_c0_g1(+)	atalanta.TRINITY_DN10559_c0_g1	NA	98	0	0	98	193	193	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10597_c0_g1(+)	atalanta.TRINITY_DN10597_c0_g1	NA	396	0	0	396	761	761	0	0	0	0	0.0	0.0	0.0	0.0	149	149	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10600_c0_g1(+)	atalanta.TRINITY_DN10600_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
vanessa_atalanta	TRINITY_DN10634_c0_g2(+)	atalanta.TRINITY_DN10634_c0_g2	NA	398	0	0	398	773	773	0	0	0	0	0.0	0.0	0.0	0.0	158	158	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10667_c0_g1(+)	atalanta.TRINITY_DN10667_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10708_c0_g1(+)	atalanta.TRINITY_DN10708_c0_g1	NA	447	0	0	447	854	854	0	0	0	0	0.0	0.0	0.0	0.0	118	117	0	1	0	0	0.0	0.00847458	0.00423729	0.00423729
vanessa_atalanta	TRINITY_DN10769_c0_g1(+)	atalanta.TRINITY_DN10769_c0_g1	NA	68	0	0	68	128	128	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10774_c0_g1(+)	atalanta.TRINITY_DN10774_c0_g1	OG0003050	184	0	0	184	347	347	0	0	0	0	0.0	0.0	0.0	0.0	79	79	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN10831_c0_g1(+)	atalanta.TRINITY_DN10831_c0_g1	OG0004929	357	0	0	357	704	704	0	0	0	0	0.0	0.0	0.0	0.0	210	210	0	0	0	0	0.0	0.0	0.0	0.0
