species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GA08D	0_pi_GA08E	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GA08D	4_pi_GA08E	4_pi_between	4_pi_total
melitaea_cinxia_new	TRINITY_DN12969_c0_g1(+)	cinxia.TRINITY_DN12969_c0_g1	OG0001344	130	0	0	130	247	247	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13029_c0_g1(-)	cinxia.TRINITY_DN13029_c0_g1	NA	83	0	0	83	164	164	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13079_c0_g1(+)	cinxia.TRINITY_DN13079_c0_g1	NA	99	0	0	99	193	193	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13156_c0_g1(-)	cinxia.TRINITY_DN13156_c0_g1	NA	159	0	0	159	315	315	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13188_c0_g1(+)	cinxia.TRINITY_DN13188_c0_g1	NA	7	0	0	7	10	8	0	1	1	0	0.1	0.2	0.1	0.11666667	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13218_c0_g1(-)	cinxia.TRINITY_DN13218_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13282_c0_g1(-)	cinxia.TRINITY_DN13282_c0_g1	NA	30	0	0	30	55	54	0	0	1	0	0.01818182	0.01818182	0.00909091	0.01212121	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13337_c0_g1(+)	cinxia.TRINITY_DN13337_c0_g1	NA	2	0	0	2	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13345_c0_g1(+)	cinxia.TRINITY_DN13345_c0_g1	NA	4	0	0	4	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13379_c0_g1(+)	cinxia.TRINITY_DN13379_c0_g1	NA	9	0	1	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN13422_c0_g1(+)	cinxia.TRINITY_DN13422_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13434_c0_g1(+)	cinxia.TRINITY_DN13434_c0_g1	NA	144	1	0	143	277	277	0	0	0	0	0.0	0.0	0.0	0.0	68	67	0	0	0	1	0.0	0.0	0.01470588	0.00980392
melitaea_cinxia_new	TRINITY_DN13443_c0_g1(+)	cinxia.TRINITY_DN13443_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13459_c0_g1(-)	cinxia.TRINITY_DN13459_c0_g1	NA	314	0	1	313	596	596	0	0	0	0	0.0	0.0	0.0	0.0	111	111	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13471_c0_g1(+)	cinxia.TRINITY_DN13471_c0_g1	NA	83	0	0	83	156	156	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	0	0	1	0.0	0.0	0.03030303	0.02020202
melitaea_cinxia_new	TRINITY_DN13497_c0_g1(+)	cinxia.TRINITY_DN13497_c0_g1	NA	55	0	0	55	101	99	2	0	0	0	0.01980198	0.0	0.00990099	0.00990099	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13505_c0_g1(+)	cinxia.TRINITY_DN13505_c0_g1	OG0002644	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13506_c0_g1(-)	cinxia.TRINITY_DN13506_c0_g1	NA	113	0	0	113	219	219	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13514_c0_g1(+)	cinxia.TRINITY_DN13514_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN13573_c0_g1(+)	cinxia.TRINITY_DN13573_c0_g1	NA	7	0	0	7	11	11	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN13636_c0_g1(+)	cinxia.TRINITY_DN13636_c0_g1	NA	114	0	0	114	232	232	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13637_c0_g1(+)	cinxia.TRINITY_DN13637_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13648_c0_g1(+)	cinxia.TRINITY_DN13648_c0_g1	NA	56	0	0	56	108	108	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13660_c0_g1(+)	cinxia.TRINITY_DN13660_c0_g1	OG0002358	51	0	0	51	94	94	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13694_c0_g1(-)	cinxia.TRINITY_DN13694_c0_g1	NA	27	1	0	26	47	44	1	2	0	0	0.0212766	0.04255319	0.03191489	0.03191489	8	7	0	1	0	0	0.0	0.125	0.0625	0.0625
melitaea_cinxia_new	TRINITY_DN13710_c0_g1(-)	cinxia.TRINITY_DN13710_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN13716_c0_g1(+)	cinxia.TRINITY_DN13716_c0_g1	NA	54	0	2	52	89	83	1	1	4	0	0.05617978	0.05617978	0.03370787	0.04119851	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13727_c0_g1(+)	cinxia.TRINITY_DN13727_c0_g1	NA	61	0	0	61	121	121	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13759_c0_g1(+)	cinxia.TRINITY_DN13759_c0_g1	NA	46	0	0	46	90	90	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13817_c2_g1(+)	cinxia.TRINITY_DN13817_c2_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN13822_c0_g1(+)	cinxia.TRINITY_DN13822_c0_g1	NA	58	0	0	58	104	103	1	0	0	0	0.00961538	0.0	0.00480769	0.00480769	20	19	0	1	0	0	0.0	0.05	0.025	0.025
melitaea_cinxia_new	TRINITY_DN13906_c0_g2(-)	cinxia.TRINITY_DN13906_c0_g2	NA	42	2	1	39	69	67	1	0	1	0	0.02898551	0.01449275	0.01449275	0.01690821	13	11	0	0	2	0	0.15384615	0.15384615	0.07692308	0.1025641
melitaea_cinxia_new	TRINITY_DN13940_c0_g1(+)	cinxia.TRINITY_DN13940_c0_g1	NA	56	0	0	56	110	110	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN13987_c0_g1(+)	cinxia.TRINITY_DN13987_c0_g1	OG0001483	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14039_c0_g1(+)	cinxia.TRINITY_DN14039_c0_g1	NA	2	0	0	2	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	0	0	1	0	0	0.0	1.0	0.5	0.5
melitaea_cinxia_new	TRINITY_DN14047_c0_g1(+)	cinxia.TRINITY_DN14047_c0_g1	NA	44	0	0	44	84	84	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14051_c0_g1(+)	cinxia.TRINITY_DN14051_c0_g1	NA	34	0	0	34	63	63	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14070_c0_g1(+)	cinxia.TRINITY_DN14070_c0_g1	NA	456	0	0	456	865	864	1	0	0	0	0.00115607	0.0	0.00057803	0.00057803	192	188	0	1	0	3	0.0	0.00520833	0.01822917	0.01302083
melitaea_cinxia_new	TRINITY_DN14082_c0_g1(-)	cinxia.TRINITY_DN14082_c0_g1	NA	57	0	0	57	104	104	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14104_c0_g1(+)	cinxia.TRINITY_DN14104_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN14146_c0_g1(+)	cinxia.TRINITY_DN14146_c0_g1	NA	20	0	0	20	39	39	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14157_c0_g1(+)	cinxia.TRINITY_DN14157_c0_g1	NA	22	0	0	22	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14159_c0_g1(+)	cinxia.TRINITY_DN14159_c0_g1	NA	100	0	0	100	197	197	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14192_c0_g1(+)	cinxia.TRINITY_DN14192_c0_g1	NA	33	0	0	33	63	62	1	0	0	0	0.01587302	0.0	0.00793651	0.00793651	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14205_c0_g1(-)	cinxia.TRINITY_DN14205_c0_g1	NA	11	0	0	11	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14209_c0_g1(+)	cinxia.TRINITY_DN14209_c0_g1	NA	16	0	0	16	28	28	0	0	0	0	0.0	0.0	0.0	0.0	4	3	0	1	0	0	0.0	0.25	0.125	0.125
melitaea_cinxia_new	TRINITY_DN14218_c0_g1(-)	cinxia.TRINITY_DN14218_c0_g1	NA	10	0	0	10	21	21	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14219_c0_g1(+)	cinxia.TRINITY_DN14219_c0_g1	OG0001293	160	0	0	160	309	309	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14244_c0_g1(+)	cinxia.TRINITY_DN14244_c0_g1	NA	147	0	0	147	282	282	0	0	0	0	0.0	0.0	0.0	0.0	56	53	1	1	0	1	0.01785714	0.01785714	0.03571429	0.02976191
melitaea_cinxia_new	TRINITY_DN14251_c0_g1(+)	cinxia.TRINITY_DN14251_c0_g1	NA	15	0	0	15	29	29	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14258_c0_g1(+)	cinxia.TRINITY_DN14258_c0_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14292_c0_g1(-)	cinxia.TRINITY_DN14292_c0_g1	NA	71	0	0	71	144	144	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14294_c0_g1(+)	cinxia.TRINITY_DN14294_c0_g1	NA	19	0	0	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14316_c0_g1(-)	cinxia.TRINITY_DN14316_c0_g1	NA	30	0	0	30	60	60	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14341_c0_g1(+)	cinxia.TRINITY_DN14341_c0_g1	NA	50	0	0	50	87	87	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14347_c0_g1(+)	cinxia.TRINITY_DN14347_c0_g1	NA	74	0	0	74	140	139	0	1	0	0	0.0	0.00714286	0.00357143	0.00357143	28	27	1	0	0	0	0.03571429	0.0	0.01785714	0.01785714
melitaea_cinxia_new	TRINITY_DN14357_c0_g1(-)	cinxia.TRINITY_DN14357_c0_g1	NA	13	0	0	13	25	25	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14385_c0_g1(-)	cinxia.TRINITY_DN14385_c0_g1	NA	47	0	0	47	88	88	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14389_c0_g1(+)	cinxia.TRINITY_DN14389_c0_g1	NA	51	0	0	51	97	97	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14394_c0_g1(-)	cinxia.TRINITY_DN14394_c0_g1	NA	17	0	0	17	31	31	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14410_c0_g1(+)	cinxia.TRINITY_DN14410_c0_g1	NA	121	0	1	120	224	220	3	0	0	1	0.01339286	0.0	0.01116071	0.00967262	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14419_c0_g1(+)	cinxia.TRINITY_DN14419_c0_g1	NA	46	0	0	46	87	87	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14422_c0_g1(-)	cinxia.TRINITY_DN14422_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN14427_c0_g1(-)	cinxia.TRINITY_DN14427_c0_g1	NA	10	0	0	10	17	17	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14474_c0_g1(-)	cinxia.TRINITY_DN14474_c0_g1	NA	196	0	0	196	376	376	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14491_c0_g1(+)	cinxia.TRINITY_DN14491_c0_g1	NA	88	0	0	88	174	174	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14495_c0_g1(+)	cinxia.TRINITY_DN14495_c0_g1	NA	57	0	0	57	105	105	0	0	0	0	0.0	0.0	0.0	0.0	16	15	0	0	0	1	0.0	0.0	0.0625	0.04166667
melitaea_cinxia_new	TRINITY_DN14520_c0_g1(+)	cinxia.TRINITY_DN14520_c0_g1	OG0001281	182	0	0	182	353	353	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911
melitaea_cinxia_new	TRINITY_DN14529_c0_g1(+)	cinxia.TRINITY_DN14529_c0_g1	NA	147	0	0	147	285	285	0	0	0	0	0.0	0.0	0.0	0.0	67	67	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14549_c0_g1(+)	cinxia.TRINITY_DN14549_c0_g1	NA	13	0	0	13	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14606_c0_g1(-)	cinxia.TRINITY_DN14606_c0_g1	NA	141	0	0	141	259	259	0	0	0	0	0.0	0.0	0.0	0.0	77	69	4	2	2	0	0.07792208	0.05194805	0.05194805	0.05627705
melitaea_cinxia_new	TRINITY_DN14614_c0_g1(+)	cinxia.TRINITY_DN14614_c0_g1	NA	101	0	0	101	187	187	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14633_c0_g1(-)	cinxia.TRINITY_DN14633_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN14640_c0_g1(-)	cinxia.TRINITY_DN14640_c0_g1	NA	100	0	0	100	193	193	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14657_c0_g1(+)	cinxia.TRINITY_DN14657_c0_g1	NA	38	0	0	38	71	71	0	0	0	0	0.0	0.0	0.0	0.0	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
melitaea_cinxia_new	TRINITY_DN14662_c0_g1(+)	cinxia.TRINITY_DN14662_c0_g1	NA	155	0	0	155	301	301	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14786_c1_g1(+)	cinxia.TRINITY_DN14786_c1_g1	NA	25	0	0	25	48	46	0	1	1	0	0.02083333	0.04166667	0.02083333	0.02430555	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14787_c0_g1(-)	cinxia.TRINITY_DN14787_c0_g1	NA	19	0	0	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14800_c0_g1(-)	cinxia.TRINITY_DN14800_c0_g1	NA	36	0	0	36	71	71	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14802_c0_g1(+)	cinxia.TRINITY_DN14802_c0_g1	NA	23	0	0	23	47	47	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14811_c0_g1(-)	cinxia.TRINITY_DN14811_c0_g1	NA	48	0	0	48	89	88	0	0	0	1	0.0	0.0	0.01123596	0.00749064	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14821_c0_g1(-)	cinxia.TRINITY_DN14821_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14884_c0_g1(+)	cinxia.TRINITY_DN14884_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14887_c0_g1(+)	cinxia.TRINITY_DN14887_c0_g1	NA	18	0	0	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	13	12	0	0	0	1	0.0	0.0	0.07692308	0.05128205
melitaea_cinxia_new	TRINITY_DN14919_c0_g1(+)	cinxia.TRINITY_DN14919_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14924_c0_g1(+)	cinxia.TRINITY_DN14924_c0_g1	NA	107	0	0	107	206	205	0	1	0	0	0.0	0.00485437	0.00242718	0.00242718	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14945_c0_g1(-)	cinxia.TRINITY_DN14945_c0_g1	NA	3	0	0	3	4	3	0	0	1	0	0.25	0.25	0.125	0.16666667	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN14960_c0_g1(+)	cinxia.TRINITY_DN14960_c0_g1	NA	70	0	0	70	135	134	0	1	0	0	0.0	0.00740741	0.0037037	0.0037037	25	25	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14966_c0_g1(-)	cinxia.TRINITY_DN14966_c0_g1	NA	13	0	0	13	20	18	0	1	1	0	0.05	0.1	0.05	0.05833333	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14975_c0_g1(+)	cinxia.TRINITY_DN14975_c0_g1	OG0001364	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14993_c0_g1(+)	cinxia.TRINITY_DN14993_c0_g1	NA	57	0	0	57	111	111	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14995_c0_g1(+)	cinxia.TRINITY_DN14995_c0_g1	NA	120	0	1	119	232	232	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN14998_c0_g1(+)	cinxia.TRINITY_DN14998_c0_g1	NA	12	0	0	12	25	25	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15002_c0_g1(+)	cinxia.TRINITY_DN15002_c0_g1	NA	17	0	0	17	31	31	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15004_c0_g1(+)	cinxia.TRINITY_DN15004_c0_g1	NA	110	0	0	110	212	212	0	0	0	0	0.0	0.0	0.0	0.0	50	48	1	0	0	1	0.02	0.0	0.03	0.02333333
melitaea_cinxia_new	TRINITY_DN15016_c0_g1(+)	cinxia.TRINITY_DN15016_c0_g1	NA	60	0	0	60	111	111	0	0	0	0	0.0	0.0	0.0	0.0	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
melitaea_cinxia_new	TRINITY_DN15024_c0_g1(+)	cinxia.TRINITY_DN15024_c0_g1	NA	24	0	0	24	45	45	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15025_c0_g1(+)	cinxia.TRINITY_DN15025_c0_g1	NA	85	0	0	85	154	154	0	0	0	0	0.0	0.0	0.0	0.0	38	36	0	1	1	0	0.02631579	0.05263158	0.02631579	0.03070175
melitaea_cinxia_new	TRINITY_DN15032_c0_g1(+)	cinxia.TRINITY_DN15032_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15036_c0_g1(+)	cinxia.TRINITY_DN15036_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15037_c0_g1(+)	cinxia.TRINITY_DN15037_c0_g1	OG0001472	51	0	0	51	98	98	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15075_c0_g1(-)	cinxia.TRINITY_DN15075_c0_g1	NA	29	0	0	29	57	57	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15096_c0_g1(+)	cinxia.TRINITY_DN15096_c0_g1	NA	109	0	0	109	216	216	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15100_c0_g1(+)	cinxia.TRINITY_DN15100_c0_g1	NA	122	0	0	122	239	239	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	1	0	0	0.0	0.02	0.01	0.01
melitaea_cinxia_new	TRINITY_DN15105_c0_g1(+)	cinxia.TRINITY_DN15105_c0_g1	NA	65	0	0	65	128	128	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15133_c0_g1(+)	cinxia.TRINITY_DN15133_c0_g1	OG0001286	35	0	0	35	66	66	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15140_c0_g1(-)	cinxia.TRINITY_DN15140_c0_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15144_c0_g1(+)	cinxia.TRINITY_DN15144_c0_g1	NA	50	0	0	50	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15145_c0_g1(-)	cinxia.TRINITY_DN15145_c0_g1	NA	143	0	0	143	269	269	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_cinxia_new	TRINITY_DN15160_c0_g1(-)	cinxia.TRINITY_DN15160_c0_g1	NA	67	0	0	67	123	121	1	1	0	0	0.00813008	0.00813008	0.00813008	0.00813008	19	17	1	1	0	0	0.05263158	0.05263158	0.05263158	0.05263158
melitaea_cinxia_new	TRINITY_DN15163_c0_g1(+)	cinxia.TRINITY_DN15163_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_cinxia_new	TRINITY_DN15165_c0_g1(+)	cinxia.TRINITY_DN15165_c0_g1	NA	33	0	0	33	65	65	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
