species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TL_GA42A	0_pi_TL_GA42D	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TL_GA42A	4_pi_TL_GA42D	4_pi_between	4_pi_total
thymelicus_lineola	TRINITY_DN19630_c0_g1(+)	lineola.TRINITY_DN19630_c0_g1	OG0001831	263	0	0	263	499	498	0	0	1	0	0.00200401	0.00200401	0.001002	0.001336	108	107	0	1	0	0	0.0	0.00925926	0.00462963	0.00462963
thymelicus_lineola	TRINITY_DN19646_c0_g1(+)	lineola.TRINITY_DN19646_c0_g1	NA	173	0	0	173	331	329	0	0	0	2	0.0	0.0	0.0060423	0.0040282	87	86	0	0	0	1	0.0	0.0	0.01149425	0.00766283
thymelicus_lineola	TRINITY_DN19653_c0_g1(-)	lineola.TRINITY_DN19653_c0_g1	NA	62	0	0	62	114	112	2	0	0	0	0.01754386	0.0	0.00877193	0.00877193	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19686_c0_g1(-)	lineola.TRINITY_DN19686_c0_g1	NA	19	1	0	18	30	28	0	1	1	0	0.03333333	0.06666667	0.03333333	0.03888889	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19720_c1_g1(-)	lineola.TRINITY_DN19720_c1_g1	NA	21	0	1	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19722_c0_g1(-)	lineola.TRINITY_DN19722_c0_g1	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19740_c0_g1(-)	lineola.TRINITY_DN19740_c0_g1	NA	15	0	0	15	29	29	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19757_c0_g1(+)	lineola.TRINITY_DN19757_c0_g1	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19766_c1_g1(+)	lineola.TRINITY_DN19766_c1_g1	NA	35	0	1	34	61	61	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19772_c0_g1(-)	lineola.TRINITY_DN19772_c0_g1	NA	53	0	0	53	106	106	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19786_c0_g1(+)	lineola.TRINITY_DN19786_c0_g1	NA	327	0	0	327	605	605	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
thymelicus_lineola	TRINITY_DN19797_c0_g2(+)	lineola.TRINITY_DN19797_c0_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN19815_c0_g1(-)	lineola.TRINITY_DN19815_c0_g1	NA	54	0	0	54	103	103	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19845_c0_g1(+)	lineola.TRINITY_DN19845_c0_g1	NA	26	0	0	26	49	48	0	0	1	0	0.02040816	0.02040816	0.01020408	0.01360544	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19849_c0_g1(-)	lineola.TRINITY_DN19849_c0_g1	NA	21	0	0	21	37	37	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19871_c0_g1(-)	lineola.TRINITY_DN19871_c0_g1	NA	31	0	0	31	64	64	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19897_c0_g1(+)	lineola.TRINITY_DN19897_c0_g1	NA	29	0	0	29	47	46	0	1	0	0	0.0	0.0212766	0.0106383	0.0106383	12	8	0	4	0	0	0.0	0.33333333	0.16666667	0.16666667
thymelicus_lineola	TRINITY_DN19947_c0_g1(+)	lineola.TRINITY_DN19947_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19950_c0_g1(+)	lineola.TRINITY_DN19950_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19986_c0_g1(-)	lineola.TRINITY_DN19986_c0_g1	NA	36	0	1	35	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN19998_c0_g1(-)	lineola.TRINITY_DN19998_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20025_c0_g1(+)	lineola.TRINITY_DN20025_c0_g1	NA	82	0	0	82	152	152	0	0	0	0	0.0	0.0	0.0	0.0	38	35	1	2	0	0	0.02631579	0.05263158	0.03947368	0.03947368
thymelicus_lineola	TRINITY_DN20066_c0_g1(-)	lineola.TRINITY_DN20066_c0_g1	NA	9	0	0	9	14	14	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20089_c0_g1(+)	lineola.TRINITY_DN20089_c0_g1	NA	5	0	0	5	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20195_c0_g1(+)	lineola.TRINITY_DN20195_c0_g1	NA	96	0	0	96	182	182	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20292_c0_g1(+)	lineola.TRINITY_DN20292_c0_g1	NA	281	0	0	281	522	522	0	0	0	0	0.0	0.0	0.0	0.0	97	96	0	1	0	0	0.0	0.01030928	0.00515464	0.00515464
thymelicus_lineola	TRINITY_DN20294_c0_g1(+)	lineola.TRINITY_DN20294_c0_g1	NA	35	0	1	34	59	58	0	1	0	0	0.0	0.01694915	0.00847458	0.00847458	17	15	0	2	0	0	0.0	0.11764706	0.05882353	0.05882353
thymelicus_lineola	TRINITY_DN20363_c0_g1(-)	lineola.TRINITY_DN20363_c0_g1	NA	25	0	0	25	44	44	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20396_c0_g1(-)	lineola.TRINITY_DN20396_c0_g1	NA	18	0	0	18	35	35	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20410_c0_g2(-)	lineola.TRINITY_DN20410_c0_g2	NA	50	0	0	50	97	97	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20467_c0_g1(-)	lineola.TRINITY_DN20467_c0_g1	NA	58	0	0	58	103	96	0	7	0	0	0.0	0.06796117	0.03398058	0.03398058	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
thymelicus_lineola	TRINITY_DN20473_c0_g1(+)	lineola.TRINITY_DN20473_c0_g1	NA	218	0	0	218	408	408	0	0	0	0	0.0	0.0	0.0	0.0	82	82	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20537_c0_g1(-)	lineola.TRINITY_DN20537_c0_g1	NA	17	0	0	17	36	36	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20551_c0_g1(+)	lineola.TRINITY_DN20551_c0_g1	NA	115	0	0	115	225	225	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20571_c0_g1(+)	lineola.TRINITY_DN20571_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20592_c0_g1(+)	lineola.TRINITY_DN20592_c0_g1	NA	196	0	0	196	378	378	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	0	1	0	0.01265823	0.01265823	0.00632911	0.00843882
thymelicus_lineola	TRINITY_DN20608_c0_g1(-)	lineola.TRINITY_DN20608_c0_g1	NA	50	0	0	50	89	83	0	6	0	0	0.0	0.06741573	0.03370787	0.03370787	8	7	0	1	0	0	0.0	0.125	0.0625	0.0625
thymelicus_lineola	TRINITY_DN20612_c0_g1(+)	lineola.TRINITY_DN20612_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20627_c0_g1(-)	lineola.TRINITY_DN20627_c0_g1	NA	18	0	0	18	37	37	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20678_c0_g1(-)	lineola.TRINITY_DN20678_c0_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20727_c0_g1(+)	lineola.TRINITY_DN20727_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN20828_c0_g1(-)	lineola.TRINITY_DN20828_c0_g1	NA	52	0	0	52	97	97	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN20859_c0_g1(-)	lineola.TRINITY_DN20859_c0_g1	NA	298	0	0	298	577	577	0	0	0	0	0.0	0.0	0.0	0.0	116	113	0	0	3	0	0.02586207	0.02586207	0.01293103	0.01724138
thymelicus_lineola	TRINITY_DN20863_c0_g1(+)	lineola.TRINITY_DN20863_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN20920_c0_g1(-)	lineola.TRINITY_DN20920_c0_g1	NA	106	0	0	106	200	200	0	0	0	0	0.0	0.0	0.0	0.0	48	45	0	3	0	0	0.0	0.0625	0.03125	0.03125
thymelicus_lineola	TRINITY_DN20927_c0_g1(-)	lineola.TRINITY_DN20927_c0_g1	NA	57	0	0	57	108	104	3	0	1	0	0.03703704	0.00925926	0.01851852	0.02006173	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21021_c0_g1(+)	lineola.TRINITY_DN21021_c0_g1	OG0001690	131	0	0	131	249	249	0	0	0	0	0.0	0.0	0.0	0.0	54	52	1	0	1	0	0.03703704	0.01851852	0.01851852	0.02160494
thymelicus_lineola	TRINITY_DN21025_c0_g1(-)	lineola.TRINITY_DN21025_c0_g1	NA	23	0	0	23	45	45	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21074_c0_g1(-)	lineola.TRINITY_DN21074_c0_g1	NA	56	0	0	56	105	104	1	0	0	0	0.00952381	0.0	0.0047619	0.0047619	21	20	1	0	0	0	0.04761905	0.0	0.02380952	0.02380952
thymelicus_lineola	TRINITY_DN21087_c0_g1(-)	lineola.TRINITY_DN21087_c0_g1	NA	34	0	0	34	65	65	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21108_c0_g1(+)	lineola.TRINITY_DN21108_c0_g1	NA	140	0	0	140	264	264	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21182_c0_g1(-)	lineola.TRINITY_DN21182_c0_g1	NA	40	0	0	40	79	79	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21191_c0_g1(+)	lineola.TRINITY_DN21191_c0_g1	NA	103	0	0	103	197	197	0	0	0	0	0.0	0.0	0.0	0.0	51	50	1	0	0	0	0.01960784	0.0	0.00980392	0.00980392
thymelicus_lineola	TRINITY_DN21202_c0_g1(+)	lineola.TRINITY_DN21202_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21215_c0_g1(-)	lineola.TRINITY_DN21215_c0_g1	NA	267	0	0	267	518	517	1	0	0	0	0.0019305	0.0	0.00096525	0.00096525	99	99	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21218_c0_g1(+)	lineola.TRINITY_DN21218_c0_g1	NA	146	0	0	146	280	278	0	2	0	0	0.0	0.00714286	0.00357143	0.00357143	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
thymelicus_lineola	TRINITY_DN21227_c0_g1(+)	lineola.TRINITY_DN21227_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21251_c0_g1(-)	lineola.TRINITY_DN21251_c0_g1	NA	80	0	0	80	159	159	0	0	0	0	0.0	0.0	0.0	0.0	40	39	0	1	0	0	0.0	0.025	0.0125	0.0125
thymelicus_lineola	TRINITY_DN21258_c0_g2(+)	lineola.TRINITY_DN21258_c0_g2	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21272_c0_g1(+)	lineola.TRINITY_DN21272_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21292_c0_g1(-)	lineola.TRINITY_DN21292_c0_g1	NA	44	0	0	44	82	82	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21311_c0_g1(-)	lineola.TRINITY_DN21311_c0_g1	NA	118	0	0	118	224	224	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	0	1	0	0.02	0.02	0.01	0.01333333
thymelicus_lineola	TRINITY_DN21336_c0_g1(+)	lineola.TRINITY_DN21336_c0_g1	NA	32	0	0	32	61	61	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21337_c0_g1(+)	lineola.TRINITY_DN21337_c0_g1	NA	9	0	0	9	17	17	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21359_c0_g1(-)	lineola.TRINITY_DN21359_c0_g1	NA	47	0	0	47	88	86	1	0	1	0	0.02272727	0.01136364	0.01136364	0.01325758	28	28	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21370_c0_g1(-)	lineola.TRINITY_DN21370_c0_g1	NA	17	1	0	16	27	25	1	1	0	0	0.03703704	0.03703704	0.03703704	0.03703704	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21411_c0_g1(+)	lineola.TRINITY_DN21411_c0_g1	NA	169	0	0	169	327	327	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21413_c0_g1(+)	lineola.TRINITY_DN21413_c0_g1	NA	140	0	0	140	267	267	0	0	0	0	0.0	0.0	0.0	0.0	61	59	0	2	0	0	0.0	0.03278689	0.01639344	0.01639344
thymelicus_lineola	TRINITY_DN21459_c0_g1(-)	lineola.TRINITY_DN21459_c0_g1	NA	70	0	0	70	137	137	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21461_c0_g1(-)	lineola.TRINITY_DN21461_c0_g1	NA	24	0	0	24	43	43	0	0	0	0	0.0	0.0	0.0	0.0	9	8	1	0	0	0	0.11111111	0.0	0.05555556	0.05555556
thymelicus_lineola	TRINITY_DN21473_c0_g1(-)	lineola.TRINITY_DN21473_c0_g1	NA	63	0	0	63	122	122	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	0	0	1	0.0	0.0	0.03225806	0.02150537
thymelicus_lineola	TRINITY_DN21477_c0_g1(+)	lineola.TRINITY_DN21477_c0_g1	NA	33	0	0	33	64	64	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21482_c0_g1(+)	lineola.TRINITY_DN21482_c0_g1	NA	166	0	0	166	319	319	0	0	0	0	0.0	0.0	0.0	0.0	95	91	4	0	0	0	0.04210526	0.0	0.02105263	0.02105263
thymelicus_lineola	TRINITY_DN21484_c0_g1(-)	lineola.TRINITY_DN21484_c0_g1	NA	45	0	0	45	82	80	0	2	0	0	0.0	0.02439024	0.01219512	0.01219512	24	24	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21559_c0_g1(+)	lineola.TRINITY_DN21559_c0_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21576_c0_g1(-)	lineola.TRINITY_DN21576_c0_g1	NA	28	0	0	28	57	57	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21627_c0_g1(+)	lineola.TRINITY_DN21627_c0_g1	NA	71	0	0	71	137	137	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21635_c1_g1(+)	lineola.TRINITY_DN21635_c1_g1	NA	27	0	0	27	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21637_c0_g1(+)	lineola.TRINITY_DN21637_c0_g1	NA	96	0	0	96	187	187	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21648_c0_g1(+)	lineola.TRINITY_DN21648_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN21666_c0_g1(-)	lineola.TRINITY_DN21666_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21697_c0_g1(+)	lineola.TRINITY_DN21697_c0_g1	NA	184	0	0	184	346	346	0	0	0	0	0.0	0.0	0.0	0.0	74	72	0	0	0	2	0.0	0.0	0.02702703	0.01801802
thymelicus_lineola	TRINITY_DN21705_c0_g1(-)	lineola.TRINITY_DN21705_c0_g1	NA	23	0	0	23	41	41	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21722_c0_g1(+)	lineola.TRINITY_DN21722_c0_g1	NA	8	0	0	8	13	13	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21741_c0_g1(+)	lineola.TRINITY_DN21741_c0_g1	NA	208	0	0	208	401	401	0	0	0	0	0.0	0.0	0.0	0.0	89	87	2	0	0	0	0.02247191	0.0	0.01123596	0.01123596
thymelicus_lineola	TRINITY_DN21759_c0_g1(+)	lineola.TRINITY_DN21759_c0_g1	NA	14	0	0	14	28	28	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21779_c1_g1(+)	lineola.TRINITY_DN21779_c1_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21793_c0_g1(-)	lineola.TRINITY_DN21793_c0_g1	NA	50	0	0	50	95	95	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21820_c0_g1(+)	lineola.TRINITY_DN21820_c0_g1	NA	49	0	0	49	90	90	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21844_c0_g1(+)	lineola.TRINITY_DN21844_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21870_c0_g1(-)	lineola.TRINITY_DN21870_c0_g1	NA	186	0	0	186	345	345	0	0	0	0	0.0	0.0	0.0	0.0	81	76	5	0	0	0	0.0617284	0.0	0.0308642	0.0308642
thymelicus_lineola	TRINITY_DN21877_c0_g1(+)	lineola.TRINITY_DN21877_c0_g1	NA	42	0	0	42	77	77	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN21911_c0_g1(+)	lineola.TRINITY_DN21911_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN21924_c0_g1(-)	lineola.TRINITY_DN21924_c0_g1	NA	123	0	0	123	240	240	0	0	0	0	0.0	0.0	0.0	0.0	54	52	2	0	0	0	0.03703704	0.0	0.01851852	0.01851852
thymelicus_lineola	TRINITY_DN21998_c0_g1(-)	lineola.TRINITY_DN21998_c0_g1	NA	64	0	0	64	129	129	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22025_c0_g1(-)	lineola.TRINITY_DN22025_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22034_c0_g1(-)	lineola.TRINITY_DN22034_c0_g1	NA	91	0	0	91	169	169	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22037_c0_g1(-)	lineola.TRINITY_DN22037_c0_g1	NA	69	0	0	69	134	134	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22066_c0_g1(-)	lineola.TRINITY_DN22066_c0_g1	NA	13	0	0	13	23	23	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22083_c0_g1(-)	lineola.TRINITY_DN22083_c0_g1	NA	204	0	0	204	391	391	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22113_c0_g1(+)	lineola.TRINITY_DN22113_c0_g1	NA	186	0	0	186	360	360	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22144_c0_g1(+)	lineola.TRINITY_DN22144_c0_g1	NA	3	0	0	3	4	3	0	0	0	1	0.0	0.0	0.25	0.16666667	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22174_c0_g1(+)	lineola.TRINITY_DN22174_c0_g1	OG0002271	219	0	0	219	404	404	0	0	0	0	0.0	0.0	0.0	0.0	64	64	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22176_c0_g1(-)	lineola.TRINITY_DN22176_c0_g1	NA	130	0	0	130	255	255	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22210_c0_g1(-)	lineola.TRINITY_DN22210_c0_g1	NA	49	0	0	49	90	86	0	1	3	0	0.03333333	0.04444444	0.02222222	0.02777777	15	14	0	0	1	0	0.06666667	0.06666667	0.03333333	0.04444444
thymelicus_lineola	TRINITY_DN22233_c0_g1(-)	lineola.TRINITY_DN22233_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22238_c0_g1(+)	lineola.TRINITY_DN22238_c0_g1	NA	4	0	0	4	10	10	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22261_c0_g1(+)	lineola.TRINITY_DN22261_c0_g1	NA	69	0	0	69	136	136	0	0	0	0	0.0	0.0	0.0	0.0	35	34	1	0	0	0	0.02857143	0.0	0.01428571	0.01428571
thymelicus_lineola	TRINITY_DN22262_c0_g1(-)	lineola.TRINITY_DN22262_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN22269_c0_g1(-)	lineola.TRINITY_DN22269_c0_g1	NA	109	0	0	109	208	208	0	0	0	0	0.0	0.0	0.0	0.0	36	35	0	1	0	0	0.0	0.02777778	0.01388889	0.01388889
thymelicus_lineola	TRINITY_DN22295_c0_g1(-)	lineola.TRINITY_DN22295_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_lineola	TRINITY_DN22297_c0_g1(+)	lineola.TRINITY_DN22297_c0_g1	NA	55	0	0	55	107	107	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22302_c0_g1(-)	lineola.TRINITY_DN22302_c0_g1	NA	62	0	0	62	116	116	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_lineola	TRINITY_DN22347_c0_g1(+)	lineola.TRINITY_DN22347_c0_g1	OG0003997	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
