species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MJ_177	0_pi_MJ_27	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MJ_177	4_pi_MJ_27	4_pi_between	4_pi_total
maniola_jurtina	TRINITY_DN10764_c0_g1(+)	jurtina.TRINITY_DN10764_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN10770_c0_g1(+)	jurtina.TRINITY_DN10770_c0_g1	NA	25	0	0	25	46	46	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10788_c0_g1(+)	jurtina.TRINITY_DN10788_c0_g1	NA	175	0	0	175	326	326	0	0	0	0	0.0	0.0	0.0	0.0	64	61	3	0	0	0	0.046875	0.0	0.0234375	0.0234375
maniola_jurtina	TRINITY_DN10807_c0_g1(+)	jurtina.TRINITY_DN10807_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN10817_c0_g1(+)	jurtina.TRINITY_DN10817_c0_g1	NA	56	0	0	56	112	112	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10822_c0_g1(-)	jurtina.TRINITY_DN10822_c0_g1	NA	24	0	0	24	43	39	2	0	2	0	0.09302326	0.04651163	0.04651163	0.05426357	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10846_c0_g1(+)	jurtina.TRINITY_DN10846_c0_g1	NA	54	0	0	54	104	104	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10924_c0_g1(+)	jurtina.TRINITY_DN10924_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10934_c0_g1(+)	jurtina.TRINITY_DN10934_c0_g1	NA	21	0	0	21	39	39	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN10999_c0_g1(+)	jurtina.TRINITY_DN10999_c0_g1	NA	153	0	0	153	295	294	0	1	0	0	0.0	0.00338983	0.00169492	0.00169492	83	83	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11073_c0_g1(+)	jurtina.TRINITY_DN11073_c0_g1	NA	23	0	0	23	40	37	3	0	0	0	0.075	0.0	0.0375	0.0375	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11105_c0_g1(+)	jurtina.TRINITY_DN11105_c0_g1	NA	71	0	0	71	136	136	0	0	0	0	0.0	0.0	0.0	0.0	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579
maniola_jurtina	TRINITY_DN11106_c0_g1(-)	jurtina.TRINITY_DN11106_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11141_c0_g1(+)	jurtina.TRINITY_DN11141_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11202_c0_g1(+)	jurtina.TRINITY_DN11202_c0_g1	OG0001292	120	0	0	120	230	230	0	0	0	0	0.0	0.0	0.0	0.0	62	61	1	0	0	0	0.01612903	0.0	0.00806452	0.00806452
maniola_jurtina	TRINITY_DN11207_c0_g1(-)	jurtina.TRINITY_DN11207_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11216_c0_g1(+)	jurtina.TRINITY_DN11216_c0_g1	NA	189	0	0	189	359	358	1	0	0	0	0.00278552	0.0	0.00139276	0.00139276	69	69	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11227_c0_g1(+)	jurtina.TRINITY_DN11227_c0_g1	NA	134	0	0	134	248	248	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	0	0	1	0.0	0.0	0.01818182	0.01212121
maniola_jurtina	TRINITY_DN11241_c0_g2(+)	jurtina.TRINITY_DN11241_c0_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11244_c0_g1(+)	jurtina.TRINITY_DN11244_c0_g1	NA	1	0	0	1	1	0	0	0	1	0	1.0	1.0	0.5	0.66666667	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11254_c0_g1(+)	jurtina.TRINITY_DN11254_c0_g1	NA	19	0	0	19	32	31	0	0	0	1	0.0	0.0	0.03125	0.02083333	7	7	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11270_c0_g1(+)	jurtina.TRINITY_DN11270_c0_g1	NA	93	0	0	93	180	180	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11288_c0_g1(+)	jurtina.TRINITY_DN11288_c0_g1	NA	82	0	0	82	151	151	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11293_c0_g1(+)	jurtina.TRINITY_DN11293_c0_g1	NA	351	0	0	351	699	698	1	0	0	0	0.00143062	0.0	0.00071531	0.00071531	179	179	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11391_c0_g1(+)	jurtina.TRINITY_DN11391_c0_g1	OG0003996	360	0	1	359	698	698	0	0	0	0	0.0	0.0	0.0	0.0	112	112	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11395_c0_g1(+)	jurtina.TRINITY_DN11395_c0_g1	NA	66	0	0	66	126	126	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11411_c0_g2(-)	jurtina.TRINITY_DN11411_c0_g2	NA	19	0	0	19	35	35	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11415_c0_g1(+)	jurtina.TRINITY_DN11415_c0_g1	NA	140	0	0	140	270	269	0	1	0	0	0.0	0.0037037	0.00185185	0.00185185	55	55	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11425_c0_g1(+)	jurtina.TRINITY_DN11425_c0_g1	NA	17	0	0	17	32	32	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11446_c0_g1(+)	jurtina.TRINITY_DN11446_c0_g1	OG0003813	168	0	0	168	321	321	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11463_c0_g1(+)	jurtina.TRINITY_DN11463_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11468_c0_g1(+)	jurtina.TRINITY_DN11468_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11476_c0_g1(+)	jurtina.TRINITY_DN11476_c0_g1	NA	19	0	0	19	36	36	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	1	0	0	0.0	0.2	0.1	0.1
maniola_jurtina	TRINITY_DN11477_c0_g1(+)	jurtina.TRINITY_DN11477_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11478_c0_g1(+)	jurtina.TRINITY_DN11478_c0_g1	OG0001307	223	0	0	223	405	405	0	0	0	0	0.0	0.0	0.0	0.0	85	80	1	0	0	4	0.01176471	0.0	0.05294118	0.0372549
maniola_jurtina	TRINITY_DN11504_c0_g1(+)	jurtina.TRINITY_DN11504_c0_g1	NA	166	0	0	166	326	326	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11511_c0_g1(+)	jurtina.TRINITY_DN11511_c0_g1	NA	114	0	0	114	217	216	0	0	0	1	0.0	0.0	0.00460829	0.00307219	45	45	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11517_c0_g1(+)	jurtina.TRINITY_DN11517_c0_g1	NA	157	0	0	157	326	326	0	0	0	0	0.0	0.0	0.0	0.0	87	86	0	1	0	0	0.0	0.01149425	0.00574713	0.00574713
maniola_jurtina	TRINITY_DN11521_c0_g1(+)	jurtina.TRINITY_DN11521_c0_g1	OG0001277	220	0	0	220	429	429	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11539_c0_g1(+)	jurtina.TRINITY_DN11539_c0_g1	NA	152	0	0	152	285	285	0	0	0	0	0.0	0.0	0.0	0.0	71	69	0	1	0	1	0.0	0.01408451	0.02112676	0.01643193
maniola_jurtina	TRINITY_DN11546_c0_g1(+)	jurtina.TRINITY_DN11546_c0_g1	NA	300	0	0	300	578	578	0	0	0	0	0.0	0.0	0.0	0.0	130	130	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11552_c0_g1(+)	jurtina.TRINITY_DN11552_c0_g1	NA	369	0	0	369	712	710	1	0	1	0	0.00280899	0.00140449	0.00140449	0.00163857	153	152	1	0	0	0	0.00653595	0.0	0.00326797	0.00326797
maniola_jurtina	TRINITY_DN11565_c0_g1(+)	jurtina.TRINITY_DN11565_c0_g1	OG0001271	118	0	0	118	225	225	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11567_c0_g1(+)	jurtina.TRINITY_DN11567_c0_g1	NA	147	0	0	147	275	275	0	0	0	0	0.0	0.0	0.0	0.0	57	53	1	1	0	2	0.01754386	0.01754386	0.05263158	0.04093567
maniola_jurtina	TRINITY_DN11570_c0_g1(+)	jurtina.TRINITY_DN11570_c0_g1	NA	96	1	0	95	180	180	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11572_c0_g1(+)	jurtina.TRINITY_DN11572_c0_g1	NA	35	0	0	35	63	63	0	0	0	0	0.0	0.0	0.0	0.0	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
maniola_jurtina	TRINITY_DN11580_c0_g1(+)	jurtina.TRINITY_DN11580_c0_g1	NA	262	0	0	262	506	506	0	0	0	0	0.0	0.0	0.0	0.0	107	107	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11595_c0_g1(+)	jurtina.TRINITY_DN11595_c0_g1	NA	96	0	0	96	179	179	0	0	0	0	0.0	0.0	0.0	0.0	41	39	1	1	0	0	0.02439024	0.02439024	0.02439024	0.02439024
maniola_jurtina	TRINITY_DN11599_c0_g3(+)	jurtina.TRINITY_DN11599_c0_g3	NA	33	0	0	33	62	62	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11604_c0_g1(+)	jurtina.TRINITY_DN11604_c0_g1	NA	31	0	0	31	58	57	0	1	0	0	0.0	0.01724138	0.00862069	0.00862069	14	14	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11605_c0_g1(+)	jurtina.TRINITY_DN11605_c0_g1	NA	28	0	0	28	51	51	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11615_c0_g1(+)	jurtina.TRINITY_DN11615_c0_g1	NA	55	0	0	55	106	106	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11616_c0_g1(-)	jurtina.TRINITY_DN11616_c0_g1	NA	24	0	1	23	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11619_c0_g1(+)	jurtina.TRINITY_DN11619_c0_g1	NA	65	0	0	65	116	115	0	0	0	1	0.0	0.0	0.00862069	0.00574713	32	29	2	0	1	0	0.09375	0.03125	0.046875	0.05208333
maniola_jurtina	TRINITY_DN11621_c0_g1(+)	jurtina.TRINITY_DN11621_c0_g1	OG0001274	294	0	0	294	562	561	1	0	0	0	0.00177936	0.0	0.00088968	0.00088968	94	94	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11646_c0_g1(+)	jurtina.TRINITY_DN11646_c0_g1	OG0002506	336	0	0	336	650	650	0	0	0	0	0.0	0.0	0.0	0.0	160	158	1	1	0	0	0.00625	0.00625	0.00625	0.00625
maniola_jurtina	TRINITY_DN11650_c0_g1(+)	jurtina.TRINITY_DN11650_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11653_c0_g1(-)	jurtina.TRINITY_DN11653_c0_g1	NA	4	0	1	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11654_c0_g1(+)	jurtina.TRINITY_DN11654_c0_g1	NA	107	0	0	107	203	203	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11690_c0_g1(+)	jurtina.TRINITY_DN11690_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11714_c0_g1(+)	jurtina.TRINITY_DN11714_c0_g1	OG0001530	115	0	0	115	215	215	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11721_c0_g1(+)	jurtina.TRINITY_DN11721_c0_g1	NA	206	0	0	206	406	405	1	0	0	0	0.00246305	0.0	0.00123153	0.00123153	61	61	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11749_c0_g1(+)	jurtina.TRINITY_DN11749_c0_g1	NA	157	0	0	157	297	297	0	0	0	0	0.0	0.0	0.0	0.0	66	65	0	0	1	0	0.01515152	0.01515152	0.00757576	0.01010101
maniola_jurtina	TRINITY_DN11752_c0_g1(+)	jurtina.TRINITY_DN11752_c0_g1	OG0002432	117	0	0	117	229	229	0	0	0	0	0.0	0.0	0.0	0.0	48	47	0	1	0	0	0.0	0.02083333	0.01041667	0.01041667
maniola_jurtina	TRINITY_DN11766_c0_g1(+)	jurtina.TRINITY_DN11766_c0_g1	NA	410	0	0	410	772	770	0	1	1	0	0.00129534	0.00259067	0.00129534	0.00151123	128	128	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11768_c0_g1(+)	jurtina.TRINITY_DN11768_c0_g1	NA	54	0	0	54	104	103	0	1	0	0	0.0	0.00961538	0.00480769	0.00480769	22	22	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11789_c0_g1(+)	jurtina.TRINITY_DN11789_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN11793_c0_g1(+)	jurtina.TRINITY_DN11793_c0_g1	NA	59	0	0	59	113	113	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11806_c0_g1(+)	jurtina.TRINITY_DN11806_c0_g1	NA	12	0	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11837_c0_g1(+)	jurtina.TRINITY_DN11837_c0_g1	NA	143	0	0	143	274	274	0	0	0	0	0.0	0.0	0.0	0.0	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
maniola_jurtina	TRINITY_DN11840_c0_g1(+)	jurtina.TRINITY_DN11840_c0_g1	NA	81	0	0	81	153	151	0	0	0	2	0.0	0.0	0.0130719	0.0087146	40	40	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11841_c0_g1(+)	jurtina.TRINITY_DN11841_c0_g1	NA	89	0	0	89	165	165	0	0	0	0	0.0	0.0	0.0	0.0	36	34	1	1	0	0	0.02777778	0.02777778	0.02777778	0.02777778
maniola_jurtina	TRINITY_DN11847_c0_g1(+)	jurtina.TRINITY_DN11847_c0_g1	NA	304	0	0	304	582	582	0	0	0	0	0.0	0.0	0.0	0.0	182	178	2	1	1	0	0.01648352	0.01098901	0.01098901	0.01190476
maniola_jurtina	TRINITY_DN11858_c0_g1(+)	jurtina.TRINITY_DN11858_c0_g1	NA	212	0	0	212	397	397	0	0	0	0	0.0	0.0	0.0	0.0	72	70	0	2	0	0	0.0	0.02777778	0.01388889	0.01388889
maniola_jurtina	TRINITY_DN11859_c0_g1(+)	jurtina.TRINITY_DN11859_c0_g1	OG0002449	572	0	0	572	1089	1089	0	0	0	0	0.0	0.0	0.0	0.0	207	204	1	2	0	0	0.00483092	0.00966184	0.00724638	0.00724638
maniola_jurtina	TRINITY_DN11860_c0_g1(+)	jurtina.TRINITY_DN11860_c0_g1	NA	64	0	0	64	122	121	0	1	0	0	0.0	0.00819672	0.00409836	0.00409836	26	25	0	0	1	0	0.03846154	0.03846154	0.01923077	0.02564103
maniola_jurtina	TRINITY_DN11867_c0_g1(+)	jurtina.TRINITY_DN11867_c0_g1	NA	117	0	0	117	213	212	1	0	0	0	0.00469484	0.0	0.00234742	0.00234742	40	39	1	0	0	0	0.025	0.0	0.0125	0.0125
maniola_jurtina	TRINITY_DN11869_c0_g1(+)	jurtina.TRINITY_DN11869_c0_g1	NA	416	0	2	414	803	802	1	0	0	0	0.00124533	0.0	0.00062267	0.00062267	146	146	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11885_c0_g2(+)	jurtina.TRINITY_DN11885_c0_g2	NA	33	0	0	33	64	62	0	0	2	0	0.03125	0.03125	0.015625	0.02083333	9	8	0	0	1	0	0.11111111	0.11111111	0.05555556	0.07407408
maniola_jurtina	TRINITY_DN11892_c0_g1(+)	jurtina.TRINITY_DN11892_c0_g1	OG0001878	277	0	0	277	533	533	0	0	0	0	0.0	0.0	0.0	0.0	120	119	0	1	0	0	0.0	0.00833333	0.00416667	0.00416667
maniola_jurtina	TRINITY_DN11903_c0_g1(+)	jurtina.TRINITY_DN11903_c0_g1	NA	79	0	0	79	148	147	1	0	0	0	0.00675676	0.0	0.00337838	0.00337838	21	21	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11904_c0_g1(+)	jurtina.TRINITY_DN11904_c0_g1	NA	25	0	0	25	45	45	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11910_c0_g1(+)	jurtina.TRINITY_DN11910_c0_g1	NA	8	0	0	8	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11911_c0_g1(+)	jurtina.TRINITY_DN11911_c0_g1	NA	153	0	0	153	300	300	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11923_c0_g1(+)	jurtina.TRINITY_DN11923_c0_g1	NA	149	0	0	149	275	275	0	0	0	0	0.0	0.0	0.0	0.0	57	54	1	1	1	0	0.03508772	0.03508772	0.02631579	0.02923977
maniola_jurtina	TRINITY_DN11946_c0_g1(+)	jurtina.TRINITY_DN11946_c0_g1	NA	164	0	0	164	316	316	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11947_c0_g1(+)	jurtina.TRINITY_DN11947_c0_g1	NA	242	0	0	242	469	469	0	0	0	0	0.0	0.0	0.0	0.0	96	93	1	1	1	0	0.02083333	0.02083333	0.015625	0.01736111
maniola_jurtina	TRINITY_DN11951_c0_g1(+)	jurtina.TRINITY_DN11951_c0_g1	NA	91	0	0	91	179	179	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11955_c0_g1(+)	jurtina.TRINITY_DN11955_c0_g1	NA	30	0	0	30	60	60	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11973_c0_g1(+)	jurtina.TRINITY_DN11973_c0_g1	NA	137	0	0	137	257	257	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11984_c0_g1(+)	jurtina.TRINITY_DN11984_c0_g1	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN11990_c0_g1(+)	jurtina.TRINITY_DN11990_c0_g1	NA	62	0	0	62	118	118	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12001_c0_g1(+)	jurtina.TRINITY_DN12001_c0_g1	NA	132	0	0	132	252	252	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12014_c0_g1(+)	jurtina.TRINITY_DN12014_c0_g1	NA	125	0	0	125	233	232	1	0	0	0	0.00429185	0.0	0.00214592	0.00214592	47	46	0	1	0	0	0.0	0.0212766	0.0106383	0.0106383
maniola_jurtina	TRINITY_DN12019_c0_g1(+)	jurtina.TRINITY_DN12019_c0_g1	NA	92	0	0	92	170	170	0	0	0	0	0.0	0.0	0.0	0.0	46	43	1	0	0	2	0.02173913	0.0	0.05434783	0.03985507
maniola_jurtina	TRINITY_DN12020_c0_g1(+)	jurtina.TRINITY_DN12020_c0_g1	NA	300	0	0	300	577	577	0	0	0	0	0.0	0.0	0.0	0.0	123	122	1	0	0	0	0.00813008	0.0	0.00406504	0.00406504
maniola_jurtina	TRINITY_DN12022_c0_g1(+)	jurtina.TRINITY_DN12022_c0_g1	OG0001281	182	0	0	182	355	355	0	0	0	0	0.0	0.0	0.0	0.0	81	80	1	0	0	0	0.01234568	0.0	0.00617284	0.00617284
maniola_jurtina	TRINITY_DN12024_c0_g2(+)	jurtina.TRINITY_DN12024_c0_g2	NA	15	0	0	15	21	21	0	0	0	0	0.0	0.0	0.0	0.0	8	5	0	0	3	0	0.375	0.375	0.1875	0.25
maniola_jurtina	TRINITY_DN12032_c0_g1(+)	jurtina.TRINITY_DN12032_c0_g1	NA	122	0	0	122	234	232	0	1	1	0	0.0042735	0.00854701	0.0042735	0.00498575	43	42	1	0	0	0	0.02325581	0.0	0.01162791	0.01162791
maniola_jurtina	TRINITY_DN12034_c0_g1(+)	jurtina.TRINITY_DN12034_c0_g1	NA	185	0	0	185	364	364	0	0	0	0	0.0	0.0	0.0	0.0	104	103	0	0	0	1	0.0	0.0	0.00961538	0.00641025
maniola_jurtina	TRINITY_DN12037_c0_g1(+)	jurtina.TRINITY_DN12037_c0_g1	NA	119	0	0	119	221	221	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12038_c0_g1(+)	jurtina.TRINITY_DN12038_c0_g1	NA	71	0	0	71	136	136	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12041_c0_g1(+)	jurtina.TRINITY_DN12041_c0_g1	NA	18	0	0	18	33	33	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12043_c0_g1(+)	jurtina.TRINITY_DN12043_c0_g1	OG0001627	141	0	0	141	260	260	0	0	0	0	0.0	0.0	0.0	0.0	60	56	1	1	2	0	0.05	0.05	0.03333333	0.03888889
maniola_jurtina	TRINITY_DN12052_c0_g1(+)	jurtina.TRINITY_DN12052_c0_g1	NA	124	0	0	124	234	234	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	1	0	0	0.0	0.02	0.01	0.01
maniola_jurtina	TRINITY_DN12058_c0_g1(-)	jurtina.TRINITY_DN12058_c0_g1	NA	33	0	0	33	65	63	1	1	0	0	0.01538462	0.01538462	0.01538462	0.01538462	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12060_c0_g1(+)	jurtina.TRINITY_DN12060_c0_g1	OG0001315	137	0	0	137	247	246	1	0	0	0	0.00404858	0.0	0.00202429	0.00202429	39	37	2	0	0	0	0.05128205	0.0	0.02564103	0.02564103
maniola_jurtina	TRINITY_DN12075_c0_g1(+)	jurtina.TRINITY_DN12075_c0_g1	NA	63	0	0	63	123	123	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN12080_c0_g1(+)	jurtina.TRINITY_DN12080_c0_g1	NA	73	0	1	72	135	134	1	0	0	0	0.00740741	0.0	0.0037037	0.0037037	42	39	2	1	0	0	0.04761905	0.02380952	0.03571429	0.03571429
maniola_jurtina	TRINITY_DN12086_c0_g1(+)	jurtina.TRINITY_DN12086_c0_g1	OG0001350	120	0	0	120	224	224	0	0	0	0	0.0	0.0	0.0	0.0	56	51	1	1	1	2	0.03571429	0.03571429	0.0625	0.05357143
maniola_jurtina	TRINITY_DN12094_c0_g1(+)	jurtina.TRINITY_DN12094_c0_g1	NA	114	0	0	114	210	207	0	1	0	2	0.0	0.0047619	0.01190476	0.00873016	54	53	0	1	0	0	0.0	0.01851852	0.00925926	0.00925926
maniola_jurtina	TRINITY_DN12101_c0_g1(+)	jurtina.TRINITY_DN12101_c0_g1	OG0001658	170	0	0	170	320	320	0	0	0	0	0.0	0.0	0.0	0.0	72	70	1	1	0	0	0.01388889	0.01388889	0.01388889	0.01388889
maniola_jurtina	TRINITY_DN12102_c0_g1(-)	jurtina.TRINITY_DN12102_c0_g1	NA	67	0	0	67	122	121	0	0	0	1	0.0	0.0	0.00819672	0.00546448	24	24	0	0	0	0	0.0	0.0	0.0	0.0
