species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MD_120	0_pi_MD_379	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MD_120	4_pi_MD_379	4_pi_between	4_pi_total
melitaea_deione	TRINITY_DN9344_c0_g1(+)	deione.TRINITY_DN9344_c0_g1	OG0002475	306	0	0	306	587	587	0	0	0	0	0.0	0.0	0.0	0.0	100	100	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9354_c0_g1(-)	deione.TRINITY_DN9354_c0_g1	NA	9	0	0	9	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9359_c0_g1(+)	deione.TRINITY_DN9359_c0_g1	NA	140	0	0	140	270	270	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9360_c0_g1(+)	deione.TRINITY_DN9360_c0_g1	NA	68	0	0	68	133	132	1	0	0	0	0.0075188	0.0	0.0037594	0.0037594	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9368_c0_g1(-)	deione.TRINITY_DN9368_c0_g1	NA	94	1	0	93	150	147	1	0	2	0	0.02	0.01333333	0.01	0.01222222	50	39	1	1	9	0	0.2	0.2	0.11	0.14
melitaea_deione	TRINITY_DN9371_c0_g1(+)	deione.TRINITY_DN9371_c0_g1	NA	238	0	0	238	454	453	0	1	0	0	0.0	0.00220264	0.00110132	0.00110132	117	115	0	2	0	0	0.0	0.01709402	0.00854701	0.00854701
melitaea_deione	TRINITY_DN9378_c0_g1(+)	deione.TRINITY_DN9378_c0_g1	OG0004995	267	0	0	267	513	513	0	0	0	0	0.0	0.0	0.0	0.0	91	91	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9386_c0_g1(+)	deione.TRINITY_DN9386_c0_g1	NA	57	0	0	57	112	112	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
melitaea_deione	TRINITY_DN9407_c0_g1(+)	deione.TRINITY_DN9407_c0_g1	NA	139	0	0	139	253	252	0	0	1	0	0.00395257	0.00395257	0.00197628	0.00263504	48	48	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9413_c0_g1(+)	deione.TRINITY_DN9413_c0_g1	NA	323	0	1	322	618	618	0	0	0	0	0.0	0.0	0.0	0.0	116	116	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9441_c0_g1(+)	deione.TRINITY_DN9441_c0_g1	NA	59	0	1	58	109	107	0	2	0	0	0.0	0.01834862	0.00917431	0.00917431	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9447_c0_g1(+)	deione.TRINITY_DN9447_c0_g1	NA	184	0	0	184	356	356	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9468_c0_g1(-)	deione.TRINITY_DN9468_c0_g1	NA	20	0	0	20	40	40	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9492_c0_g1(+)	deione.TRINITY_DN9492_c0_g1	NA	351	0	0	351	681	680	0	1	0	0	0.0	0.00146843	0.00073421	0.00073421	155	155	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9495_c0_g2(+)	deione.TRINITY_DN9495_c0_g2	NA	22	0	0	22	38	38	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9497_c0_g1(+)	deione.TRINITY_DN9497_c0_g1	NA	37	0	0	37	71	71	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9502_c0_g1(+)	deione.TRINITY_DN9502_c0_g1	NA	221	0	0	221	413	413	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9509_c0_g1(-)	deione.TRINITY_DN9509_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN9548_c0_g1(+)	deione.TRINITY_DN9548_c0_g1	NA	7	0	0	7	11	9	1	0	1	0	0.18181818	0.09090909	0.09090909	0.10606061	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9592_c0_g1(+)	deione.TRINITY_DN9592_c0_g1	NA	182	0	0	182	352	352	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9600_c0_g1(-)	deione.TRINITY_DN9600_c0_g1	OG0001972	75	0	0	75	146	145	1	0	0	0	0.00684932	0.0	0.00342466	0.00342466	38	38	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9603_c0_g1(+)	deione.TRINITY_DN9603_c0_g1	NA	192	0	0	192	357	357	0	0	0	0	0.0	0.0	0.0	0.0	88	87	1	0	0	0	0.01136364	0.0	0.00568182	0.00568182
melitaea_deione	TRINITY_DN9677_c0_g1(+)	deione.TRINITY_DN9677_c0_g1	NA	147	0	0	147	284	283	0	0	1	0	0.00352113	0.00352113	0.00176056	0.00234742	61	61	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9684_c0_g1(+)	deione.TRINITY_DN9684_c0_g1	OG0001283	152	0	0	152	290	290	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9694_c0_g1(-)	deione.TRINITY_DN9694_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN9742_c0_g1(-)	deione.TRINITY_DN9742_c0_g1	NA	14	0	0	14	22	19	0	1	2	0	0.09090909	0.13636364	0.06818182	0.08333333	4	3	0	0	1	0	0.25	0.25	0.125	0.16666667
melitaea_deione	TRINITY_DN9752_c0_g1(+)	deione.TRINITY_DN9752_c0_g1	NA	139	0	0	139	264	264	0	0	0	0	0.0	0.0	0.0	0.0	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
melitaea_deione	TRINITY_DN9785_c0_g1(+)	deione.TRINITY_DN9785_c0_g1	NA	25	0	0	25	49	49	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9787_c0_g1(+)	deione.TRINITY_DN9787_c0_g1	NA	7	0	0	7	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9832_c0_g1(-)	deione.TRINITY_DN9832_c0_g1	NA	64	0	0	64	121	121	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9863_c0_g1(+)	deione.TRINITY_DN9863_c0_g1	NA	154	0	0	154	311	311	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9872_c0_g1(+)	deione.TRINITY_DN9872_c0_g1	NA	448	0	0	448	851	851	0	0	0	0	0.0	0.0	0.0	0.0	134	134	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9901_c0_g1(-)	deione.TRINITY_DN9901_c0_g1	NA	54	0	0	54	101	101	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN9998_c0_g1(+)	deione.TRINITY_DN9998_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN10001_c0_g1(+)	deione.TRINITY_DN10001_c0_g1	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10030_c0_g1(+)	deione.TRINITY_DN10030_c0_g1	NA	160	0	0	160	311	311	0	0	0	0	0.0	0.0	0.0	0.0	75	75	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10040_c0_g1(+)	deione.TRINITY_DN10040_c0_g1	NA	126	0	0	126	235	235	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10062_c0_g1(+)	deione.TRINITY_DN10062_c0_g1	NA	115	0	0	115	228	228	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10152_c0_g1(+)	deione.TRINITY_DN10152_c0_g1	NA	33	0	0	33	63	63	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10161_c0_g2(+)	deione.TRINITY_DN10161_c0_g2	NA	105	0	0	105	204	204	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10196_c0_g1(+)	deione.TRINITY_DN10196_c0_g1	OG0002073	228	0	0	228	436	436	0	0	0	0	0.0	0.0	0.0	0.0	90	89	1	0	0	0	0.01111111	0.0	0.00555556	0.00555556
melitaea_deione	TRINITY_DN10259_c0_g1(+)	deione.TRINITY_DN10259_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10280_c0_g1(+)	deione.TRINITY_DN10280_c0_g1	NA	132	0	0	132	254	254	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10293_c0_g2(+)	deione.TRINITY_DN10293_c0_g2	NA	71	0	0	71	135	135	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10303_c0_g1(+)	deione.TRINITY_DN10303_c0_g1	NA	183	0	0	183	351	351	0	0	0	0	0.0	0.0	0.0	0.0	87	87	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10336_c0_g1(+)	deione.TRINITY_DN10336_c0_g1	OG0001817	440	0	0	440	836	836	0	0	0	0	0.0	0.0	0.0	0.0	119	119	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10385_c0_g1(+)	deione.TRINITY_DN10385_c0_g1	NA	128	0	0	128	245	245	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10389_c0_g1(+)	deione.TRINITY_DN10389_c0_g1	OG0001903	271	0	0	271	529	529	0	0	0	0	0.0	0.0	0.0	0.0	107	107	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10415_c0_g1(+)	deione.TRINITY_DN10415_c0_g1	NA	243	0	0	243	469	468	0	1	0	0	0.0	0.0021322	0.0010661	0.0010661	73	73	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10417_c0_g1(+)	deione.TRINITY_DN10417_c0_g1	NA	21	1	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	14	13	0	0	1	0	0.07142857	0.07142857	0.03571429	0.04761905
melitaea_deione	TRINITY_DN10438_c0_g1(-)	deione.TRINITY_DN10438_c0_g1	NA	10	0	0	10	17	17	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10463_c0_g1(+)	deione.TRINITY_DN10463_c0_g1	NA	151	0	0	151	299	299	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10490_c0_g1(+)	deione.TRINITY_DN10490_c0_g1	NA	134	0	0	134	268	268	0	0	0	0	0.0	0.0	0.0	0.0	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
melitaea_deione	TRINITY_DN10498_c0_g1(+)	deione.TRINITY_DN10498_c0_g1	NA	66	0	0	66	123	123	0	0	0	0	0.0	0.0	0.0	0.0	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
melitaea_deione	TRINITY_DN10504_c0_g1(+)	deione.TRINITY_DN10504_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN10632_c0_g2(+)	deione.TRINITY_DN10632_c0_g2	NA	82	0	0	82	158	158	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10637_c0_g1(+)	deione.TRINITY_DN10637_c0_g1	NA	73	0	0	73	137	137	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10653_c0_g1(+)	deione.TRINITY_DN10653_c0_g1	NA	154	0	0	154	295	295	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10660_c0_g1(+)	deione.TRINITY_DN10660_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10666_c0_g1(+)	deione.TRINITY_DN10666_c0_g1	NA	154	0	0	154	298	298	0	0	0	0	0.0	0.0	0.0	0.0	75	75	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10700_c0_g1(-)	deione.TRINITY_DN10700_c0_g1	NA	33	0	0	33	64	64	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10702_c0_g2(+)	deione.TRINITY_DN10702_c0_g2	NA	22	0	0	22	39	39	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10734_c0_g1(+)	deione.TRINITY_DN10734_c0_g1	NA	144	0	0	144	269	269	0	0	0	0	0.0	0.0	0.0	0.0	63	62	1	0	0	0	0.01587302	0.0	0.00793651	0.00793651
melitaea_deione	TRINITY_DN10782_c0_g1(+)	deione.TRINITY_DN10782_c0_g1	NA	65	0	0	65	128	128	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10789_c0_g1(+)	deione.TRINITY_DN10789_c0_g1	NA	152	0	0	152	294	294	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10902_c0_g1(+)	deione.TRINITY_DN10902_c0_g1	NA	37	0	0	37	70	70	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10953_c0_g1(+)	deione.TRINITY_DN10953_c0_g1	NA	367	0	0	367	711	711	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10988_c0_g1(+)	deione.TRINITY_DN10988_c0_g1	NA	402	0	0	402	769	769	0	0	0	0	0.0	0.0	0.0	0.0	144	144	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN10990_c0_g1(+)	deione.TRINITY_DN10990_c0_g1	OG0004121	620	0	0	620	1194	1193	0	1	0	0	0.0	0.00083752	0.00041876	0.00041876	228	228	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11002_c0_g1(+)	deione.TRINITY_DN11002_c0_g1	NA	128	0	0	128	237	237	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11009_c0_g1(+)	deione.TRINITY_DN11009_c0_g1	NA	219	0	0	219	424	424	0	0	0	0	0.0	0.0	0.0	0.0	102	102	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11015_c0_g1(+)	deione.TRINITY_DN11015_c0_g1	OG0001376	457	0	0	457	885	883	1	0	0	1	0.00112994	0.0	0.00169492	0.00131827	184	184	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11027_c0_g1(+)	deione.TRINITY_DN11027_c0_g1	NA	41	0	0	41	79	79	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11055_c0_g1(+)	deione.TRINITY_DN11055_c0_g1	NA	372	0	1	371	716	716	0	0	0	0	0.0	0.0	0.0	0.0	134	134	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11056_c0_g1(+)	deione.TRINITY_DN11056_c0_g1	NA	22	0	0	22	42	42	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11069_c0_g1(+)	deione.TRINITY_DN11069_c0_g1	NA	160	0	0	160	309	309	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11072_c0_g1(+)	deione.TRINITY_DN11072_c0_g1	NA	119	0	0	119	225	224	0	1	0	0	0.0	0.00444444	0.00222222	0.00222222	41	40	0	1	0	0	0.0	0.02439024	0.01219512	0.01219512
melitaea_deione	TRINITY_DN11095_c0_g1(+)	deione.TRINITY_DN11095_c0_g1	OG0001656	326	0	0	326	615	615	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
melitaea_deione	TRINITY_DN11096_c0_g1(+)	deione.TRINITY_DN11096_c0_g1	OG0001776	112	0	0	112	217	217	0	0	0	0	0.0	0.0	0.0	0.0	62	60	0	1	0	1	0.0	0.01612903	0.02419355	0.01881721
melitaea_deione	TRINITY_DN11097_c0_g1(+)	deione.TRINITY_DN11097_c0_g1	NA	118	0	0	118	229	226	3	0	0	0	0.01310044	0.0	0.00655022	0.00655022	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11124_c0_g1(+)	deione.TRINITY_DN11124_c0_g1	OG0001271	117	0	0	117	224	224	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11132_c0_g1(+)	deione.TRINITY_DN11132_c0_g1	NA	260	0	0	260	499	498	0	1	0	0	0.0	0.00200401	0.001002	0.001002	120	120	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11155_c0_g1(+)	deione.TRINITY_DN11155_c0_g1	NA	90	0	0	90	171	171	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11177_c0_g1(+)	deione.TRINITY_DN11177_c0_g1	NA	112	0	0	112	219	219	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11184_c0_g1(+)	deione.TRINITY_DN11184_c0_g1	OG0002239	104	0	0	104	200	200	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11219_c0_g1(-)	deione.TRINITY_DN11219_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11220_c0_g1(+)	deione.TRINITY_DN11220_c0_g1	NA	129	0	0	129	246	246	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11228_c0_g1(+)	deione.TRINITY_DN11228_c0_g1	OG0001911	170	0	0	170	320	320	0	0	0	0	0.0	0.0	0.0	0.0	64	63	0	0	1	0	0.015625	0.015625	0.0078125	0.01041667
melitaea_deione	TRINITY_DN11240_c0_g1(+)	deione.TRINITY_DN11240_c0_g1	NA	152	0	0	152	289	289	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11240_c0_g2(+)	deione.TRINITY_DN11240_c0_g2	NA	150	0	0	150	280	280	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11243_c0_g1(+)	deione.TRINITY_DN11243_c0_g1	NA	132	0	0	132	253	253	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11263_c0_g1(+)	deione.TRINITY_DN11263_c0_g1	NA	158	0	0	158	311	311	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11303_c0_g1(+)	deione.TRINITY_DN11303_c0_g1	NA	132	0	0	132	251	251	0	0	0	0	0.0	0.0	0.0	0.0	61	59	0	0	0	2	0.0	0.0	0.03278689	0.02185793
melitaea_deione	TRINITY_DN11312_c0_g1(+)	deione.TRINITY_DN11312_c0_g1	NA	83	0	0	83	156	156	0	0	0	0	0.0	0.0	0.0	0.0	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
melitaea_deione	TRINITY_DN11321_c0_g1(+)	deione.TRINITY_DN11321_c0_g1	NA	188	0	0	188	361	360	0	0	1	0	0.00277008	0.00277008	0.00138504	0.00184672	76	75	0	0	1	0	0.01315789	0.01315789	0.00657895	0.00877193
melitaea_deione	TRINITY_DN11330_c0_g1(+)	deione.TRINITY_DN11330_c0_g1	NA	185	0	1	184	350	349	0	1	0	0	0.0	0.00285714	0.00142857	0.00142857	53	53	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11346_c0_g1(+)	deione.TRINITY_DN11346_c0_g1	NA	314	0	0	314	620	619	1	0	0	0	0.0016129	0.0	0.00080645	0.00080645	130	129	0	1	0	0	0.0	0.00769231	0.00384615	0.00384615
melitaea_deione	TRINITY_DN11347_c0_g1(+)	deione.TRINITY_DN11347_c0_g1	OG0003128	125	0	0	125	238	238	0	0	0	0	0.0	0.0	0.0	0.0	58	57	0	1	0	0	0.0	0.01724138	0.00862069	0.00862069
melitaea_deione	TRINITY_DN11349_c0_g1(+)	deione.TRINITY_DN11349_c0_g1	NA	247	0	0	247	483	483	0	0	0	0	0.0	0.0	0.0	0.0	121	120	0	0	0	1	0.0	0.0	0.00826446	0.00550964
melitaea_deione	TRINITY_DN11351_c0_g1(+)	deione.TRINITY_DN11351_c0_g1	NA	154	0	0	154	297	297	0	0	0	0	0.0	0.0	0.0	0.0	58	56	0	1	0	1	0.0	0.01724138	0.02586207	0.02011494
melitaea_deione	TRINITY_DN11361_c0_g1(+)	deione.TRINITY_DN11361_c0_g1	OG0001320	133	0	0	133	263	263	0	0	0	0	0.0	0.0	0.0	0.0	63	62	1	0	0	0	0.01587302	0.0	0.00793651	0.00793651
melitaea_deione	TRINITY_DN11364_c0_g1(+)	deione.TRINITY_DN11364_c0_g1	NA	60	0	0	60	119	119	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11365_c0_g1(+)	deione.TRINITY_DN11365_c0_g1	NA	36	0	0	36	68	68	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11370_c0_g1(+)	deione.TRINITY_DN11370_c0_g1	NA	211	0	0	211	399	399	0	0	0	0	0.0	0.0	0.0	0.0	74	73	1	0	0	0	0.01351351	0.0	0.00675676	0.00675676
melitaea_deione	TRINITY_DN11372_c0_g1(+)	deione.TRINITY_DN11372_c0_g1	OG0001421	568	0	0	568	1111	1111	0	0	0	0	0.0	0.0	0.0	0.0	266	266	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11390_c0_g1(+)	deione.TRINITY_DN11390_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN11391_c0_g1(+)	deione.TRINITY_DN11391_c0_g1	NA	83	0	0	83	168	168	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11399_c0_g1(+)	deione.TRINITY_DN11399_c0_g1	NA	109	0	0	109	212	212	0	0	0	0	0.0	0.0	0.0	0.0	41	39	1	1	0	0	0.02439024	0.02439024	0.02439024	0.02439024
melitaea_deione	TRINITY_DN11416_c0_g1(+)	deione.TRINITY_DN11416_c0_g1	NA	335	0	0	335	656	656	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11417_c0_g1(+)	deione.TRINITY_DN11417_c0_g1	NA	617	0	0	617	1168	1168	0	0	0	0	0.0	0.0	0.0	0.0	232	230	0	2	0	0	0.0	0.00862069	0.00431034	0.00431034
melitaea_deione	TRINITY_DN11420_c0_g1(+)	deione.TRINITY_DN11420_c0_g1	NA	168	0	0	168	325	324	0	1	0	0	0.0	0.00307692	0.00153846	0.00153846	58	58	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11424_c0_g1(+)	deione.TRINITY_DN11424_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN11441_c0_g1(+)	deione.TRINITY_DN11441_c0_g1	NA	323	0	0	323	618	618	0	0	0	0	0.0	0.0	0.0	0.0	127	127	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11451_c0_g1(-)	deione.TRINITY_DN11451_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11456_c0_g1(+)	deione.TRINITY_DN11456_c0_g1	NA	77	0	0	77	149	149	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11459_c1_g1(+)	deione.TRINITY_DN11459_c1_g1	NA	110	0	0	110	207	207	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN11469_c1_g1(+)	deione.TRINITY_DN11469_c1_g1	NA	32	0	0	32	58	58	0	0	0	0	0.0	0.0	0.0	0.0	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
