species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_IF_142	0_pi_IF_236	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_IF_142	4_pi_IF_236	4_pi_between	4_pi_total
iphiclides_feisthamelii	TRINITY_DN13068_c0_g1(+)	feisthamelii.TRINITY_DN13068_c0_g1	NA	111	0	0	111	212	212	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13202_c0_g1(+)	feisthamelii.TRINITY_DN13202_c0_g1	NA	150	0	0	150	292	292	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13254_c0_g1(+)	feisthamelii.TRINITY_DN13254_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN13299_c0_g1(+)	feisthamelii.TRINITY_DN13299_c0_g1	NA	131	0	0	131	252	252	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13398_c0_g1(+)	feisthamelii.TRINITY_DN13398_c0_g1	NA	147	0	0	147	283	283	0	0	0	0	0.0	0.0	0.0	0.0	64	64	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13452_c0_g1(-)	feisthamelii.TRINITY_DN13452_c0_g1	NA	37	0	0	37	72	72	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13478_c0_g2(-)	feisthamelii.TRINITY_DN13478_c0_g2	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN13480_c0_g1(+)	feisthamelii.TRINITY_DN13480_c0_g1	NA	181	0	0	181	338	338	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13508_c0_g1(-)	feisthamelii.TRINITY_DN13508_c0_g1	NA	51	0	0	51	86	80	2	1	3	0	0.05813953	0.04651163	0.03488372	0.04069767	14	14	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13636_c0_g1(+)	feisthamelii.TRINITY_DN13636_c0_g1	NA	86	0	0	86	161	161	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13652_c0_g1(+)	feisthamelii.TRINITY_DN13652_c0_g1	NA	156	0	0	156	300	300	0	0	0	0	0.0	0.0	0.0	0.0	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
iphiclides_feisthamelii	TRINITY_DN13657_c0_g1(+)	feisthamelii.TRINITY_DN13657_c0_g1	NA	58	0	0	58	113	113	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13659_c0_g1(-)	feisthamelii.TRINITY_DN13659_c0_g1	NA	46	0	0	46	87	87	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13705_c0_g1(+)	feisthamelii.TRINITY_DN13705_c0_g1	NA	20	0	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13714_c0_g1(+)	feisthamelii.TRINITY_DN13714_c0_g1	NA	166	0	0	166	328	328	0	0	0	0	0.0	0.0	0.0	0.0	86	86	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13798_c0_g1(+)	feisthamelii.TRINITY_DN13798_c0_g1	OG0002439	158	0	0	158	301	301	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13828_c0_g1(+)	feisthamelii.TRINITY_DN13828_c0_g1	NA	342	0	0	342	645	645	0	0	0	0	0.0	0.0	0.0	0.0	129	129	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13851_c0_g1(+)	feisthamelii.TRINITY_DN13851_c0_g1	NA	169	0	0	169	328	328	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13878_c0_g1(-)	feisthamelii.TRINITY_DN13878_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN13885_c0_g1(+)	feisthamelii.TRINITY_DN13885_c0_g1	OG0001911	170	0	0	170	331	331	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14037_c0_g1(+)	feisthamelii.TRINITY_DN14037_c0_g1	NA	95	0	0	95	177	174	2	0	1	0	0.01694915	0.00564972	0.00847458	0.0094162	53	53	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14100_c0_g1(+)	feisthamelii.TRINITY_DN14100_c0_g1	NA	78	0	0	78	152	152	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14133_c0_g1(-)	feisthamelii.TRINITY_DN14133_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN14143_c0_g1(-)	feisthamelii.TRINITY_DN14143_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN14144_c0_g2(+)	feisthamelii.TRINITY_DN14144_c0_g2	OG0001282	133	0	0	133	259	259	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14212_c0_g1(+)	feisthamelii.TRINITY_DN14212_c0_g1	NA	429	0	0	429	822	822	0	0	0	0	0.0	0.0	0.0	0.0	187	185	0	1	1	0	0.00534759	0.01069519	0.00534759	0.00623886
iphiclides_feisthamelii	TRINITY_DN14214_c0_g1(+)	feisthamelii.TRINITY_DN14214_c0_g1	NA	255	0	0	255	484	484	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14310_c0_g1(+)	feisthamelii.TRINITY_DN14310_c0_g1	NA	118	0	0	118	226	226	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14334_c0_g1(+)	feisthamelii.TRINITY_DN14334_c0_g1	NA	81	0	0	81	158	158	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14351_c0_g1(-)	feisthamelii.TRINITY_DN14351_c0_g1	NA	26	0	0	26	53	53	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14461_c0_g1(-)	feisthamelii.TRINITY_DN14461_c0_g1	NA	68	0	0	68	133	133	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14537_c0_g1(+)	feisthamelii.TRINITY_DN14537_c0_g1	NA	172	0	0	172	340	340	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14558_c0_g1(+)	feisthamelii.TRINITY_DN14558_c0_g1	NA	6	0	0	6	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14574_c0_g1(+)	feisthamelii.TRINITY_DN14574_c0_g1	NA	83	0	0	83	153	153	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14748_c0_g1(+)	feisthamelii.TRINITY_DN14748_c0_g1	NA	196	0	0	196	368	367	0	0	1	0	0.00271739	0.00271739	0.0013587	0.0018116	95	95	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14808_c0_g1(+)	feisthamelii.TRINITY_DN14808_c0_g1	OG0002073	220	0	0	220	427	427	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14837_c0_g1(+)	feisthamelii.TRINITY_DN14837_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14848_c0_g1(+)	feisthamelii.TRINITY_DN14848_c0_g1	NA	41	0	0	41	73	69	1	0	3	0	0.05479452	0.04109589	0.02739726	0.03424657	15	15	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN14966_c0_g1(+)	feisthamelii.TRINITY_DN14966_c0_g1	NA	60	0	0	60	115	115	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15005_c1_g1(+)	feisthamelii.TRINITY_DN15005_c1_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15232_c0_g1(+)	feisthamelii.TRINITY_DN15232_c0_g1	NA	405	0	0	405	787	786	0	1	0	0	0.0	0.00127065	0.00063532	0.00063532	148	148	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15286_c0_g1(+)	feisthamelii.TRINITY_DN15286_c0_g1	OG0001810	178	0	0	178	338	338	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15294_c0_g1(+)	feisthamelii.TRINITY_DN15294_c0_g1	NA	30	0	0	30	62	62	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15313_c0_g1(+)	feisthamelii.TRINITY_DN15313_c0_g1	NA	204	0	0	204	392	391	1	0	0	0	0.00255102	0.0	0.00127551	0.00127551	69	69	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15324_c0_g1(+)	feisthamelii.TRINITY_DN15324_c0_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN15415_c0_g1(+)	feisthamelii.TRINITY_DN15415_c0_g1	NA	233	0	0	233	448	448	0	0	0	0	0.0	0.0	0.0	0.0	105	103	0	2	0	0	0.0	0.01904762	0.00952381	0.00952381
iphiclides_feisthamelii	TRINITY_DN15456_c0_g1(-)	feisthamelii.TRINITY_DN15456_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN15561_c0_g1(+)	feisthamelii.TRINITY_DN15561_c0_g1	OG0002145	178	0	0	178	347	347	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15612_c0_g1(+)	feisthamelii.TRINITY_DN15612_c0_g1	NA	178	0	0	178	345	345	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15658_c0_g1(+)	feisthamelii.TRINITY_DN15658_c0_g1	NA	123	0	0	123	230	229	1	0	0	0	0.00434783	0.0	0.00217391	0.00217391	45	45	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15679_c0_g1(+)	feisthamelii.TRINITY_DN15679_c0_g1	NA	24	0	0	24	46	46	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15683_c0_g1(+)	feisthamelii.TRINITY_DN15683_c0_g1	OG0001313	152	0	0	152	291	291	0	0	0	0	0.0	0.0	0.0	0.0	71	70	1	0	0	0	0.01408451	0.0	0.00704225	0.00704225
iphiclides_feisthamelii	TRINITY_DN15729_c0_g1(+)	feisthamelii.TRINITY_DN15729_c0_g1	OG0001292	117	0	0	117	225	225	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15801_c0_g1(+)	feisthamelii.TRINITY_DN15801_c0_g1	NA	163	0	0	163	314	314	0	0	0	0	0.0	0.0	0.0	0.0	52	51	0	1	0	0	0.0	0.01923077	0.00961538	0.00961538
iphiclides_feisthamelii	TRINITY_DN15825_c0_g1(+)	feisthamelii.TRINITY_DN15825_c0_g1	OG0002404	247	0	0	247	472	471	0	1	0	0	0.0	0.00211864	0.00105932	0.00105932	99	99	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15846_c0_g1(+)	feisthamelii.TRINITY_DN15846_c0_g1	NA	628	0	1	627	1188	1188	0	0	0	0	0.0	0.0	0.0	0.0	222	222	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15893_c0_g1(+)	feisthamelii.TRINITY_DN15893_c0_g1	NA	60	0	0	60	115	115	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15894_c0_g1(+)	feisthamelii.TRINITY_DN15894_c0_g1	OG0003128	46	0	0	46	93	93	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15945_c0_g1(+)	feisthamelii.TRINITY_DN15945_c0_g1	NA	116	0	0	116	219	219	0	0	0	0	0.0	0.0	0.0	0.0	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
iphiclides_feisthamelii	TRINITY_DN15954_c0_g1(+)	feisthamelii.TRINITY_DN15954_c0_g1	OG0001294	282	0	0	282	539	539	0	0	0	0	0.0	0.0	0.0	0.0	92	90	1	1	0	0	0.01086957	0.01086957	0.01086957	0.01086957
iphiclides_feisthamelii	TRINITY_DN15972_c0_g2(-)	feisthamelii.TRINITY_DN15972_c0_g2	NA	11	0	2	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN15983_c0_g1(+)	feisthamelii.TRINITY_DN15983_c0_g1	NA	474	0	0	474	916	916	0	0	0	0	0.0	0.0	0.0	0.0	192	191	0	1	0	0	0.0	0.00520833	0.00260417	0.00260417
iphiclides_feisthamelii	TRINITY_DN16020_c0_g1(-)	feisthamelii.TRINITY_DN16020_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN16025_c0_g1(-)	feisthamelii.TRINITY_DN16025_c0_g1	OG0003752	51	0	0	51	100	100	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16027_c0_g1(+)	feisthamelii.TRINITY_DN16027_c0_g1	OG0002159	265	0	0	265	527	527	0	0	0	0	0.0	0.0	0.0	0.0	123	123	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16056_c0_g1(+)	feisthamelii.TRINITY_DN16056_c0_g1	NA	114	0	0	114	221	221	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16080_c0_g1(+)	feisthamelii.TRINITY_DN16080_c0_g1	NA	37	0	0	37	72	72	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16087_c0_g1(+)	feisthamelii.TRINITY_DN16087_c0_g1	NA	47	0	0	47	92	92	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16107_c0_g1(+)	feisthamelii.TRINITY_DN16107_c0_g1	NA	266	0	0	266	503	501	1	1	0	0	0.00198807	0.00198807	0.00198807	0.00198807	95	95	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16110_c0_g1(+)	feisthamelii.TRINITY_DN16110_c0_g1	NA	110	0	0	110	218	218	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16122_c0_g1(+)	feisthamelii.TRINITY_DN16122_c0_g1	NA	91	0	0	91	176	176	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16158_c0_g1(+)	feisthamelii.TRINITY_DN16158_c0_g1	NA	58	0	0	58	116	116	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16162_c0_g1(+)	feisthamelii.TRINITY_DN16162_c0_g1	OG0001271	118	0	0	118	226	226	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16171_c0_g1(+)	feisthamelii.TRINITY_DN16171_c0_g1	NA	316	0	0	316	563	563	0	0	0	0	0.0	0.0	0.0	0.0	84	82	0	2	0	0	0.0	0.02380952	0.01190476	0.01190476
iphiclides_feisthamelii	TRINITY_DN16175_c0_g1(+)	feisthamelii.TRINITY_DN16175_c0_g1	NA	102	0	0	102	203	203	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16190_c0_g1(+)	feisthamelii.TRINITY_DN16190_c0_g1	NA	132	0	0	132	253	252	0	0	0	1	0.0	0.0	0.00395257	0.00263505	52	52	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16214_c0_g2(+)	feisthamelii.TRINITY_DN16214_c0_g2	NA	15	0	0	15	27	27	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16218_c0_g1(+)	feisthamelii.TRINITY_DN16218_c0_g1	NA	234	0	0	234	453	453	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16232_c0_g1(+)	feisthamelii.TRINITY_DN16232_c0_g1	OG0003361	579	0	0	579	1123	1123	0	0	0	0	0.0	0.0	0.0	0.0	182	182	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16240_c0_g2(+)	feisthamelii.TRINITY_DN16240_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16247_c0_g1(+)	feisthamelii.TRINITY_DN16247_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16258_c0_g1(-)	feisthamelii.TRINITY_DN16258_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16264_c0_g1(+)	feisthamelii.TRINITY_DN16264_c0_g1	NA	117	0	0	117	236	236	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16270_c0_g1(-)	feisthamelii.TRINITY_DN16270_c0_g1	NA	58	0	0	58	107	106	1	0	0	0	0.00934579	0.0	0.0046729	0.0046729	12	12	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16311_c0_g1(+)	feisthamelii.TRINITY_DN16311_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16316_c0_g1(+)	feisthamelii.TRINITY_DN16316_c0_g1	NA	250	0	0	250	480	480	0	0	0	0	0.0	0.0	0.0	0.0	123	122	0	0	1	0	0.00813008	0.00813008	0.00406504	0.00542005
iphiclides_feisthamelii	TRINITY_DN16328_c0_g1(+)	feisthamelii.TRINITY_DN16328_c0_g1	NA	107	0	0	107	208	208	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16335_c0_g1(+)	feisthamelii.TRINITY_DN16335_c0_g1	NA	148	0	0	148	282	282	0	0	0	0	0.0	0.0	0.0	0.0	55	54	1	0	0	0	0.01818182	0.0	0.00909091	0.00909091
iphiclides_feisthamelii	TRINITY_DN16337_c0_g1(+)	feisthamelii.TRINITY_DN16337_c0_g1	NA	23	0	0	23	46	46	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16343_c0_g1(+)	feisthamelii.TRINITY_DN16343_c0_g1	NA	170	0	1	169	328	328	0	0	0	0	0.0	0.0	0.0	0.0	90	89	1	0	0	0	0.01111111	0.0	0.00555556	0.00555556
iphiclides_feisthamelii	TRINITY_DN16349_c0_g1(+)	feisthamelii.TRINITY_DN16349_c0_g1	NA	137	0	0	137	260	259	0	1	0	0	0.0	0.00384615	0.00192308	0.00192308	40	40	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16360_c0_g1(-)	feisthamelii.TRINITY_DN16360_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16373_c0_g1(-)	feisthamelii.TRINITY_DN16373_c0_g1	NA	46	0	0	46	89	89	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16415_c0_g1(+)	feisthamelii.TRINITY_DN16415_c0_g1	NA	126	0	0	126	244	244	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16426_c0_g1(+)	feisthamelii.TRINITY_DN16426_c0_g1	NA	177	0	0	177	345	345	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16451_c0_g1(+)	feisthamelii.TRINITY_DN16451_c0_g1	NA	126	0	0	126	240	240	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16465_c0_g1(+)	feisthamelii.TRINITY_DN16465_c0_g1	NA	145	0	0	145	276	276	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16499_c0_g1(+)	feisthamelii.TRINITY_DN16499_c0_g1	NA	235	0	0	235	457	457	0	0	0	0	0.0	0.0	0.0	0.0	94	91	1	2	0	0	0.0106383	0.0212766	0.01595745	0.01595745
iphiclides_feisthamelii	TRINITY_DN16515_c0_g1(+)	feisthamelii.TRINITY_DN16515_c0_g1	NA	184	0	0	184	360	360	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16516_c0_g1(+)	feisthamelii.TRINITY_DN16516_c0_g1	NA	263	0	0	263	508	508	0	0	0	0	0.0	0.0	0.0	0.0	88	88	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16526_c0_g1(+)	feisthamelii.TRINITY_DN16526_c0_g1	NA	167	0	0	167	316	316	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	0	0	1	0.0	0.0	0.01538462	0.01025641
iphiclides_feisthamelii	TRINITY_DN16527_c0_g2(+)	feisthamelii.TRINITY_DN16527_c0_g2	NA	244	0	0	244	474	474	0	0	0	0	0.0	0.0	0.0	0.0	130	130	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16550_c0_g1(+)	feisthamelii.TRINITY_DN16550_c0_g1	OG0003530	257	0	0	257	500	500	0	0	0	0	0.0	0.0	0.0	0.0	84	83	1	0	0	0	0.01190476	0.0	0.00595238	0.00595238
iphiclides_feisthamelii	TRINITY_DN16551_c0_g1(+)	feisthamelii.TRINITY_DN16551_c0_g1	NA	14	0	0	14	25	24	0	1	0	0	0.0	0.04	0.02	0.02	7	7	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16561_c0_g1(+)	feisthamelii.TRINITY_DN16561_c0_g1	NA	227	0	0	227	431	431	0	0	0	0	0.0	0.0	0.0	0.0	75	73	2	0	0	0	0.02666667	0.0	0.01333333	0.01333333
iphiclides_feisthamelii	TRINITY_DN16579_c0_g1(+)	feisthamelii.TRINITY_DN16579_c0_g1	NA	222	0	0	222	429	428	0	1	0	0	0.0	0.002331	0.0011655	0.0011655	94	94	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16593_c1_g1(+)	feisthamelii.TRINITY_DN16593_c1_g1	NA	168	0	0	168	327	327	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16607_c0_g1(+)	feisthamelii.TRINITY_DN16607_c0_g1	OG0001283	151	0	0	151	291	291	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN16625_c0_g1(+)	feisthamelii.TRINITY_DN16625_c0_g1	NA	187	0	0	187	370	370	0	0	0	0	0.0	0.0	0.0	0.0	88	88	0	0	0	0	0.0	0.0	0.0	0.0
