species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GR_112	0_pi_GR_136	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GR_112	4_pi_GR_136	4_pi_between	4_pi_total
gonepteryx_rhamni	TRINITY_DN11749_c0_g1(+)	rhamni.TRINITY_DN11749_c0_g1	NA	188	0	0	188	366	366	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11776_c0_g1(+)	rhamni.TRINITY_DN11776_c0_g1	NA	180	0	0	180	336	336	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11783_c0_g1(-)	rhamni.TRINITY_DN11783_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11788_c0_g1(+)	rhamni.TRINITY_DN11788_c0_g1	NA	14	0	0	14	24	24	0	0	0	0	0.0	0.0	0.0	0.0	3	2	1	0	0	0	0.33333333	0.0	0.16666667	0.16666667
gonepteryx_rhamni	TRINITY_DN11800_c0_g1(+)	rhamni.TRINITY_DN11800_c0_g1	NA	89	0	0	89	164	163	0	1	0	0	0.0	0.00609756	0.00304878	0.00304878	39	39	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11812_c0_g1(+)	rhamni.TRINITY_DN11812_c0_g1	NA	404	0	0	404	780	780	0	0	0	0	0.0	0.0	0.0	0.0	151	150	0	1	0	0	0.0	0.00662252	0.00331126	0.00331126
gonepteryx_rhamni	TRINITY_DN11820_c0_g1(+)	rhamni.TRINITY_DN11820_c0_g1	NA	150	0	0	150	279	279	0	0	0	0	0.0	0.0	0.0	0.0	71	69	0	0	2	0	0.02816901	0.02816901	0.01408451	0.01877934
gonepteryx_rhamni	TRINITY_DN11849_c0_g1(+)	rhamni.TRINITY_DN11849_c0_g1	NA	184	0	0	184	357	357	0	0	0	0	0.0	0.0	0.0	0.0	63	61	0	2	0	0	0.0	0.03174603	0.01587302	0.01587302
gonepteryx_rhamni	TRINITY_DN11854_c0_g1(+)	rhamni.TRINITY_DN11854_c0_g1	OG0002034	304	0	0	304	578	578	0	0	0	0	0.0	0.0	0.0	0.0	105	104	1	0	0	0	0.00952381	0.0	0.0047619	0.0047619
gonepteryx_rhamni	TRINITY_DN11862_c0_g1(+)	rhamni.TRINITY_DN11862_c0_g1	OG0001470	117	0	0	117	222	222	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	1	0	0	0.0	0.02222222	0.01111111	0.01111111
gonepteryx_rhamni	TRINITY_DN11873_c0_g1(+)	rhamni.TRINITY_DN11873_c0_g1	NA	146	0	0	146	286	286	0	0	0	0	0.0	0.0	0.0	0.0	63	62	0	0	1	0	0.01587302	0.01587302	0.00793651	0.01058201
gonepteryx_rhamni	TRINITY_DN11874_c0_g1(-)	rhamni.TRINITY_DN11874_c0_g1	NA	74	0	0	74	147	146	0	1	0	0	0.0	0.00680272	0.00340136	0.00340136	44	44	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11958_c0_g1(+)	rhamni.TRINITY_DN11958_c0_g1	NA	19	0	0	19	38	38	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11968_c0_g1(+)	rhamni.TRINITY_DN11968_c0_g1	NA	136	0	1	135	264	264	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN11987_c0_g2(+)	rhamni.TRINITY_DN11987_c0_g2	NA	334	0	0	334	635	634	1	0	0	0	0.0015748	0.0	0.0007874	0.0007874	117	117	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12058_c1_g1(+)	rhamni.TRINITY_DN12058_c1_g1	NA	94	0	0	94	185	185	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12065_c0_g1(+)	rhamni.TRINITY_DN12065_c0_g1	NA	5	0	0	5	8	8	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12078_c1_g1(+)	rhamni.TRINITY_DN12078_c1_g1	OG0002832	403	0	0	403	763	763	0	0	0	0	0.0	0.0	0.0	0.0	178	178	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12090_c0_g1(+)	rhamni.TRINITY_DN12090_c0_g1	NA	271	0	0	271	523	522	1	0	0	0	0.00191205	0.0	0.00095602	0.00095602	82	82	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12105_c0_g1(+)	rhamni.TRINITY_DN12105_c0_g1	NA	243	0	0	243	474	473	0	1	0	0	0.0	0.0021097	0.00105485	0.00105485	75	74	0	0	0	1	0.0	0.0	0.01333333	0.00888889
gonepteryx_rhamni	TRINITY_DN12120_c0_g1(+)	rhamni.TRINITY_DN12120_c0_g1	NA	154	0	0	154	294	293	0	0	0	1	0.0	0.0	0.00340136	0.00226757	75	72	0	0	0	3	0.0	0.0	0.04	0.02666667
gonepteryx_rhamni	TRINITY_DN12127_c0_g1(-)	rhamni.TRINITY_DN12127_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12141_c0_g1(+)	rhamni.TRINITY_DN12141_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
gonepteryx_rhamni	TRINITY_DN12142_c0_g1(+)	rhamni.TRINITY_DN12142_c0_g1	OG0002476	108	0	0	108	202	202	0	0	0	0	0.0	0.0	0.0	0.0	48	47	1	0	0	0	0.02083333	0.0	0.01041667	0.01041667
gonepteryx_rhamni	TRINITY_DN12154_c0_g1(+)	rhamni.TRINITY_DN12154_c0_g1	NA	132	0	0	132	251	251	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12168_c1_g1(+)	rhamni.TRINITY_DN12168_c1_g1	NA	19	0	0	19	34	30	0	3	1	0	0.02941176	0.11764706	0.05882353	0.06372549	8	8	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12170_c0_g1(+)	rhamni.TRINITY_DN12170_c0_g1	NA	565	0	0	565	1034	1034	0	0	0	0	0.0	0.0	0.0	0.0	213	212	0	1	0	0	0.0	0.00469484	0.00234742	0.00234742
gonepteryx_rhamni	TRINITY_DN12176_c0_g1(+)	rhamni.TRINITY_DN12176_c0_g1	NA	167	0	0	167	323	323	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12194_c0_g1(+)	rhamni.TRINITY_DN12194_c0_g1	NA	143	0	0	143	273	273	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12199_c0_g1(-)	rhamni.TRINITY_DN12199_c0_g1	NA	57	0	1	56	104	103	0	1	0	0	0.0	0.00961538	0.00480769	0.00480769	21	21	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12249_c0_g1(+)	rhamni.TRINITY_DN12249_c0_g1	NA	23	0	0	23	45	45	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12291_c0_g1(+)	rhamni.TRINITY_DN12291_c0_g1	OG0002483	260	0	0	260	496	495	0	1	0	0	0.0	0.00201613	0.00100806	0.00100806	86	85	0	1	0	0	0.0	0.01162791	0.00581395	0.00581395
gonepteryx_rhamni	TRINITY_DN12292_c0_g1(+)	rhamni.TRINITY_DN12292_c0_g1	NA	51	0	0	51	101	101	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12309_c0_g1(+)	rhamni.TRINITY_DN12309_c0_g1	NA	79	0	0	79	151	150	0	0	0	1	0.0	0.0	0.00662252	0.00441501	38	38	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12319_c0_g1(+)	rhamni.TRINITY_DN12319_c0_g1	OG0001570	164	0	0	164	318	318	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12327_c0_g1(+)	rhamni.TRINITY_DN12327_c0_g1	NA	179	0	0	179	341	341	0	0	0	0	0.0	0.0	0.0	0.0	78	76	1	0	1	0	0.02564103	0.01282051	0.01282051	0.01495726
gonepteryx_rhamni	TRINITY_DN12339_c0_g1(+)	rhamni.TRINITY_DN12339_c0_g1	NA	310	0	0	310	594	594	0	0	0	0	0.0	0.0	0.0	0.0	115	115	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12342_c0_g1(+)	rhamni.TRINITY_DN12342_c0_g1	NA	179	0	0	179	351	351	0	0	0	0	0.0	0.0	0.0	0.0	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231
gonepteryx_rhamni	TRINITY_DN12349_c0_g1(+)	rhamni.TRINITY_DN12349_c0_g1	NA	591	0	0	591	1158	1158	0	0	0	0	0.0	0.0	0.0	0.0	195	192	1	2	0	0	0.00512821	0.01025641	0.00769231	0.00769231
gonepteryx_rhamni	TRINITY_DN12383_c0_g1(+)	rhamni.TRINITY_DN12383_c0_g1	NA	340	0	0	340	648	648	0	0	0	0	0.0	0.0	0.0	0.0	143	143	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12397_c0_g1(+)	rhamni.TRINITY_DN12397_c0_g1	NA	78	0	0	78	155	154	0	1	0	0	0.0	0.00645161	0.00322581	0.00322581	30	29	0	0	1	0	0.03333333	0.03333333	0.01666667	0.02222222
gonepteryx_rhamni	TRINITY_DN12410_c0_g1(+)	rhamni.TRINITY_DN12410_c0_g1	OG0003050	184	0	0	184	352	352	0	0	0	0	0.0	0.0	0.0	0.0	86	86	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12422_c0_g1(+)	rhamni.TRINITY_DN12422_c0_g1	NA	11	0	0	11	20	19	1	0	0	0	0.05	0.0	0.025	0.025	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12431_c0_g1(+)	rhamni.TRINITY_DN12431_c0_g1	OG0001510	126	0	0	126	235	235	0	0	0	0	0.0	0.0	0.0	0.0	52	50	2	0	0	0	0.03846154	0.0	0.01923077	0.01923077
gonepteryx_rhamni	TRINITY_DN12440_c0_g1(+)	rhamni.TRINITY_DN12440_c0_g1	NA	120	0	0	120	222	222	0	0	0	0	0.0	0.0	0.0	0.0	52	50	0	2	0	0	0.0	0.03846154	0.01923077	0.01923077
gonepteryx_rhamni	TRINITY_DN12450_c0_g2(+)	rhamni.TRINITY_DN12450_c0_g2	NA	107	0	0	107	193	193	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12456_c0_g1(+)	rhamni.TRINITY_DN12456_c0_g1	NA	14	0	0	14	24	24	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12457_c0_g1(+)	rhamni.TRINITY_DN12457_c0_g1	NA	22	0	0	22	43	43	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12463_c0_g1(+)	rhamni.TRINITY_DN12463_c0_g1	NA	58	0	0	58	111	111	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	0	0	1	0.0	0.0	0.03846154	0.02564103
gonepteryx_rhamni	TRINITY_DN12484_c0_g1(+)	rhamni.TRINITY_DN12484_c0_g1	NA	63	0	0	63	122	120	2	0	0	0	0.01639344	0.0	0.00819672	0.00819672	26	26	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12485_c0_g1(+)	rhamni.TRINITY_DN12485_c0_g1	NA	82	0	0	82	162	162	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12488_c0_g1(+)	rhamni.TRINITY_DN12488_c0_g1	NA	78	0	0	78	144	144	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12489_c0_g1(+)	rhamni.TRINITY_DN12489_c0_g1	NA	183	0	0	183	343	343	0	0	0	0	0.0	0.0	0.0	0.0	90	89	0	1	0	0	0.0	0.01111111	0.00555556	0.00555556
gonepteryx_rhamni	TRINITY_DN12490_c0_g1(+)	rhamni.TRINITY_DN12490_c0_g1	NA	198	0	0	198	375	374	0	1	0	0	0.0	0.00266667	0.00133333	0.00133333	82	81	0	1	0	0	0.0	0.01219512	0.00609756	0.00609756
gonepteryx_rhamni	TRINITY_DN12506_c0_g1(+)	rhamni.TRINITY_DN12506_c0_g1	NA	64	0	0	64	124	124	0	0	0	0	0.0	0.0	0.0	0.0	30	29	0	1	0	0	0.0	0.03333333	0.01666667	0.01666667
gonepteryx_rhamni	TRINITY_DN12510_c0_g1(+)	rhamni.TRINITY_DN12510_c0_g1	NA	258	0	0	258	488	488	0	0	0	0	0.0	0.0	0.0	0.0	89	88	0	0	1	0	0.01123596	0.01123596	0.00561798	0.00749064
gonepteryx_rhamni	TRINITY_DN12557_c0_g1(+)	rhamni.TRINITY_DN12557_c0_g1	NA	17	0	0	17	34	33	1	0	0	0	0.02941176	0.0	0.01470588	0.01470588	7	7	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12559_c0_g1(+)	rhamni.TRINITY_DN12559_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12576_c0_g1(+)	rhamni.TRINITY_DN12576_c0_g1	OG0001295	444	0	0	444	859	859	0	0	0	0	0.0	0.0	0.0	0.0	193	192	1	0	0	0	0.00518135	0.0	0.00259067	0.00259067
gonepteryx_rhamni	TRINITY_DN12586_c0_g1(+)	rhamni.TRINITY_DN12586_c0_g1	NA	262	0	0	262	502	499	1	2	0	0	0.00199203	0.00398406	0.00298805	0.00298805	78	78	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12604_c0_g1(+)	rhamni.TRINITY_DN12604_c0_g1	NA	171	0	0	171	330	330	0	0	0	0	0.0	0.0	0.0	0.0	88	87	0	1	0	0	0.0	0.01136364	0.00568182	0.00568182
gonepteryx_rhamni	TRINITY_DN12605_c0_g1(+)	rhamni.TRINITY_DN12605_c0_g1	NA	16	0	0	16	31	29	0	0	2	0	0.06451613	0.06451613	0.03225806	0.04301075	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12643_c0_g1(+)	rhamni.TRINITY_DN12643_c0_g1	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12647_c0_g1(+)	rhamni.TRINITY_DN12647_c0_g1	NA	48	0	0	48	90	90	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12722_c0_g2(+)	rhamni.TRINITY_DN12722_c0_g2	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12728_c0_g1(-)	rhamni.TRINITY_DN12728_c0_g1	NA	105	0	0	105	199	199	0	0	0	0	0.0	0.0	0.0	0.0	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
gonepteryx_rhamni	TRINITY_DN12740_c0_g2(+)	rhamni.TRINITY_DN12740_c0_g2	OG0001606	281	0	0	281	550	550	0	0	0	0	0.0	0.0	0.0	0.0	113	112	0	1	0	0	0.0	0.00884956	0.00442478	0.00442478
gonepteryx_rhamni	TRINITY_DN12748_c0_g1(+)	rhamni.TRINITY_DN12748_c0_g1	NA	181	0	0	181	351	351	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12797_c0_g1(+)	rhamni.TRINITY_DN12797_c0_g1	NA	103	0	0	103	191	191	0	0	0	0	0.0	0.0	0.0	0.0	47	46	0	0	1	0	0.0212766	0.0212766	0.0106383	0.0141844
gonepteryx_rhamni	TRINITY_DN12801_c1_g1(+)	rhamni.TRINITY_DN12801_c1_g1	NA	300	0	1	299	567	567	0	0	0	0	0.0	0.0	0.0	0.0	112	111	0	1	0	0	0.0	0.00892857	0.00446429	0.00446429
gonepteryx_rhamni	TRINITY_DN12858_c0_g2(-)	rhamni.TRINITY_DN12858_c0_g2	NA	21	0	0	21	42	42	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12863_c0_g1(+)	rhamni.TRINITY_DN12863_c0_g1	OG0001432	86	0	0	86	167	167	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12895_c0_g1(+)	rhamni.TRINITY_DN12895_c0_g1	NA	123	0	0	123	235	235	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12925_c0_g1(+)	rhamni.TRINITY_DN12925_c0_g1	NA	116	0	0	116	221	221	0	0	0	0	0.0	0.0	0.0	0.0	53	52	0	1	0	0	0.0	0.01886792	0.00943396	0.00943396
gonepteryx_rhamni	TRINITY_DN12928_c0_g1(+)	rhamni.TRINITY_DN12928_c0_g1	OG0001658	168	0	0	168	323	323	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12961_c0_g1(+)	rhamni.TRINITY_DN12961_c0_g1	NA	3	0	0	3	3	2	0	1	0	0	0.0	0.33333333	0.16666667	0.16666667	0	0	0	0	0	0	NA	NA	NA	NA
gonepteryx_rhamni	TRINITY_DN12963_c0_g1(+)	rhamni.TRINITY_DN12963_c0_g1	NA	136	0	0	136	257	257	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12975_c0_g1(+)	rhamni.TRINITY_DN12975_c0_g1	NA	88	0	0	88	167	167	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN12976_c0_g1(+)	rhamni.TRINITY_DN12976_c0_g1	NA	91	0	0	91	180	180	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13024_c0_g1(+)	rhamni.TRINITY_DN13024_c0_g1	NA	26	0	0	26	32	32	0	0	0	0	0.0	0.0	0.0	0.0	11	6	2	0	3	0	0.45454545	0.27272727	0.22727273	0.27272727
gonepteryx_rhamni	TRINITY_DN13025_c0_g1(+)	rhamni.TRINITY_DN13025_c0_g1	OG0003163	397	0	0	397	776	776	0	0	0	0	0.0	0.0	0.0	0.0	181	178	1	0	0	2	0.00552486	0.0	0.01381215	0.01012891
gonepteryx_rhamni	TRINITY_DN13030_c0_g1(+)	rhamni.TRINITY_DN13030_c0_g1	OG0003155	280	0	0	280	535	535	0	0	0	0	0.0	0.0	0.0	0.0	118	117	0	1	0	0	0.0	0.00847458	0.00423729	0.00423729
gonepteryx_rhamni	TRINITY_DN13037_c0_g1(+)	rhamni.TRINITY_DN13037_c0_g1	NA	333	0	0	333	645	643	1	1	0	0	0.00155039	0.00155039	0.00155039	0.00155039	139	138	0	0	0	1	0.0	0.0	0.00719424	0.00479616
gonepteryx_rhamni	TRINITY_DN13045_c0_g1(+)	rhamni.TRINITY_DN13045_c0_g1	NA	128	0	0	128	243	243	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231
gonepteryx_rhamni	TRINITY_DN13051_c1_g1(+)	rhamni.TRINITY_DN13051_c1_g1	NA	152	1	0	151	287	287	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13056_c0_g1(+)	rhamni.TRINITY_DN13056_c0_g1	NA	127	0	0	127	236	233	0	0	3	0	0.01271186	0.01271186	0.00635593	0.00847457	61	58	0	0	3	0	0.04918033	0.04918033	0.02459016	0.03278688
gonepteryx_rhamni	TRINITY_DN13065_c0_g1(+)	rhamni.TRINITY_DN13065_c0_g1	NA	385	0	0	385	732	732	0	0	0	0	0.0	0.0	0.0	0.0	126	125	0	0	0	1	0.0	0.0	0.00793651	0.00529101
gonepteryx_rhamni	TRINITY_DN13068_c0_g1(+)	rhamni.TRINITY_DN13068_c0_g1	NA	191	0	0	191	377	377	0	0	0	0	0.0	0.0	0.0	0.0	64	63	0	1	0	0	0.0	0.015625	0.0078125	0.0078125
gonepteryx_rhamni	TRINITY_DN13070_c0_g1(+)	rhamni.TRINITY_DN13070_c0_g1	OG0002509	109	0	0	109	214	214	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13075_c0_g1(+)	rhamni.TRINITY_DN13075_c0_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13086_c0_g1(+)	rhamni.TRINITY_DN13086_c0_g1	NA	153	0	0	153	302	301	1	0	0	0	0.00331126	0.0	0.00165563	0.00165563	97	97	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13100_c0_g1(+)	rhamni.TRINITY_DN13100_c0_g1	NA	166	0	0	166	316	316	0	0	0	0	0.0	0.0	0.0	0.0	84	83	1	0	0	0	0.01190476	0.0	0.00595238	0.00595238
gonepteryx_rhamni	TRINITY_DN13103_c0_g1(+)	rhamni.TRINITY_DN13103_c0_g1	NA	48	0	0	48	92	91	0	1	0	0	0.0	0.01086957	0.00543478	0.00543478	15	15	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13118_c0_g1(+)	rhamni.TRINITY_DN13118_c0_g1	NA	268	0	0	268	516	516	0	0	0	0	0.0	0.0	0.0	0.0	74	73	0	1	0	0	0.0	0.01351351	0.00675676	0.00675676
gonepteryx_rhamni	TRINITY_DN13133_c0_g1(+)	rhamni.TRINITY_DN13133_c0_g1	NA	145	0	0	145	276	276	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13135_c0_g1(+)	rhamni.TRINITY_DN13135_c0_g1	OG0001655	307	0	0	307	575	575	0	0	0	0	0.0	0.0	0.0	0.0	125	125	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13150_c0_g1(+)	rhamni.TRINITY_DN13150_c0_g1	NA	271	0	0	271	519	519	0	0	0	0	0.0	0.0	0.0	0.0	99	98	1	0	0	0	0.01010101	0.0	0.00505051	0.00505051
gonepteryx_rhamni	TRINITY_DN13156_c0_g1(+)	rhamni.TRINITY_DN13156_c0_g1	OG0001806	125	0	0	125	235	235	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13157_c0_g1(+)	rhamni.TRINITY_DN13157_c0_g1	NA	99	0	0	99	189	188	0	1	0	0	0.0	0.00529101	0.0026455	0.0026455	36	36	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13166_c0_g1(+)	rhamni.TRINITY_DN13166_c0_g1	NA	88	0	0	88	166	164	1	0	0	1	0.0060241	0.0	0.00903614	0.00702811	37	36	0	0	0	1	0.0	0.0	0.02702703	0.01801802
gonepteryx_rhamni	TRINITY_DN13169_c0_g1(+)	rhamni.TRINITY_DN13169_c0_g1	NA	170	0	0	170	332	331	0	1	0	0	0.0	0.00301205	0.00150602	0.00150602	63	63	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13180_c0_g1(+)	rhamni.TRINITY_DN13180_c0_g1	NA	87	0	0	87	158	157	0	1	0	0	0.0	0.00632911	0.00316456	0.00316456	31	29	2	0	0	0	0.06451613	0.0	0.03225806	0.03225806
gonepteryx_rhamni	TRINITY_DN13187_c0_g1(+)	rhamni.TRINITY_DN13187_c0_g1	NA	100	0	0	100	188	188	0	0	0	0	0.0	0.0	0.0	0.0	59	57	0	1	0	1	0.0	0.01694915	0.02542373	0.01977401
gonepteryx_rhamni	TRINITY_DN13188_c0_g1(+)	rhamni.TRINITY_DN13188_c0_g1	NA	112	0	0	112	222	221	1	0	0	0	0.0045045	0.0	0.00225225	0.00225225	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
gonepteryx_rhamni	TRINITY_DN13203_c0_g1(+)	rhamni.TRINITY_DN13203_c0_g1	OG0003820	216	0	0	216	406	406	0	0	0	0	0.0	0.0	0.0	0.0	108	106	2	0	0	0	0.01851852	0.0	0.00925926	0.00925926
gonepteryx_rhamni	TRINITY_DN13218_c0_g1(+)	rhamni.TRINITY_DN13218_c0_g1	NA	193	0	0	193	366	366	0	0	0	0	0.0	0.0	0.0	0.0	69	68	0	1	0	0	0.0	0.01449275	0.00724638	0.00724638
gonepteryx_rhamni	TRINITY_DN13222_c0_g1(+)	rhamni.TRINITY_DN13222_c0_g1	NA	79	0	0	79	154	154	0	0	0	0	0.0	0.0	0.0	0.0	23	22	0	0	0	1	0.0	0.0	0.04347826	0.02898551
gonepteryx_rhamni	TRINITY_DN13223_c0_g1(+)	rhamni.TRINITY_DN13223_c0_g1	NA	151	0	0	151	291	291	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13225_c0_g1(+)	rhamni.TRINITY_DN13225_c0_g1	NA	297	0	0	297	572	572	0	0	0	0	0.0	0.0	0.0	0.0	98	98	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN13243_c0_g1(+)	rhamni.TRINITY_DN13243_c0_g1	NA	54	0	0	54	100	99	1	0	0	0	0.01	0.0	0.005	0.005	20	20	0	0	0	0	0.0	0.0	0.0	0.0
