species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_II_116	0_pi_II_368	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_II_116	4_pi_II_368	4_pi_between	4_pi_total
inachis_io	TRINITY_DN8522_c0_g1(+)	io.TRINITY_DN8522_c0_g1	NA	56	0	0	56	109	109	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	1	0	0	0.0	0.03030303	0.01515152	0.01515152
inachis_io	TRINITY_DN8537_c0_g1(+)	io.TRINITY_DN8537_c0_g1	NA	207	0	0	207	393	393	0	0	0	0	0.0	0.0	0.0	0.0	106	106	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8552_c0_g1(+)	io.TRINITY_DN8552_c0_g1	OG0001814	198	0	0	198	384	384	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8554_c0_g1(+)	io.TRINITY_DN8554_c0_g1	NA	112	0	0	112	231	231	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8568_c0_g2(+)	io.TRINITY_DN8568_c0_g2	NA	45	0	0	45	83	83	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8573_c0_g1(+)	io.TRINITY_DN8573_c0_g1	NA	109	0	0	109	207	207	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8610_c0_g1(+)	io.TRINITY_DN8610_c0_g1	OG0003251	199	0	0	199	377	376	1	0	0	0	0.00265252	0.0	0.00132626	0.00132626	96	96	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8616_c0_g1(+)	io.TRINITY_DN8616_c0_g1	NA	264	0	0	264	505	505	0	0	0	0	0.0	0.0	0.0	0.0	134	134	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8626_c0_g1(+)	io.TRINITY_DN8626_c0_g1	NA	142	0	0	142	280	280	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8650_c0_g1(+)	io.TRINITY_DN8650_c0_g1	NA	309	0	0	309	580	580	0	0	0	0	0.0	0.0	0.0	0.0	109	109	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8651_c0_g1(+)	io.TRINITY_DN8651_c0_g1	OG0003530	249	0	0	249	483	483	0	0	0	0	0.0	0.0	0.0	0.0	82	81	0	0	1	0	0.01219512	0.01219512	0.00609756	0.00813008
inachis_io	TRINITY_DN8660_c0_g1(+)	io.TRINITY_DN8660_c0_g1	OG0002539	702	0	0	702	1346	1346	0	0	0	0	0.0	0.0	0.0	0.0	216	216	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8666_c0_g1(+)	io.TRINITY_DN8666_c0_g1	NA	186	0	0	186	359	359	0	0	0	0	0.0	0.0	0.0	0.0	75	74	0	1	0	0	0.0	0.01333333	0.00666667	0.00666667
inachis_io	TRINITY_DN8689_c0_g1(+)	io.TRINITY_DN8689_c0_g1	NA	195	0	0	195	375	375	0	0	0	0	0.0	0.0	0.0	0.0	92	92	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8693_c0_g1(+)	io.TRINITY_DN8693_c0_g1	OG0001896	194	0	0	194	370	370	0	0	0	0	0.0	0.0	0.0	0.0	71	70	0	1	0	0	0.0	0.01408451	0.00704225	0.00704225
inachis_io	TRINITY_DN8751_c0_g1(-)	io.TRINITY_DN8751_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN8755_c0_g1(+)	io.TRINITY_DN8755_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8801_c0_g1(+)	io.TRINITY_DN8801_c0_g1	NA	152	0	0	152	294	294	0	0	0	0	0.0	0.0	0.0	0.0	88	88	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8823_c0_g1(+)	io.TRINITY_DN8823_c0_g1	OG0001530	115	0	0	115	218	218	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN8932_c0_g1(+)	io.TRINITY_DN8932_c0_g1	NA	139	0	0	139	268	268	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9008_c0_g1(+)	io.TRINITY_DN9008_c0_g1	NA	140	0	0	140	273	273	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9049_c0_g1(+)	io.TRINITY_DN9049_c0_g1	NA	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9066_c0_g1(+)	io.TRINITY_DN9066_c0_g1	OG0002914	198	0	0	198	379	379	0	0	0	0	0.0	0.0	0.0	0.0	75	74	1	0	0	0	0.01333333	0.0	0.00666667	0.00666667
inachis_io	TRINITY_DN9079_c0_g1(+)	io.TRINITY_DN9079_c0_g1	NA	38	0	0	38	73	73	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9092_c0_g1(+)	io.TRINITY_DN9092_c0_g1	NA	43	0	0	43	84	84	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9094_c0_g1(+)	io.TRINITY_DN9094_c0_g1	NA	308	0	0	308	592	592	0	0	0	0	0.0	0.0	0.0	0.0	115	114	1	0	0	0	0.00869565	0.0	0.00434783	0.00434783
inachis_io	TRINITY_DN9112_c0_g1(+)	io.TRINITY_DN9112_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN9159_c0_g1(+)	io.TRINITY_DN9159_c0_g1	OG0001942	427	0	0	427	812	812	0	0	0	0	0.0	0.0	0.0	0.0	137	137	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9176_c0_g1(+)	io.TRINITY_DN9176_c0_g1	NA	109	0	0	109	214	214	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9190_c0_g1(+)	io.TRINITY_DN9190_c0_g1	OG0001918	465	0	0	465	888	888	0	0	0	0	0.0	0.0	0.0	0.0	132	132	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9207_c0_g1(+)	io.TRINITY_DN9207_c0_g1	NA	183	0	0	183	359	359	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	0	1	0	0.01265823	0.01265823	0.00632911	0.00843882
inachis_io	TRINITY_DN9254_c0_g1(-)	io.TRINITY_DN9254_c0_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN9269_c0_g1(+)	io.TRINITY_DN9269_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9307_c0_g1(+)	io.TRINITY_DN9307_c0_g1	NA	150	0	0	150	282	282	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9314_c0_g1(+)	io.TRINITY_DN9314_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN9322_c0_g1(+)	io.TRINITY_DN9322_c0_g1	NA	198	0	0	198	373	373	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9330_c0_g1(+)	io.TRINITY_DN9330_c0_g1	NA	205	0	0	205	398	398	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9334_c0_g1(+)	io.TRINITY_DN9334_c0_g1	NA	134	0	0	134	259	259	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9343_c0_g1(+)	io.TRINITY_DN9343_c0_g1	NA	96	0	0	96	184	184	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9345_c0_g1(+)	io.TRINITY_DN9345_c0_g1	OG0002145	178	0	0	178	343	342	1	0	0	0	0.00291545	0.0	0.00145773	0.00145773	64	64	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9366_c0_g1(+)	io.TRINITY_DN9366_c0_g1	NA	719	0	0	719	1373	1373	0	0	0	0	0.0	0.0	0.0	0.0	208	207	1	0	0	0	0.00480769	0.0	0.00240385	0.00240385
inachis_io	TRINITY_DN9371_c0_g1(+)	io.TRINITY_DN9371_c0_g1	OG0002161	706	0	0	706	1347	1347	0	0	0	0	0.0	0.0	0.0	0.0	308	307	0	0	1	0	0.00324675	0.00324675	0.00162338	0.0021645
inachis_io	TRINITY_DN9383_c0_g1(+)	io.TRINITY_DN9383_c0_g1	OG0003419	78	0	0	78	146	146	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9386_c0_g1(+)	io.TRINITY_DN9386_c0_g1	NA	185	0	0	185	353	353	0	0	0	0	0.0	0.0	0.0	0.0	70	69	1	0	0	0	0.01428571	0.0	0.00714286	0.00714286
inachis_io	TRINITY_DN9387_c0_g1(+)	io.TRINITY_DN9387_c0_g1	NA	91	0	0	91	179	179	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9395_c0_g1(+)	io.TRINITY_DN9395_c0_g1	NA	96	0	0	96	183	183	0	0	0	0	0.0	0.0	0.0	0.0	44	43	1	0	0	0	0.02272727	0.0	0.01136364	0.01136364
inachis_io	TRINITY_DN9468_c0_g2(+)	io.TRINITY_DN9468_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9533_c0_g1(+)	io.TRINITY_DN9533_c0_g1	NA	30	0	0	30	56	56	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9546_c0_g1(+)	io.TRINITY_DN9546_c0_g1	NA	20	0	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9600_c0_g1(+)	io.TRINITY_DN9600_c0_g1	NA	247	0	0	247	476	476	0	0	0	0	0.0	0.0	0.0	0.0	71	70	0	1	0	0	0.0	0.01408451	0.00704225	0.00704225
inachis_io	TRINITY_DN9611_c0_g1(+)	io.TRINITY_DN9611_c0_g1	NA	93	0	0	93	180	179	0	1	0	0	0.0	0.00555556	0.00277778	0.00277778	33	33	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9624_c0_g2(-)	io.TRINITY_DN9624_c0_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN9638_c0_g1(+)	io.TRINITY_DN9638_c0_g1	NA	32	0	0	32	62	62	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9661_c0_g1(+)	io.TRINITY_DN9661_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9675_c0_g1(+)	io.TRINITY_DN9675_c0_g1	OG0004660	308	0	0	308	592	592	0	0	0	0	0.0	0.0	0.0	0.0	132	131	1	0	0	0	0.00757576	0.0	0.00378788	0.00378788
inachis_io	TRINITY_DN9686_c0_g1(+)	io.TRINITY_DN9686_c0_g1	OG0001290	103	0	0	103	198	198	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9689_c0_g1(+)	io.TRINITY_DN9689_c0_g1	NA	107	0	0	107	210	210	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9727_c0_g1(+)	io.TRINITY_DN9727_c0_g1	NA	124	0	0	124	250	250	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9730_c0_g1(+)	io.TRINITY_DN9730_c0_g1	OG0004256	172	0	0	172	331	330	1	0	0	0	0.00302115	0.0	0.00151057	0.00151057	63	63	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9740_c0_g1(+)	io.TRINITY_DN9740_c0_g1	NA	515	0	0	515	980	979	1	0	0	0	0.00102041	0.0	0.0005102	0.0005102	175	175	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9744_c0_g1(+)	io.TRINITY_DN9744_c0_g1	NA	23	0	0	23	45	45	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9757_c0_g1(+)	io.TRINITY_DN9757_c0_g1	NA	359	0	0	359	694	694	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	0	0	1	0.0	0.0	0.00877193	0.00584795
inachis_io	TRINITY_DN9759_c0_g1(+)	io.TRINITY_DN9759_c0_g1	NA	27	0	0	27	51	51	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9774_c0_g1(+)	io.TRINITY_DN9774_c0_g1	NA	508	0	0	508	993	993	0	0	0	0	0.0	0.0	0.0	0.0	224	223	0	0	0	1	0.0	0.0	0.00446429	0.00297619
inachis_io	TRINITY_DN9785_c0_g1(+)	io.TRINITY_DN9785_c0_g1	NA	114	0	0	114	229	229	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9791_c0_g1(+)	io.TRINITY_DN9791_c0_g1	NA	128	0	0	128	241	241	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9817_c0_g1(+)	io.TRINITY_DN9817_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9832_c0_g1(+)	io.TRINITY_DN9832_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9835_c0_g1(+)	io.TRINITY_DN9835_c0_g1	NA	232	0	0	232	438	438	0	0	0	0	0.0	0.0	0.0	0.0	87	87	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9839_c0_g1(+)	io.TRINITY_DN9839_c0_g1	NA	166	0	0	166	319	319	0	0	0	0	0.0	0.0	0.0	0.0	79	78	1	0	0	0	0.01265823	0.0	0.00632911	0.00632911
inachis_io	TRINITY_DN9846_c0_g1(+)	io.TRINITY_DN9846_c0_g1	OG0001286	88	0	0	88	169	169	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9862_c0_g1(+)	io.TRINITY_DN9862_c0_g1	NA	160	0	0	160	303	303	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	1	0	0	0.0	0.01818182	0.00909091	0.00909091
inachis_io	TRINITY_DN9864_c0_g1(+)	io.TRINITY_DN9864_c0_g1	NA	106	0	0	106	212	211	0	1	0	0	0.0	0.00471698	0.00235849	0.00235849	38	38	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9873_c0_g1(+)	io.TRINITY_DN9873_c0_g1	NA	69	0	0	69	134	132	1	0	0	1	0.00746269	0.0	0.01119403	0.00870647	35	35	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9876_c0_g1(+)	io.TRINITY_DN9876_c0_g1	NA	96	0	0	96	189	189	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9878_c0_g1(+)	io.TRINITY_DN9878_c0_g1	OG0002475	300	0	0	300	575	575	0	0	0	0	0.0	0.0	0.0	0.0	93	93	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9880_c0_g1(+)	io.TRINITY_DN9880_c0_g1	NA	312	0	0	312	602	601	0	1	0	0	0.0	0.00166113	0.00083056	0.00083056	133	133	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9926_c0_g1(+)	io.TRINITY_DN9926_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9930_c0_g1(+)	io.TRINITY_DN9930_c0_g1	NA	346	0	0	346	671	670	1	0	0	0	0.00149031	0.0	0.00074516	0.00074516	108	107	0	1	0	0	0.0	0.00925926	0.00462963	0.00462963
inachis_io	TRINITY_DN9978_c0_g1(-)	io.TRINITY_DN9978_c0_g1	NA	113	0	0	113	207	205	2	0	0	0	0.00966184	0.0	0.00483092	0.00483092	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
inachis_io	TRINITY_DN9981_c0_g1(-)	io.TRINITY_DN9981_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN9997_c0_g1(+)	io.TRINITY_DN9997_c0_g1	NA	203	0	0	203	380	379	0	0	0	1	0.0	0.0	0.00263158	0.00175439	125	125	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10028_c0_g1(+)	io.TRINITY_DN10028_c0_g1	OG0003291	663	0	0	663	1263	1263	0	0	0	0	0.0	0.0	0.0	0.0	216	215	1	0	0	0	0.00462963	0.0	0.00231481	0.00231481
inachis_io	TRINITY_DN10057_c0_g1(+)	io.TRINITY_DN10057_c0_g1	NA	71	0	0	71	136	136	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10061_c0_g1(+)	io.TRINITY_DN10061_c0_g1	NA	80	0	0	80	151	151	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10068_c0_g1(+)	io.TRINITY_DN10068_c0_g1	OG0002299	202	0	0	202	398	398	0	0	0	0	0.0	0.0	0.0	0.0	92	92	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10075_c0_g1(+)	io.TRINITY_DN10075_c0_g1	NA	65	0	0	65	126	126	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10079_c0_g1(+)	io.TRINITY_DN10079_c0_g1	OG0003992	277	0	0	277	525	524	1	0	0	0	0.00190476	0.0	0.00095238	0.00095238	113	113	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10085_c0_g1(+)	io.TRINITY_DN10085_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN10099_c0_g1(+)	io.TRINITY_DN10099_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10106_c0_g1(+)	io.TRINITY_DN10106_c0_g1	NA	147	0	0	147	286	286	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10108_c0_g1(+)	io.TRINITY_DN10108_c0_g1	NA	125	0	0	125	245	245	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10120_c0_g1(+)	io.TRINITY_DN10120_c0_g1	NA	288	0	0	288	544	544	0	0	0	0	0.0	0.0	0.0	0.0	99	99	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10127_c0_g1(+)	io.TRINITY_DN10127_c0_g1	NA	91	0	0	91	175	175	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10255_c0_g1(+)	io.TRINITY_DN10255_c0_g1	NA	14	0	0	14	26	26	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10307_c0_g1(+)	io.TRINITY_DN10307_c0_g1	NA	71	0	0	71	134	134	0	0	0	0	0.0	0.0	0.0	0.0	37	36	1	0	0	0	0.02702703	0.0	0.01351351	0.01351351
inachis_io	TRINITY_DN10343_c0_g1(+)	io.TRINITY_DN10343_c0_g1	NA	301	0	0	301	581	580	0	1	0	0	0.0	0.00172117	0.00086059	0.00086059	159	159	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10355_c0_g1(+)	io.TRINITY_DN10355_c0_g1	NA	68	0	0	68	132	132	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10398_c0_g1(+)	io.TRINITY_DN10398_c0_g1	NA	258	0	0	258	500	500	0	0	0	0	0.0	0.0	0.0	0.0	149	149	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10408_c0_g1(+)	io.TRINITY_DN10408_c0_g1	OG0004509	447	0	0	447	866	866	0	0	0	0	0.0	0.0	0.0	0.0	237	235	2	0	0	0	0.00843882	0.0	0.00421941	0.00421941
inachis_io	TRINITY_DN10409_c0_g1(+)	io.TRINITY_DN10409_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10441_c0_g1(+)	io.TRINITY_DN10441_c0_g1	NA	187	0	0	187	367	366	1	0	0	0	0.0027248	0.0	0.0013624	0.0013624	53	53	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10461_c0_g1(+)	io.TRINITY_DN10461_c0_g1	NA	35	0	0	35	67	67	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10474_c0_g1(+)	io.TRINITY_DN10474_c0_g1	NA	14	0	0	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10482_c0_g1(+)	io.TRINITY_DN10482_c0_g1	NA	89	0	0	89	174	174	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10490_c0_g1(+)	io.TRINITY_DN10490_c0_g1	NA	58	0	0	58	117	117	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10495_c0_g1(+)	io.TRINITY_DN10495_c0_g1	NA	218	0	0	218	419	419	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10497_c0_g1(+)	io.TRINITY_DN10497_c0_g1	NA	24	0	0	24	44	44	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10516_c0_g1(-)	io.TRINITY_DN10516_c0_g1	NA	142	0	0	142	276	276	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10530_c0_g1(+)	io.TRINITY_DN10530_c0_g1	NA	141	0	0	141	265	265	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10563_c0_g1(+)	io.TRINITY_DN10563_c0_g1	OG0001156	465	0	0	465	899	899	0	0	0	0	0.0	0.0	0.0	0.0	210	210	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10566_c0_g2(+)	io.TRINITY_DN10566_c0_g2	NA	9	0	0	9	14	14	0	0	0	0	0.0	0.0	0.0	0.0	3	2	0	0	1	0	0.33333333	0.33333333	0.16666667	0.22222222
inachis_io	TRINITY_DN10569_c0_g1(+)	io.TRINITY_DN10569_c0_g1	NA	282	0	0	282	552	552	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10570_c0_g1(+)	io.TRINITY_DN10570_c0_g1	NA	328	0	0	328	627	627	0	0	0	0	0.0	0.0	0.0	0.0	174	174	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10585_c0_g1(+)	io.TRINITY_DN10585_c0_g1	NA	86	0	0	86	166	166	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10586_c0_g1(+)	io.TRINITY_DN10586_c0_g1	NA	348	0	0	348	656	655	1	0	0	0	0.00152439	0.0	0.0007622	0.0007622	113	112	0	1	0	0	0.0	0.00884956	0.00442478	0.00442478
inachis_io	TRINITY_DN10602_c0_g1(+)	io.TRINITY_DN10602_c0_g1	OG0003640	212	0	0	212	403	403	0	0	0	0	0.0	0.0	0.0	0.0	102	102	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10613_c0_g1(+)	io.TRINITY_DN10613_c0_g1	NA	393	0	0	393	746	746	0	0	0	0	0.0	0.0	0.0	0.0	138	138	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10630_c0_g1(+)	io.TRINITY_DN10630_c0_g1	NA	11	0	0	11	20	19	0	1	0	0	0.0	0.05	0.025	0.025	3	3	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10631_c0_g1(+)	io.TRINITY_DN10631_c0_g1	NA	126	0	0	126	246	246	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN10640_c0_g1(+)	io.TRINITY_DN10640_c0_g1	NA	59	0	0	59	111	111	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
