species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_OV_231	0_pi_OV_353	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_OV_231	4_pi_OV_353	4_pi_between	4_pi_total
ochlodes_venatus	TRINITY_DN14769_c0_g1(-)	venatus.TRINITY_DN14769_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN14776_c0_g1(+)	venatus.TRINITY_DN14776_c0_g1	NA	53	0	0	53	104	104	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN14795_c0_g1(+)	venatus.TRINITY_DN14795_c0_g1	NA	11	0	0	11	19	19	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN14829_c0_g1(+)	venatus.TRINITY_DN14829_c0_g1	NA	666	0	1	665	1291	1291	0	0	0	0	0.0	0.0	0.0	0.0	300	299	0	1	0	0	0.0	0.00333333	0.00166667	0.00166667
ochlodes_venatus	TRINITY_DN14837_c0_g1(-)	venatus.TRINITY_DN14837_c0_g1	NA	57	0	0	57	109	109	0	0	0	0	0.0	0.0	0.0	0.0	24	23	0	1	0	0	0.0	0.04166667	0.02083333	0.02083333
ochlodes_venatus	TRINITY_DN14870_c0_g1(+)	venatus.TRINITY_DN14870_c0_g1	NA	61	0	1	60	111	111	0	0	0	0	0.0	0.0	0.0	0.0	27	25	0	2	0	0	0.0	0.07407407	0.03703704	0.03703704
ochlodes_venatus	TRINITY_DN14897_c0_g1(+)	venatus.TRINITY_DN14897_c0_g1	NA	89	0	0	89	172	172	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN14919_c0_g1(+)	venatus.TRINITY_DN14919_c0_g1	NA	40	0	0	40	78	78	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN14966_c0_g1(+)	venatus.TRINITY_DN14966_c0_g1	NA	344	0	0	344	669	668	0	1	0	0	0.0	0.00149477	0.00074738	0.00074738	177	176	1	0	0	0	0.00564972	0.0	0.00282486	0.00282486
ochlodes_venatus	TRINITY_DN14982_c0_g1(+)	venatus.TRINITY_DN14982_c0_g1	NA	273	0	0	273	511	511	0	0	0	0	0.0	0.0	0.0	0.0	131	130	0	0	0	1	0.0	0.0	0.00763359	0.00508906
ochlodes_venatus	TRINITY_DN14990_c0_g1(+)	venatus.TRINITY_DN14990_c0_g1	OG0001983	154	0	0	154	300	300	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN14995_c0_g1(+)	venatus.TRINITY_DN14995_c0_g1	NA	122	0	0	122	218	217	0	0	1	0	0.00458716	0.00458716	0.00229358	0.00305811	54	53	0	0	1	0	0.01851852	0.01851852	0.00925926	0.01234568
ochlodes_venatus	TRINITY_DN15013_c0_g1(+)	venatus.TRINITY_DN15013_c0_g1	NA	544	0	1	543	1060	1060	0	0	0	0	0.0	0.0	0.0	0.0	229	229	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15081_c0_g1(+)	venatus.TRINITY_DN15081_c0_g1	NA	333	0	0	333	655	654	0	0	1	0	0.00152672	0.00152672	0.00076336	0.00101781	140	140	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15124_c0_g1(+)	venatus.TRINITY_DN15124_c0_g1	OG0001318	164	0	0	164	342	342	0	0	0	0	0.0	0.0	0.0	0.0	85	84	0	1	0	0	0.0	0.01176471	0.00588235	0.00588235
ochlodes_venatus	TRINITY_DN15135_c0_g1(+)	venatus.TRINITY_DN15135_c0_g1	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15186_c0_g1(+)	venatus.TRINITY_DN15186_c0_g1	NA	53	0	0	53	103	102	0	0	0	1	0.0	0.0	0.00970874	0.00647249	26	26	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15209_c0_g1(+)	venatus.TRINITY_DN15209_c0_g1	NA	178	0	0	178	339	337	2	0	0	0	0.00589971	0.0	0.00294985	0.00294985	53	53	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15212_c0_g1(+)	venatus.TRINITY_DN15212_c0_g1	NA	243	0	0	243	470	470	0	0	0	0	0.0	0.0	0.0	0.0	106	106	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15249_c0_g1(-)	venatus.TRINITY_DN15249_c0_g1	NA	1	0	0	1	3	3	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN15256_c0_g1(+)	venatus.TRINITY_DN15256_c0_g1	NA	132	0	0	132	257	257	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15358_c0_g1(+)	venatus.TRINITY_DN15358_c0_g1	NA	153	0	0	153	287	287	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15383_c0_g1(+)	venatus.TRINITY_DN15383_c0_g1	NA	108	0	0	108	209	208	0	1	0	0	0.0	0.00478469	0.00239234	0.00239234	49	47	0	0	0	2	0.0	0.0	0.04081633	0.02721089
ochlodes_venatus	TRINITY_DN15455_c0_g1(+)	venatus.TRINITY_DN15455_c0_g1	NA	118	0	0	118	220	220	0	0	0	0	0.0	0.0	0.0	0.0	54	52	1	1	0	0	0.01851852	0.01851852	0.01851852	0.01851852
ochlodes_venatus	TRINITY_DN15585_c1_g1(-)	venatus.TRINITY_DN15585_c1_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15619_c0_g1(+)	venatus.TRINITY_DN15619_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN15629_c0_g1(+)	venatus.TRINITY_DN15629_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15667_c0_g3(+)	venatus.TRINITY_DN15667_c0_g3	NA	66	0	0	66	115	108	1	1	5	0	0.05217391	0.05217391	0.03043478	0.03768116	21	20	0	1	0	0	0.0	0.04761905	0.02380952	0.02380952
ochlodes_venatus	TRINITY_DN15684_c0_g1(-)	venatus.TRINITY_DN15684_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15716_c0_g1(-)	venatus.TRINITY_DN15716_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN15794_c0_g2(+)	venatus.TRINITY_DN15794_c0_g2	OG0001272	130	0	0	130	241	241	0	0	0	0	0.0	0.0	0.0	0.0	41	39	0	2	0	0	0.0	0.04878049	0.02439024	0.02439024
ochlodes_venatus	TRINITY_DN15800_c0_g1(+)	venatus.TRINITY_DN15800_c0_g1	NA	253	0	0	253	488	488	0	0	0	0	0.0	0.0	0.0	0.0	100	100	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15830_c0_g1(-)	venatus.TRINITY_DN15830_c0_g1	NA	4	0	0	4	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15841_c0_g1(-)	venatus.TRINITY_DN15841_c0_g1	NA	4	0	0	4	9	9	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN15844_c0_g1(+)	venatus.TRINITY_DN15844_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN15859_c0_g1(-)	venatus.TRINITY_DN15859_c0_g1	NA	51	0	0	51	100	100	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15862_c0_g1(+)	venatus.TRINITY_DN15862_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15864_c0_g1(+)	venatus.TRINITY_DN15864_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15887_c0_g1(+)	venatus.TRINITY_DN15887_c0_g1	NA	228	0	0	228	443	443	0	0	0	0	0.0	0.0	0.0	0.0	95	95	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15891_c0_g3(+)	venatus.TRINITY_DN15891_c0_g3	NA	34	0	0	34	60	60	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15915_c0_g1(+)	venatus.TRINITY_DN15915_c0_g1	NA	119	0	0	119	225	225	0	0	0	0	0.0	0.0	0.0	0.0	74	73	0	1	0	0	0.0	0.01351351	0.00675676	0.00675676
ochlodes_venatus	TRINITY_DN15918_c0_g1(+)	venatus.TRINITY_DN15918_c0_g1	NA	118	0	0	118	222	221	1	0	0	0	0.0045045	0.0	0.00225225	0.00225225	39	38	0	1	0	0	0.0	0.02564103	0.01282051	0.01282051
ochlodes_venatus	TRINITY_DN15924_c0_g1(+)	venatus.TRINITY_DN15924_c0_g1	NA	24	0	0	24	48	48	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15932_c0_g1(+)	venatus.TRINITY_DN15932_c0_g1	NA	53	0	0	53	106	106	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15936_c0_g1(+)	venatus.TRINITY_DN15936_c0_g1	NA	126	0	0	126	248	248	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15947_c0_g1(+)	venatus.TRINITY_DN15947_c0_g1	NA	107	0	0	107	207	207	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN15949_c0_g1(+)	venatus.TRINITY_DN15949_c0_g1	NA	318	0	0	318	612	611	0	0	0	1	0.0	0.0	0.00163399	0.00108933	122	121	0	1	0	0	0.0	0.00819672	0.00409836	0.00409836
ochlodes_venatus	TRINITY_DN15959_c0_g1(+)	venatus.TRINITY_DN15959_c0_g1	NA	174	0	0	174	339	339	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16004_c0_g1(+)	venatus.TRINITY_DN16004_c0_g1	NA	55	0	0	55	107	107	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
ochlodes_venatus	TRINITY_DN16031_c0_g1(+)	venatus.TRINITY_DN16031_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN16039_c0_g1(+)	venatus.TRINITY_DN16039_c0_g1	NA	38	0	0	38	72	71	0	0	0	1	0.0	0.0	0.01388889	0.00925926	18	18	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16054_c0_g1(-)	venatus.TRINITY_DN16054_c0_g1	NA	70	0	0	70	134	131	1	2	0	0	0.00746269	0.01492537	0.01119403	0.01119403	26	26	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16055_c0_g1(-)	venatus.TRINITY_DN16055_c0_g1	NA	30	0	0	30	59	59	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16067_c0_g1(+)	venatus.TRINITY_DN16067_c0_g1	OG0001795	333	0	0	333	656	655	1	0	0	0	0.00152439	0.0	0.0007622	0.0007622	105	103	2	0	0	0	0.01904762	0.0	0.00952381	0.00952381
ochlodes_venatus	TRINITY_DN16076_c0_g1(+)	venatus.TRINITY_DN16076_c0_g1	OG0003158	617	0	0	617	1195	1193	1	1	0	0	0.00083682	0.00083682	0.00083682	0.00083682	244	243	0	0	1	0	0.00409836	0.00409836	0.00204918	0.00273224
ochlodes_venatus	TRINITY_DN16077_c0_g1(+)	venatus.TRINITY_DN16077_c0_g1	OG0002441	189	0	0	189	365	365	0	0	0	0	0.0	0.0	0.0	0.0	64	64	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16087_c0_g1(-)	venatus.TRINITY_DN16087_c0_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16097_c0_g1(+)	venatus.TRINITY_DN16097_c0_g1	NA	66	0	0	66	124	124	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16099_c0_g1(+)	venatus.TRINITY_DN16099_c0_g1	NA	31	0	0	31	61	61	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16109_c0_g1(+)	venatus.TRINITY_DN16109_c0_g1	NA	231	0	1	230	462	462	0	0	0	0	0.0	0.0	0.0	0.0	87	86	1	0	0	0	0.01149425	0.0	0.00574713	0.00574713
ochlodes_venatus	TRINITY_DN16117_c0_g1(+)	venatus.TRINITY_DN16117_c0_g1	NA	410	0	1	409	791	789	0	2	0	0	0.0	0.00252845	0.00126422	0.00126422	117	117	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16119_c0_g1(+)	venatus.TRINITY_DN16119_c0_g1	NA	71	0	0	71	136	136	0	0	0	0	0.0	0.0	0.0	0.0	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
ochlodes_venatus	TRINITY_DN16124_c0_g1(+)	venatus.TRINITY_DN16124_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN16133_c0_g1(+)	venatus.TRINITY_DN16133_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16139_c0_g1(+)	venatus.TRINITY_DN16139_c0_g1	OG0001867	190	0	0	190	365	365	0	0	0	0	0.0	0.0	0.0	0.0	101	100	0	1	0	0	0.0	0.00990099	0.0049505	0.0049505
ochlodes_venatus	TRINITY_DN16141_c0_g1(+)	venatus.TRINITY_DN16141_c0_g1	NA	65	0	0	65	130	130	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16142_c0_g1(+)	venatus.TRINITY_DN16142_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN16144_c0_g1(+)	venatus.TRINITY_DN16144_c0_g1	NA	160	0	0	160	302	302	0	0	0	0	0.0	0.0	0.0	0.0	75	72	0	0	3	0	0.04	0.04	0.02	0.02666667
ochlodes_venatus	TRINITY_DN16148_c0_g1(+)	venatus.TRINITY_DN16148_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16158_c0_g1(+)	venatus.TRINITY_DN16158_c0_g1	NA	55	0	0	55	110	110	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16163_c0_g1(+)	venatus.TRINITY_DN16163_c0_g1	NA	65	0	0	65	122	122	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16169_c0_g1(+)	venatus.TRINITY_DN16169_c0_g1	OG0003752	472	0	0	472	900	900	0	0	0	0	0.0	0.0	0.0	0.0	188	188	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16171_c0_g1(+)	venatus.TRINITY_DN16171_c0_g1	NA	192	0	0	192	369	368	1	0	0	0	0.00271003	0.0	0.00135501	0.00135501	67	66	0	0	1	0	0.01492537	0.01492537	0.00746269	0.00995025
ochlodes_venatus	TRINITY_DN16174_c0_g1(+)	venatus.TRINITY_DN16174_c0_g1	NA	72	0	0	72	143	143	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
ochlodes_venatus	TRINITY_DN16204_c0_g1(+)	venatus.TRINITY_DN16204_c0_g1	NA	69	0	0	69	135	135	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	0	0	1	0.0	0.0	0.03030303	0.02020202
ochlodes_venatus	TRINITY_DN16210_c0_g1(+)	venatus.TRINITY_DN16210_c0_g1	NA	225	0	0	225	447	447	0	0	0	0	0.0	0.0	0.0	0.0	120	120	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16215_c0_g1(-)	venatus.TRINITY_DN16215_c0_g1	NA	26	0	0	26	54	54	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16221_c0_g1(+)	venatus.TRINITY_DN16221_c0_g1	NA	187	0	0	187	367	367	0	0	0	0	0.0	0.0	0.0	0.0	98	98	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16225_c0_g1(+)	venatus.TRINITY_DN16225_c0_g1	NA	13	0	0	13	27	27	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16238_c0_g1(+)	venatus.TRINITY_DN16238_c0_g1	NA	109	0	0	109	211	211	0	0	0	0	0.0	0.0	0.0	0.0	55	52	3	0	0	0	0.05454545	0.0	0.02727273	0.02727273
ochlodes_venatus	TRINITY_DN16243_c0_g1(+)	venatus.TRINITY_DN16243_c0_g1	NA	251	0	0	251	478	477	0	1	0	0	0.0	0.00209205	0.00104603	0.00104603	124	123	0	1	0	0	0.0	0.00806452	0.00403226	0.00403226
ochlodes_venatus	TRINITY_DN16245_c0_g1(+)	venatus.TRINITY_DN16245_c0_g1	NA	20	0	0	20	37	37	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	1	0	0	0.0	0.08333333	0.04166667	0.04166667
ochlodes_venatus	TRINITY_DN16259_c0_g1(-)	venatus.TRINITY_DN16259_c0_g1	NA	26	0	0	26	50	50	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16274_c0_g1(-)	venatus.TRINITY_DN16274_c0_g1	NA	71	0	0	71	135	128	0	7	0	0	0.0	0.05185185	0.02592593	0.02592593	28	28	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16275_c0_g1(+)	venatus.TRINITY_DN16275_c0_g1	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16276_c0_g1(+)	venatus.TRINITY_DN16276_c0_g1	NA	84	0	0	84	165	165	0	0	0	0	0.0	0.0	0.0	0.0	33	32	1	0	0	0	0.03030303	0.0	0.01515152	0.01515152
ochlodes_venatus	TRINITY_DN16291_c0_g1(+)	venatus.TRINITY_DN16291_c0_g1	OG0001627	216	0	0	216	409	409	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16299_c0_g1(+)	venatus.TRINITY_DN16299_c0_g1	OG0002034	316	0	1	315	611	610	1	0	0	0	0.00163666	0.0	0.00081833	0.00081833	114	114	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16303_c0_g1(+)	venatus.TRINITY_DN16303_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16315_c0_g1(+)	venatus.TRINITY_DN16315_c0_g1	NA	119	0	0	119	227	226	0	0	0	1	0.0	0.0	0.00440529	0.00293686	30	30	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16331_c0_g1(+)	venatus.TRINITY_DN16331_c0_g1	NA	38	0	0	38	69	69	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16345_c0_g1(+)	venatus.TRINITY_DN16345_c0_g1	NA	78	0	0	78	152	152	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16355_c0_g1(+)	venatus.TRINITY_DN16355_c0_g1	OG0001397	84	0	0	84	169	169	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16357_c0_g1(-)	venatus.TRINITY_DN16357_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16367_c0_g1(-)	venatus.TRINITY_DN16367_c0_g1	NA	37	0	0	37	74	74	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16370_c0_g1(+)	venatus.TRINITY_DN16370_c0_g1	NA	333	0	0	333	646	645	0	0	1	0	0.00154799	0.00154799	0.00077399	0.00103199	136	134	0	0	2	0	0.01470588	0.01470588	0.00735294	0.00980392
ochlodes_venatus	TRINITY_DN16383_c0_g1(+)	venatus.TRINITY_DN16383_c0_g1	NA	16	0	0	16	28	28	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	0	1	0.0	0.0	0.16666667	0.11111111
ochlodes_venatus	TRINITY_DN16400_c0_g1(+)	venatus.TRINITY_DN16400_c0_g1	NA	282	0	0	282	546	546	0	0	0	0	0.0	0.0	0.0	0.0	136	134	0	0	0	2	0.0	0.0	0.01470588	0.00980392
ochlodes_venatus	TRINITY_DN16441_c0_g1(-)	venatus.TRINITY_DN16441_c0_g1	NA	185	0	1	184	348	346	2	0	0	0	0.00574713	0.0	0.00287356	0.00287356	85	85	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16455_c0_g1(+)	venatus.TRINITY_DN16455_c0_g1	NA	196	0	0	196	372	372	0	0	0	0	0.0	0.0	0.0	0.0	94	89	2	0	3	0	0.05319149	0.03191489	0.02659574	0.03191489
ochlodes_venatus	TRINITY_DN16462_c0_g1(+)	venatus.TRINITY_DN16462_c0_g1	NA	248	0	0	248	478	478	0	0	0	0	0.0	0.0	0.0	0.0	105	104	0	0	0	1	0.0	0.0	0.00952381	0.00634921
ochlodes_venatus	TRINITY_DN16489_c0_g1(+)	venatus.TRINITY_DN16489_c0_g1	NA	96	0	0	96	185	185	0	0	0	0	0.0	0.0	0.0	0.0	35	33	1	0	1	0	0.05714286	0.02857143	0.02857143	0.03333333
ochlodes_venatus	TRINITY_DN16495_c0_g1(+)	venatus.TRINITY_DN16495_c0_g1	NA	217	0	0	217	414	414	0	0	0	0	0.0	0.0	0.0	0.0	85	84	0	0	0	1	0.0	0.0	0.01176471	0.00784314
ochlodes_venatus	TRINITY_DN16523_c0_g1(+)	venatus.TRINITY_DN16523_c0_g1	NA	140	0	0	140	266	266	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16526_c0_g1(+)	venatus.TRINITY_DN16526_c0_g1	NA	3	0	0	3	5	4	0	1	0	0	0.0	0.2	0.1	0.1	2	2	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16545_c0_g1(+)	venatus.TRINITY_DN16545_c0_g1	NA	73	0	0	73	143	143	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
ochlodes_venatus	TRINITY_DN16547_c0_g1(+)	venatus.TRINITY_DN16547_c0_g1	NA	348	0	1	347	672	672	0	0	0	0	0.0	0.0	0.0	0.0	151	150	0	1	0	0	0.0	0.00662252	0.00331126	0.00331126
ochlodes_venatus	TRINITY_DN16548_c0_g1(+)	venatus.TRINITY_DN16548_c0_g1	OG0001356	357	0	0	357	672	672	0	0	0	0	0.0	0.0	0.0	0.0	154	154	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16553_c0_g1(+)	venatus.TRINITY_DN16553_c0_g1	NA	70	0	0	70	138	138	0	0	0	0	0.0	0.0	0.0	0.0	25	24	0	0	0	1	0.0	0.0	0.04	0.02666667
ochlodes_venatus	TRINITY_DN16559_c0_g1(+)	venatus.TRINITY_DN16559_c0_g1	NA	25	0	0	25	48	48	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16564_c0_g1(+)	venatus.TRINITY_DN16564_c0_g1	NA	54	0	0	54	104	104	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16566_c0_g1(+)	venatus.TRINITY_DN16566_c0_g1	OG0001677	168	0	0	168	324	324	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231
ochlodes_venatus	TRINITY_DN16577_c0_g1(+)	venatus.TRINITY_DN16577_c0_g1	NA	146	0	0	146	277	277	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN16578_c0_g1(+)	venatus.TRINITY_DN16578_c0_g1	NA	207	0	0	207	390	390	0	0	0	0	0.0	0.0	0.0	0.0	77	76	1	0	0	0	0.01298701	0.0	0.00649351	0.00649351
