species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PI_162	0_pi_PI_39	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PI_162	4_pi_PI_39	4_pi_between	4_pi_total
polyommatus_icarus	TRINITY_DN11033_c0_g1(+)	icarus.TRINITY_DN11033_c0_g1	NA	153	0	0	153	301	300	0	1	0	0	0.0	0.00332226	0.00166113	0.00166113	44	44	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11035_c0_g1(+)	icarus.TRINITY_DN11035_c0_g1	NA	111	0	0	111	207	207	0	0	0	0	0.0	0.0	0.0	0.0	38	36	1	1	0	0	0.02631579	0.02631579	0.02631579	0.02631579
polyommatus_icarus	TRINITY_DN11076_c0_g1(+)	icarus.TRINITY_DN11076_c0_g1	NA	157	0	0	157	288	288	0	0	0	0	0.0	0.0	0.0	0.0	66	63	2	0	0	1	0.03030303	0.0	0.03030303	0.02525253
polyommatus_icarus	TRINITY_DN11095_c0_g1(+)	icarus.TRINITY_DN11095_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11117_c0_g1(+)	icarus.TRINITY_DN11117_c0_g1	NA	197	0	0	197	373	373	0	0	0	0	0.0	0.0	0.0	0.0	81	80	1	0	0	0	0.01234568	0.0	0.00617284	0.00617284
polyommatus_icarus	TRINITY_DN11141_c0_g1(+)	icarus.TRINITY_DN11141_c0_g1	NA	336	0	0	336	663	663	0	0	0	0	0.0	0.0	0.0	0.0	151	150	0	1	0	0	0.0	0.00662252	0.00331126	0.00331126
polyommatus_icarus	TRINITY_DN11143_c0_g1(+)	icarus.TRINITY_DN11143_c0_g1	NA	73	0	0	73	147	147	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11149_c0_g2(+)	icarus.TRINITY_DN11149_c0_g2	NA	289	0	0	289	557	555	0	0	2	0	0.00359066	0.00359066	0.00179533	0.00239377	121	121	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11150_c0_g1(+)	icarus.TRINITY_DN11150_c0_g1	NA	248	0	0	248	465	464	0	0	1	0	0.00215054	0.00215054	0.00107527	0.00143369	100	99	0	1	0	0	0.0	0.01	0.005	0.005
polyommatus_icarus	TRINITY_DN11188_c0_g1(+)	icarus.TRINITY_DN11188_c0_g1	NA	45	0	0	45	75	73	2	0	0	0	0.02666667	0.0	0.01333333	0.01333333	21	17	1	0	3	0	0.19047619	0.14285714	0.0952381	0.11904762
polyommatus_icarus	TRINITY_DN11207_c0_g1(+)	icarus.TRINITY_DN11207_c0_g1	NA	127	0	0	127	243	243	0	0	0	0	0.0	0.0	0.0	0.0	43	41	1	1	0	0	0.02325581	0.02325581	0.02325581	0.02325581
polyommatus_icarus	TRINITY_DN11216_c0_g1(+)	icarus.TRINITY_DN11216_c0_g1	NA	125	0	0	125	245	245	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11223_c0_g1(+)	icarus.TRINITY_DN11223_c0_g1	NA	244	0	0	244	466	466	0	0	0	0	0.0	0.0	0.0	0.0	128	126	2	0	0	0	0.015625	0.0	0.0078125	0.0078125
polyommatus_icarus	TRINITY_DN11225_c0_g1(+)	icarus.TRINITY_DN11225_c0_g1	NA	130	0	0	130	247	245	0	1	0	1	0.0	0.00404858	0.00607287	0.00472334	58	58	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11243_c0_g1(+)	icarus.TRINITY_DN11243_c0_g1	NA	302	0	2	300	569	568	1	0	0	0	0.00175747	0.0	0.00087873	0.00087873	100	98	2	0	0	0	0.02	0.0	0.01	0.01
polyommatus_icarus	TRINITY_DN11263_c0_g1(+)	icarus.TRINITY_DN11263_c0_g1	NA	59	0	0	59	108	107	0	1	0	0	0.0	0.00925926	0.00462963	0.00462963	30	30	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11307_c0_g1(+)	icarus.TRINITY_DN11307_c0_g1	NA	99	0	0	99	189	189	0	0	0	0	0.0	0.0	0.0	0.0	43	41	2	0	0	0	0.04651163	0.0	0.02325581	0.02325581
polyommatus_icarus	TRINITY_DN11308_c0_g1(+)	icarus.TRINITY_DN11308_c0_g1	OG0001388	172	0	0	172	327	327	0	0	0	0	0.0	0.0	0.0	0.0	71	69	2	0	0	0	0.02816901	0.0	0.01408451	0.01408451
polyommatus_icarus	TRINITY_DN11310_c0_g1(+)	icarus.TRINITY_DN11310_c0_g1	NA	76	0	0	76	144	144	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11311_c0_g1(+)	icarus.TRINITY_DN11311_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11351_c0_g1(+)	icarus.TRINITY_DN11351_c0_g1	NA	71	0	0	71	135	135	0	0	0	0	0.0	0.0	0.0	0.0	25	24	1	0	0	0	0.04	0.0	0.02	0.02
polyommatus_icarus	TRINITY_DN11352_c0_g1(+)	icarus.TRINITY_DN11352_c0_g1	NA	187	0	0	187	363	363	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11358_c0_g1(+)	icarus.TRINITY_DN11358_c0_g1	NA	334	0	0	334	639	638	0	1	0	0	0.0	0.00156495	0.00078247	0.00078247	91	89	1	1	0	0	0.01098901	0.01098901	0.01098901	0.01098901
polyommatus_icarus	TRINITY_DN11364_c0_g1(+)	icarus.TRINITY_DN11364_c0_g1	NA	37	0	0	37	76	76	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11372_c0_g1(+)	icarus.TRINITY_DN11372_c0_g1	NA	54	0	0	54	103	102	0	1	0	0	0.0	0.00970874	0.00485437	0.00485437	24	24	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11387_c0_g1(+)	icarus.TRINITY_DN11387_c0_g1	NA	30	0	0	30	59	59	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11394_c0_g1(+)	icarus.TRINITY_DN11394_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11401_c0_g1(+)	icarus.TRINITY_DN11401_c0_g1	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11402_c0_g1(+)	icarus.TRINITY_DN11402_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN11433_c0_g1(+)	icarus.TRINITY_DN11433_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11436_c0_g1(+)	icarus.TRINITY_DN11436_c0_g1	NA	298	0	0	298	570	570	0	0	0	0	0.0	0.0	0.0	0.0	164	163	0	0	0	1	0.0	0.0	0.00609756	0.00406504
polyommatus_icarus	TRINITY_DN11441_c0_g2(+)	icarus.TRINITY_DN11441_c0_g2	NA	3	0	0	3	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11454_c0_g1(+)	icarus.TRINITY_DN11454_c0_g1	NA	185	0	0	185	356	356	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11456_c0_g1(+)	icarus.TRINITY_DN11456_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN11471_c0_g1(-)	icarus.TRINITY_DN11471_c0_g1	NA	37	0	0	37	71	71	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11477_c0_g1(+)	icarus.TRINITY_DN11477_c0_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11487_c0_g1(+)	icarus.TRINITY_DN11487_c0_g1	NA	322	0	0	322	629	629	0	0	0	0	0.0	0.0	0.0	0.0	177	175	2	0	0	0	0.01129944	0.0	0.00564972	0.00564972
polyommatus_icarus	TRINITY_DN11493_c0_g1(+)	icarus.TRINITY_DN11493_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11504_c0_g1(+)	icarus.TRINITY_DN11504_c0_g1	NA	246	0	0	246	468	468	0	0	0	0	0.0	0.0	0.0	0.0	160	158	1	0	0	1	0.00625	0.0	0.009375	0.00729167
polyommatus_icarus	TRINITY_DN11505_c0_g1(+)	icarus.TRINITY_DN11505_c0_g1	NA	77	0	0	77	143	142	1	0	0	0	0.00699301	0.0	0.0034965	0.0034965	22	22	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11534_c0_g1(+)	icarus.TRINITY_DN11534_c0_g1	NA	14	0	0	14	28	28	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11545_c0_g1(+)	icarus.TRINITY_DN11545_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN11553_c0_g2(+)	icarus.TRINITY_DN11553_c0_g2	NA	367	0	0	367	703	702	1	0	0	0	0.00142248	0.0	0.00071124	0.00071124	125	124	0	1	0	0	0.0	0.008	0.004	0.004
polyommatus_icarus	TRINITY_DN11562_c0_g1(+)	icarus.TRINITY_DN11562_c0_g1	NA	79	0	0	79	138	138	0	0	0	0	0.0	0.0	0.0	0.0	37	35	0	1	0	1	0.0	0.02702703	0.04054054	0.03153153
polyommatus_icarus	TRINITY_DN11564_c0_g1(+)	icarus.TRINITY_DN11564_c0_g1	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11585_c0_g1(+)	icarus.TRINITY_DN11585_c0_g1	NA	83	0	0	83	162	161	0	1	0	0	0.0	0.00617284	0.00308642	0.00308642	36	36	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11606_c0_g1(-)	icarus.TRINITY_DN11606_c0_g1	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11631_c0_g1(+)	icarus.TRINITY_DN11631_c0_g1	OG0002418	92	0	0	92	172	172	0	0	0	0	0.0	0.0	0.0	0.0	27	25	0	0	0	2	0.0	0.0	0.07407407	0.04938271
polyommatus_icarus	TRINITY_DN11639_c0_g1(+)	icarus.TRINITY_DN11639_c0_g1	NA	150	0	0	150	286	286	0	0	0	0	0.0	0.0	0.0	0.0	59	58	1	0	0	0	0.01694915	0.0	0.00847458	0.00847458
polyommatus_icarus	TRINITY_DN11642_c0_g1(+)	icarus.TRINITY_DN11642_c0_g1	OG0001903	269	0	0	269	521	521	0	0	0	0	0.0	0.0	0.0	0.0	109	107	2	0	0	0	0.01834862	0.0	0.00917431	0.00917431
polyommatus_icarus	TRINITY_DN11646_c0_g1(+)	icarus.TRINITY_DN11646_c0_g1	NA	126	0	0	126	236	235	1	0	0	0	0.00423729	0.0	0.00211864	0.00211864	43	41	1	1	0	0	0.02325581	0.02325581	0.02325581	0.02325581
polyommatus_icarus	TRINITY_DN11647_c0_g1(+)	icarus.TRINITY_DN11647_c0_g1	NA	94	0	0	94	174	174	0	0	0	0	0.0	0.0	0.0	0.0	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111
polyommatus_icarus	TRINITY_DN11654_c0_g1(+)	icarus.TRINITY_DN11654_c0_g1	NA	150	0	0	150	291	291	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11655_c0_g1(+)	icarus.TRINITY_DN11655_c0_g1	NA	60	0	0	60	115	115	0	0	0	0	0.0	0.0	0.0	0.0	25	24	1	0	0	0	0.04	0.0	0.02	0.02
polyommatus_icarus	TRINITY_DN11661_c0_g1(-)	icarus.TRINITY_DN11661_c0_g1	NA	34	0	0	34	61	60	0	0	0	1	0.0	0.0	0.01639344	0.01092896	27	27	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11667_c0_g1(+)	icarus.TRINITY_DN11667_c0_g1	NA	112	0	0	112	213	211	0	2	0	0	0.0	0.00938967	0.00469484	0.00469484	44	44	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11668_c0_g1(+)	icarus.TRINITY_DN11668_c0_g1	NA	90	0	1	89	165	165	0	0	0	0	0.0	0.0	0.0	0.0	29	28	1	0	0	0	0.03448276	0.0	0.01724138	0.01724138
polyommatus_icarus	TRINITY_DN11678_c0_g2(+)	icarus.TRINITY_DN11678_c0_g2	NA	59	0	0	59	105	105	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11679_c0_g1(+)	icarus.TRINITY_DN11679_c0_g1	NA	162	0	0	162	306	306	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
polyommatus_icarus	TRINITY_DN11690_c0_g2(+)	icarus.TRINITY_DN11690_c0_g2	NA	90	0	0	90	169	169	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11701_c0_g1(+)	icarus.TRINITY_DN11701_c0_g1	OG0001411	247	0	0	247	484	484	0	0	0	0	0.0	0.0	0.0	0.0	106	105	0	1	0	0	0.0	0.00943396	0.00471698	0.00471698
polyommatus_icarus	TRINITY_DN11705_c0_g1(+)	icarus.TRINITY_DN11705_c0_g1	NA	143	0	0	143	273	272	1	0	0	0	0.003663	0.0	0.0018315	0.0018315	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
polyommatus_icarus	TRINITY_DN11709_c0_g1(+)	icarus.TRINITY_DN11709_c0_g1	NA	58	0	1	57	104	102	0	0	0	2	0.0	0.0	0.01923077	0.01282051	30	27	0	1	0	2	0.0	0.03333333	0.08333333	0.06111111
polyommatus_icarus	TRINITY_DN11721_c0_g1(+)	icarus.TRINITY_DN11721_c0_g1	NA	185	0	0	185	353	353	0	0	0	0	0.0	0.0	0.0	0.0	78	75	3	0	0	0	0.03846154	0.0	0.01923077	0.01923077
polyommatus_icarus	TRINITY_DN11725_c0_g1(+)	icarus.TRINITY_DN11725_c0_g1	NA	98	0	0	98	185	185	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11729_c0_g1(+)	icarus.TRINITY_DN11729_c0_g1	NA	193	0	0	193	363	363	0	0	0	0	0.0	0.0	0.0	0.0	53	51	2	0	0	0	0.03773585	0.0	0.01886792	0.01886792
polyommatus_icarus	TRINITY_DN11733_c0_g1(+)	icarus.TRINITY_DN11733_c0_g1	OG0002901	332	0	0	332	647	647	0	0	0	0	0.0	0.0	0.0	0.0	106	106	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11739_c0_g1(+)	icarus.TRINITY_DN11739_c0_g1	NA	17	0	0	17	32	31	1	0	0	0	0.03125	0.0	0.015625	0.015625	8	8	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11741_c1_g1(+)	icarus.TRINITY_DN11741_c1_g1	NA	279	0	0	279	536	536	0	0	0	0	0.0	0.0	0.0	0.0	131	129	0	0	1	1	0.00763359	0.00763359	0.01145038	0.01017812
polyommatus_icarus	TRINITY_DN11745_c0_g1(+)	icarus.TRINITY_DN11745_c0_g1	NA	138	0	0	138	255	255	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11748_c0_g1(+)	icarus.TRINITY_DN11748_c0_g1	NA	128	0	0	128	245	245	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11752_c0_g1(+)	icarus.TRINITY_DN11752_c0_g1	OG0001432	86	0	0	86	166	166	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11767_c0_g1(+)	icarus.TRINITY_DN11767_c0_g1	NA	314	0	0	314	616	616	0	0	0	0	0.0	0.0	0.0	0.0	129	126	2	1	0	0	0.01550388	0.00775194	0.01162791	0.01162791
polyommatus_icarus	TRINITY_DN11772_c0_g1(+)	icarus.TRINITY_DN11772_c0_g1	NA	217	0	0	217	411	410	0	1	0	0	0.0	0.00243309	0.00121655	0.00121655	72	71	0	1	0	0	0.0	0.01388889	0.00694444	0.00694444
polyommatus_icarus	TRINITY_DN11774_c0_g1(+)	icarus.TRINITY_DN11774_c0_g1	NA	200	0	0	200	378	378	0	0	0	0	0.0	0.0	0.0	0.0	107	105	1	1	0	0	0.00934579	0.00934579	0.00934579	0.00934579
polyommatus_icarus	TRINITY_DN11781_c0_g1(+)	icarus.TRINITY_DN11781_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11785_c0_g1(+)	icarus.TRINITY_DN11785_c0_g1	NA	134	0	0	134	258	257	0	1	0	0	0.0	0.00387597	0.00193798	0.00193798	46	45	1	0	0	0	0.02173913	0.0	0.01086957	0.01086957
polyommatus_icarus	TRINITY_DN11787_c0_g1(+)	icarus.TRINITY_DN11787_c0_g1	OG0001880	218	0	0	218	416	415	0	1	0	0	0.0	0.00240385	0.00120192	0.00120192	93	92	0	1	0	0	0.0	0.01075269	0.00537634	0.00537634
polyommatus_icarus	TRINITY_DN11790_c0_g3(+)	icarus.TRINITY_DN11790_c0_g3	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN11799_c0_g1(+)	icarus.TRINITY_DN11799_c0_g1	NA	84	0	0	84	162	162	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11802_c0_g1(+)	icarus.TRINITY_DN11802_c0_g1	NA	10	0	0	10	16	16	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11810_c0_g1(+)	icarus.TRINITY_DN11810_c0_g1	NA	114	0	0	114	214	212	1	0	0	1	0.0046729	0.0	0.00700935	0.00545172	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383
polyommatus_icarus	TRINITY_DN11814_c0_g1(+)	icarus.TRINITY_DN11814_c0_g1	NA	67	0	0	67	128	125	2	1	0	0	0.015625	0.0078125	0.01171875	0.01171875	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
polyommatus_icarus	TRINITY_DN11826_c0_g1(+)	icarus.TRINITY_DN11826_c0_g1	OG0002660	194	0	0	194	353	353	0	0	0	0	0.0	0.0	0.0	0.0	55	52	0	3	0	0	0.0	0.05454545	0.02727273	0.02727273
polyommatus_icarus	TRINITY_DN11827_c0_g1(+)	icarus.TRINITY_DN11827_c0_g1	NA	5	0	0	5	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11846_c0_g1(+)	icarus.TRINITY_DN11846_c0_g1	OG0002589	268	0	0	268	513	512	0	1	0	0	0.0	0.00194932	0.00097466	0.00097466	86	85	0	1	0	0	0.0	0.01162791	0.00581395	0.00581395
polyommatus_icarus	TRINITY_DN11851_c0_g1(+)	icarus.TRINITY_DN11851_c0_g1	NA	79	0	0	79	150	150	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11862_c0_g1(+)	icarus.TRINITY_DN11862_c0_g1	NA	166	0	0	166	301	301	0	0	0	0	0.0	0.0	0.0	0.0	81	78	3	0	0	0	0.03703704	0.0	0.01851852	0.01851852
polyommatus_icarus	TRINITY_DN11863_c0_g1(+)	icarus.TRINITY_DN11863_c0_g1	NA	131	0	0	131	244	244	0	0	0	0	0.0	0.0	0.0	0.0	67	67	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11872_c0_g1(+)	icarus.TRINITY_DN11872_c0_g1	NA	92	0	0	92	174	174	0	0	0	0	0.0	0.0	0.0	0.0	35	33	2	0	0	0	0.05714286	0.0	0.02857143	0.02857143
polyommatus_icarus	TRINITY_DN11873_c0_g1(+)	icarus.TRINITY_DN11873_c0_g1	NA	195	0	0	195	373	373	0	0	0	0	0.0	0.0	0.0	0.0	93	90	1	0	2	0	0.03225806	0.02150538	0.01612903	0.01971326
polyommatus_icarus	TRINITY_DN11886_c0_g1(+)	icarus.TRINITY_DN11886_c0_g1	NA	113	0	0	113	206	206	0	0	0	0	0.0	0.0	0.0	0.0	49	47	1	1	0	0	0.02040816	0.02040816	0.02040816	0.02040816
polyommatus_icarus	TRINITY_DN11892_c0_g1(+)	icarus.TRINITY_DN11892_c0_g1	NA	117	0	1	116	217	217	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
polyommatus_icarus	TRINITY_DN11896_c0_g1(+)	icarus.TRINITY_DN11896_c0_g1	NA	47	0	0	47	92	91	1	0	0	0	0.01086957	0.0	0.00543478	0.00543478	10	10	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11897_c0_g1(+)	icarus.TRINITY_DN11897_c0_g1	NA	56	0	0	56	113	113	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11904_c0_g1(+)	icarus.TRINITY_DN11904_c0_g1	NA	62	0	1	61	127	127	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11907_c0_g1(+)	icarus.TRINITY_DN11907_c0_g1	NA	157	0	0	157	293	293	0	0	0	0	0.0	0.0	0.0	0.0	59	56	2	0	1	0	0.05084746	0.01694915	0.02542373	0.02824859
polyommatus_icarus	TRINITY_DN11911_c0_g1(+)	icarus.TRINITY_DN11911_c0_g1	NA	190	0	0	190	350	348	1	1	0	0	0.00285714	0.00285714	0.00285714	0.00285714	92	90	2	0	0	0	0.02173913	0.0	0.01086957	0.01086957
polyommatus_icarus	TRINITY_DN11922_c0_g1(+)	icarus.TRINITY_DN11922_c0_g1	NA	134	0	0	134	251	251	0	0	0	0	0.0	0.0	0.0	0.0	51	48	1	1	1	0	0.03921569	0.03921569	0.02941176	0.03267974
polyommatus_icarus	TRINITY_DN11931_c0_g1(+)	icarus.TRINITY_DN11931_c0_g1	NA	187	0	0	187	356	356	0	0	0	0	0.0	0.0	0.0	0.0	77	76	1	0	0	0	0.01298701	0.0	0.00649351	0.00649351
polyommatus_icarus	TRINITY_DN11932_c0_g1(+)	icarus.TRINITY_DN11932_c0_g1	NA	58	0	0	58	113	112	0	1	0	0	0.0	0.00884956	0.00442478	0.00442478	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
polyommatus_icarus	TRINITY_DN11945_c0_g1(+)	icarus.TRINITY_DN11945_c0_g1	NA	225	0	0	225	435	435	0	0	0	0	0.0	0.0	0.0	0.0	117	113	4	0	0	0	0.03418803	0.0	0.01709402	0.01709402
polyommatus_icarus	TRINITY_DN11948_c0_g1(+)	icarus.TRINITY_DN11948_c0_g1	NA	151	0	1	150	294	293	0	1	0	0	0.0	0.00340136	0.00170068	0.00170068	47	47	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11951_c0_g2(+)	icarus.TRINITY_DN11951_c0_g2	NA	53	0	0	53	101	101	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11954_c0_g1(+)	icarus.TRINITY_DN11954_c0_g1	NA	66	0	0	66	125	125	0	0	0	0	0.0	0.0	0.0	0.0	36	36	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11965_c0_g1(+)	icarus.TRINITY_DN11965_c0_g1	OG0001359	261	0	0	261	510	510	0	0	0	0	0.0	0.0	0.0	0.0	117	114	3	0	0	0	0.02564103	0.0	0.01282051	0.01282051
polyommatus_icarus	TRINITY_DN11983_c0_g1(+)	icarus.TRINITY_DN11983_c0_g1	OG0003146	206	0	0	206	404	404	0	0	0	0	0.0	0.0	0.0	0.0	98	96	1	1	0	0	0.01020408	0.01020408	0.01020408	0.01020408
polyommatus_icarus	TRINITY_DN11985_c0_g1(+)	icarus.TRINITY_DN11985_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN11996_c0_g1(+)	icarus.TRINITY_DN11996_c0_g1	NA	202	0	0	202	384	384	0	0	0	0	0.0	0.0	0.0	0.0	77	76	1	0	0	0	0.01298701	0.0	0.00649351	0.00649351
polyommatus_icarus	TRINITY_DN11997_c0_g1(+)	icarus.TRINITY_DN11997_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
polyommatus_icarus	TRINITY_DN11999_c0_g1(+)	icarus.TRINITY_DN11999_c0_g1	NA	73	0	0	73	142	142	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
polyommatus_icarus	TRINITY_DN12000_c0_g1(+)	icarus.TRINITY_DN12000_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
