species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_AC_397	0_pi_AC_72	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_AC_397	4_pi_AC_72	4_pi_between	4_pi_total
aricia_cramera	TRINITY_DN9800_c0_g1(+)	cramera.TRINITY_DN9800_c0_g1	NA	250	0	0	250	465	465	0	0	0	0	0.0	0.0	0.0	0.0	85	83	2	0	0	0	0.02352941	0.0	0.01176471	0.01176471
aricia_cramera	TRINITY_DN9808_c0_g1(+)	cramera.TRINITY_DN9808_c0_g1	OG0001844	716	0	0	716	1381	1381	0	0	0	0	0.0	0.0	0.0	0.0	263	263	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN9837_c0_g1(+)	cramera.TRINITY_DN9837_c0_g1	OG0002717	255	0	0	255	497	497	0	0	0	0	0.0	0.0	0.0	0.0	103	102	0	1	0	0	0.0	0.00970874	0.00485437	0.00485437
aricia_cramera	TRINITY_DN9845_c0_g1(+)	cramera.TRINITY_DN9845_c0_g1	NA	126	0	0	126	239	239	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10091_c0_g1(+)	cramera.TRINITY_DN10091_c0_g1	NA	173	0	0	173	330	330	0	0	0	0	0.0	0.0	0.0	0.0	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231
aricia_cramera	TRINITY_DN10100_c0_g1(+)	cramera.TRINITY_DN10100_c0_g1	NA	314	0	0	314	593	593	0	0	0	0	0.0	0.0	0.0	0.0	136	136	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10108_c0_g1(+)	cramera.TRINITY_DN10108_c0_g1	OG0001761	499	0	0	499	959	959	0	0	0	0	0.0	0.0	0.0	0.0	183	183	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10109_c0_g1(+)	cramera.TRINITY_DN10109_c0_g1	OG0001283	151	0	0	151	286	286	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
aricia_cramera	TRINITY_DN10152_c0_g1(+)	cramera.TRINITY_DN10152_c0_g1	NA	245	0	0	245	470	470	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
aricia_cramera	TRINITY_DN10160_c0_g1(+)	cramera.TRINITY_DN10160_c0_g1	NA	198	0	0	198	374	374	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10171_c0_g1(+)	cramera.TRINITY_DN10171_c0_g1	NA	57	0	0	57	113	113	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10184_c0_g1(+)	cramera.TRINITY_DN10184_c0_g1	NA	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10224_c0_g1(+)	cramera.TRINITY_DN10224_c0_g1	NA	392	0	0	392	751	750	0	0	1	0	0.00133156	0.00133156	0.00066578	0.00088771	181	181	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10226_c0_g1(+)	cramera.TRINITY_DN10226_c0_g1	NA	99	0	0	99	184	183	0	1	0	0	0.0	0.00543478	0.00271739	0.00271739	37	36	1	0	0	0	0.02702703	0.0	0.01351351	0.01351351
aricia_cramera	TRINITY_DN10236_c0_g1(+)	cramera.TRINITY_DN10236_c0_g1	NA	29	0	0	29	55	55	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
aricia_cramera	TRINITY_DN10285_c0_g1(+)	cramera.TRINITY_DN10285_c0_g1	NA	80	0	0	80	160	160	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10325_c0_g1(+)	cramera.TRINITY_DN10325_c0_g1	NA	225	0	0	225	436	435	0	1	0	0	0.0	0.00229358	0.00114679	0.00114679	85	85	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10334_c0_g1(+)	cramera.TRINITY_DN10334_c0_g1	NA	247	0	0	247	470	470	0	0	0	0	0.0	0.0	0.0	0.0	125	123	2	0	0	0	0.016	0.0	0.008	0.008
aricia_cramera	TRINITY_DN10342_c0_g1(-)	cramera.TRINITY_DN10342_c0_g1	NA	51	0	0	51	100	100	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10348_c0_g1(+)	cramera.TRINITY_DN10348_c0_g1	NA	46	0	0	46	91	91	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10357_c0_g1(+)	cramera.TRINITY_DN10357_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10365_c0_g1(+)	cramera.TRINITY_DN10365_c0_g1	NA	62	0	0	62	126	125	0	1	0	0	0.0	0.00793651	0.00396825	0.00396825	22	22	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10368_c0_g1(+)	cramera.TRINITY_DN10368_c0_g1	NA	134	0	0	134	256	256	0	0	0	0	0.0	0.0	0.0	0.0	47	46	0	0	0	1	0.0	0.0	0.0212766	0.0141844
aricia_cramera	TRINITY_DN10376_c0_g1(+)	cramera.TRINITY_DN10376_c0_g1	OG0001911	170	0	0	170	325	324	1	0	0	0	0.00307692	0.0	0.00153846	0.00153846	65	65	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10378_c0_g1(+)	cramera.TRINITY_DN10378_c0_g1	OG0002145	178	0	0	178	344	344	0	0	0	0	0.0	0.0	0.0	0.0	68	66	0	2	0	0	0.0	0.02941176	0.01470588	0.01470588
aricia_cramera	TRINITY_DN10382_c0_g1(+)	cramera.TRINITY_DN10382_c0_g1	NA	120	0	0	120	228	227	1	0	0	0	0.00438596	0.0	0.00219298	0.00219298	55	55	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10393_c0_g1(+)	cramera.TRINITY_DN10393_c0_g1	NA	17	0	0	17	36	36	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10409_c0_g1(+)	cramera.TRINITY_DN10409_c0_g1	NA	252	0	0	252	478	477	1	0	0	0	0.00209205	0.0	0.00104603	0.00104603	101	101	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10415_c0_g1(+)	cramera.TRINITY_DN10415_c0_g1	NA	33	0	0	33	66	66	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10422_c0_g1(+)	cramera.TRINITY_DN10422_c0_g1	OG0003140	501	0	0	501	965	964	0	1	0	0	0.0	0.00103627	0.00051813	0.00051813	187	186	0	1	0	0	0.0	0.00534759	0.0026738	0.0026738
aricia_cramera	TRINITY_DN10426_c0_g1(+)	cramera.TRINITY_DN10426_c0_g1	NA	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10447_c0_g1(+)	cramera.TRINITY_DN10447_c0_g1	NA	91	0	0	91	180	180	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10460_c0_g1(+)	cramera.TRINITY_DN10460_c0_g1	NA	188	0	0	188	361	361	0	0	0	0	0.0	0.0	0.0	0.0	79	76	3	0	0	0	0.03797468	0.0	0.01898734	0.01898734
aricia_cramera	TRINITY_DN10475_c0_g1(+)	cramera.TRINITY_DN10475_c0_g1	NA	443	0	0	443	844	844	0	0	0	0	0.0	0.0	0.0	0.0	166	166	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10479_c0_g1(+)	cramera.TRINITY_DN10479_c0_g1	NA	152	0	0	152	294	294	0	0	0	0	0.0	0.0	0.0	0.0	52	51	0	1	0	0	0.0	0.01923077	0.00961538	0.00961538
aricia_cramera	TRINITY_DN10485_c0_g2(-)	cramera.TRINITY_DN10485_c0_g2	NA	156	0	0	156	291	289	1	1	0	0	0.00343643	0.00343643	0.00343643	0.00343643	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
aricia_cramera	TRINITY_DN10485_c0_g3(-)	cramera.TRINITY_DN10485_c0_g3	NA	177	0	0	177	331	328	1	1	1	0	0.0060423	0.0060423	0.00453172	0.00503525	78	78	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10491_c0_g1(+)	cramera.TRINITY_DN10491_c0_g1	NA	60	0	0	60	113	113	0	0	0	0	0.0	0.0	0.0	0.0	25	24	1	0	0	0	0.04	0.0	0.02	0.02
aricia_cramera	TRINITY_DN10493_c0_g1(+)	cramera.TRINITY_DN10493_c0_g1	NA	139	0	0	139	261	261	0	0	0	0	0.0	0.0	0.0	0.0	62	60	2	0	0	0	0.03225806	0.0	0.01612903	0.01612903
aricia_cramera	TRINITY_DN10503_c0_g1(+)	cramera.TRINITY_DN10503_c0_g1	NA	92	0	0	92	176	176	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10518_c0_g1(+)	cramera.TRINITY_DN10518_c0_g1	NA	64	0	0	64	121	120	0	1	0	0	0.0	0.00826446	0.00413223	0.00413223	28	28	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10530_c0_g1(+)	cramera.TRINITY_DN10530_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10534_c0_g1(+)	cramera.TRINITY_DN10534_c0_g1	NA	243	0	0	243	469	468	0	1	0	0	0.0	0.0021322	0.0010661	0.0010661	82	82	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10540_c0_g1(+)	cramera.TRINITY_DN10540_c0_g1	NA	346	0	0	346	656	656	0	0	0	0	0.0	0.0	0.0	0.0	189	186	1	1	0	1	0.00529101	0.00529101	0.01058201	0.00881834
aricia_cramera	TRINITY_DN10555_c0_g1(+)	cramera.TRINITY_DN10555_c0_g1	NA	136	0	0	136	262	262	0	0	0	0	0.0	0.0	0.0	0.0	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
aricia_cramera	TRINITY_DN10577_c0_g1(+)	cramera.TRINITY_DN10577_c0_g1	NA	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10587_c0_g1(+)	cramera.TRINITY_DN10587_c0_g1	NA	18	0	0	18	32	32	0	0	0	0	0.0	0.0	0.0	0.0	9	8	1	0	0	0	0.11111111	0.0	0.05555556	0.05555556
aricia_cramera	TRINITY_DN10591_c0_g1(+)	cramera.TRINITY_DN10591_c0_g1	NA	245	0	0	245	470	469	0	1	0	0	0.0	0.00212766	0.00106383	0.00106383	104	103	1	0	0	0	0.00961538	0.0	0.00480769	0.00480769
aricia_cramera	TRINITY_DN10627_c0_g1(+)	cramera.TRINITY_DN10627_c0_g1	NA	149	0	0	149	283	283	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	0	0	1	0.0	0.0	0.01538462	0.01025641
aricia_cramera	TRINITY_DN10678_c0_g1(+)	cramera.TRINITY_DN10678_c0_g1	NA	229	0	0	229	441	441	0	0	0	0	0.0	0.0	0.0	0.0	125	123	0	1	1	0	0.008	0.016	0.008	0.00933333
aricia_cramera	TRINITY_DN10689_c0_g1(+)	cramera.TRINITY_DN10689_c0_g1	OG0003974	500	0	0	500	961	961	0	0	0	0	0.0	0.0	0.0	0.0	168	167	1	0	0	0	0.00595238	0.0	0.00297619	0.00297619
aricia_cramera	TRINITY_DN10703_c0_g1(+)	cramera.TRINITY_DN10703_c0_g1	NA	72	0	0	72	133	133	0	0	0	0	0.0	0.0	0.0	0.0	29	28	0	1	0	0	0.0	0.03448276	0.01724138	0.01724138
aricia_cramera	TRINITY_DN10714_c0_g1(+)	cramera.TRINITY_DN10714_c0_g1	NA	209	0	0	209	398	398	0	0	0	0	0.0	0.0	0.0	0.0	89	88	0	0	0	1	0.0	0.0	0.01123596	0.00749064
aricia_cramera	TRINITY_DN10726_c0_g1(+)	cramera.TRINITY_DN10726_c0_g1	OG0001350	120	0	0	120	229	229	0	0	0	0	0.0	0.0	0.0	0.0	54	52	1	1	0	0	0.01851852	0.01851852	0.01851852	0.01851852
aricia_cramera	TRINITY_DN10740_c0_g1(+)	cramera.TRINITY_DN10740_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN10743_c0_g1(+)	cramera.TRINITY_DN10743_c0_g1	NA	24	0	0	24	46	46	0	0	0	0	0.0	0.0	0.0	0.0	4	3	0	1	0	0	0.0	0.25	0.125	0.125
aricia_cramera	TRINITY_DN10766_c0_g1(+)	cramera.TRINITY_DN10766_c0_g1	NA	133	0	0	133	255	255	0	0	0	0	0.0	0.0	0.0	0.0	74	74	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10773_c0_g1(+)	cramera.TRINITY_DN10773_c0_g1	NA	119	0	0	119	229	228	1	0	0	0	0.00436681	0.0	0.00218341	0.00218341	51	51	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10776_c0_g1(+)	cramera.TRINITY_DN10776_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN10795_c0_g1(+)	cramera.TRINITY_DN10795_c0_g1	OG0004736	576	0	0	576	1119	1118	1	0	0	0	0.00089366	0.0	0.00044683	0.00044683	172	172	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10798_c0_g1(+)	cramera.TRINITY_DN10798_c0_g1	NA	280	0	0	280	534	532	2	0	0	0	0.00374532	0.0	0.00187266	0.00187266	144	142	1	1	0	0	0.00694444	0.00694444	0.00694444	0.00694444
aricia_cramera	TRINITY_DN10806_c0_g1(+)	cramera.TRINITY_DN10806_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN10870_c0_g1(+)	cramera.TRINITY_DN10870_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN10881_c0_g1(+)	cramera.TRINITY_DN10881_c0_g1	NA	118	0	0	118	223	223	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
aricia_cramera	TRINITY_DN10892_c0_g1(+)	cramera.TRINITY_DN10892_c0_g1	NA	97	0	0	97	192	192	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10905_c0_g1(+)	cramera.TRINITY_DN10905_c0_g1	NA	151	1	0	150	296	296	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
aricia_cramera	TRINITY_DN10911_c0_g1(-)	cramera.TRINITY_DN10911_c0_g1	NA	2	0	0	2	3	2	0	0	1	0	0.33333333	0.33333333	0.16666667	0.22222222	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN10912_c0_g1(+)	cramera.TRINITY_DN10912_c0_g1	NA	152	0	0	152	294	294	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10920_c0_g1(+)	cramera.TRINITY_DN10920_c0_g1	NA	305	0	0	305	579	578	0	1	0	0	0.0	0.00172712	0.00086356	0.00086356	98	98	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10922_c0_g1(+)	cramera.TRINITY_DN10922_c0_g1	OG0004995	244	0	0	244	468	467	0	1	0	0	0.0	0.00213675	0.00106838	0.00106838	74	74	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10933_c0_g1(-)	cramera.TRINITY_DN10933_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10946_c0_g1(+)	cramera.TRINITY_DN10946_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10951_c0_g1(+)	cramera.TRINITY_DN10951_c0_g1	OG0002128	277	0	0	277	520	520	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
aricia_cramera	TRINITY_DN10955_c0_g1(+)	cramera.TRINITY_DN10955_c0_g1	OG0001627	219	0	0	219	417	417	0	0	0	0	0.0	0.0	0.0	0.0	82	82	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10957_c0_g1(+)	cramera.TRINITY_DN10957_c0_g1	NA	68	0	0	68	131	130	0	1	0	0	0.0	0.00763359	0.00381679	0.00381679	19	19	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN10959_c0_g1(+)	cramera.TRINITY_DN10959_c0_g1	NA	167	0	0	167	324	324	0	0	0	0	0.0	0.0	0.0	0.0	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634
aricia_cramera	TRINITY_DN10989_c0_g1(+)	cramera.TRINITY_DN10989_c0_g1	NA	104	0	0	104	194	194	0	0	0	0	0.0	0.0	0.0	0.0	51	50	1	0	0	0	0.01960784	0.0	0.00980392	0.00980392
aricia_cramera	TRINITY_DN10997_c0_g1(+)	cramera.TRINITY_DN10997_c0_g1	NA	134	0	0	134	260	260	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11010_c0_g1(+)	cramera.TRINITY_DN11010_c0_g1	NA	99	0	0	99	188	188	0	0	0	0	0.0	0.0	0.0	0.0	43	42	0	0	0	1	0.0	0.0	0.02325581	0.01550387
aricia_cramera	TRINITY_DN11032_c0_g1(+)	cramera.TRINITY_DN11032_c0_g1	NA	136	0	0	136	257	256	0	1	0	0	0.0	0.00389105	0.00194553	0.00194553	52	52	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11047_c0_g2(+)	cramera.TRINITY_DN11047_c0_g2	NA	17	0	0	17	36	36	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11049_c0_g1(+)	cramera.TRINITY_DN11049_c0_g1	NA	94	0	0	94	182	182	0	0	0	0	0.0	0.0	0.0	0.0	39	38	0	1	0	0	0.0	0.02564103	0.01282051	0.01282051
aricia_cramera	TRINITY_DN11068_c0_g1(+)	cramera.TRINITY_DN11068_c0_g1	NA	83	0	0	83	156	155	0	1	0	0	0.0	0.00641026	0.00320513	0.00320513	51	51	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11084_c0_g1(+)	cramera.TRINITY_DN11084_c0_g1	NA	109	0	0	109	223	223	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11088_c0_g1(+)	cramera.TRINITY_DN11088_c0_g1	NA	125	0	1	124	237	236	0	0	1	0	0.00421941	0.00421941	0.0021097	0.00281294	54	54	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11157_c0_g1(+)	cramera.TRINITY_DN11157_c0_g1	NA	195	0	0	195	376	376	0	0	0	0	0.0	0.0	0.0	0.0	88	88	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11160_c0_g1(+)	cramera.TRINITY_DN11160_c0_g1	OG0002502	694	0	0	694	1313	1311	0	1	1	0	0.00076161	0.00152323	0.00076161	0.00088855	221	221	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11177_c0_g1(+)	cramera.TRINITY_DN11177_c0_g1	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	3	2	0	0	1	0	0.33333333	0.33333333	0.16666667	0.22222222
aricia_cramera	TRINITY_DN11182_c0_g1(+)	cramera.TRINITY_DN11182_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11184_c0_g1(+)	cramera.TRINITY_DN11184_c0_g1	OG0002534	337	0	0	337	643	642	0	1	0	0	0.0	0.00155521	0.0007776	0.0007776	118	117	0	1	0	0	0.0	0.00847458	0.00423729	0.00423729
aricia_cramera	TRINITY_DN11206_c0_g1(+)	cramera.TRINITY_DN11206_c0_g1	NA	109	0	0	109	207	207	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
aricia_cramera	TRINITY_DN11210_c0_g1(+)	cramera.TRINITY_DN11210_c0_g1	NA	160	0	0	160	308	308	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11212_c0_g1(+)	cramera.TRINITY_DN11212_c0_g1	NA	261	0	0	261	508	508	0	0	0	0	0.0	0.0	0.0	0.0	110	109	1	0	0	0	0.00909091	0.0	0.00454545	0.00454545
aricia_cramera	TRINITY_DN11213_c0_g1(+)	cramera.TRINITY_DN11213_c0_g1	NA	328	0	0	328	620	620	0	0	0	0	0.0	0.0	0.0	0.0	135	134	0	1	0	0	0.0	0.00740741	0.0037037	0.0037037
aricia_cramera	TRINITY_DN11218_c0_g1(+)	cramera.TRINITY_DN11218_c0_g1	NA	6	0	0	6	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11246_c0_g1(+)	cramera.TRINITY_DN11246_c0_g1	NA	110	0	0	110	214	213	0	1	0	0	0.0	0.0046729	0.00233645	0.00233645	42	42	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11328_c0_g1(+)	cramera.TRINITY_DN11328_c0_g1	NA	139	0	0	139	260	259	0	1	0	0	0.0	0.00384615	0.00192308	0.00192308	40	40	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11329_c0_g1(+)	cramera.TRINITY_DN11329_c0_g1	OG0001431	215	0	0	215	416	416	0	0	0	0	0.0	0.0	0.0	0.0	90	89	1	0	0	0	0.01111111	0.0	0.00555556	0.00555556
aricia_cramera	TRINITY_DN11332_c0_g1(+)	cramera.TRINITY_DN11332_c0_g1	NA	9	0	0	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11335_c0_g1(+)	cramera.TRINITY_DN11335_c0_g1	OG0004757	490	0	0	490	932	932	0	0	0	0	0.0	0.0	0.0	0.0	175	175	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11338_c0_g1(-)	cramera.TRINITY_DN11338_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN11353_c0_g1(+)	cramera.TRINITY_DN11353_c0_g1	NA	152	0	0	152	295	295	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11361_c0_g1(+)	cramera.TRINITY_DN11361_c0_g1	NA	68	0	0	68	127	127	0	0	0	0	0.0	0.0	0.0	0.0	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
aricia_cramera	TRINITY_DN11375_c0_g1(-)	cramera.TRINITY_DN11375_c0_g1	NA	19	0	0	19	38	38	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11376_c0_g1(+)	cramera.TRINITY_DN11376_c0_g1	NA	200	0	0	200	383	381	1	1	0	0	0.00261097	0.00261097	0.00261097	0.00261097	60	59	0	1	0	0	0.0	0.01666667	0.00833333	0.00833333
aricia_cramera	TRINITY_DN11383_c0_g1(+)	cramera.TRINITY_DN11383_c0_g1	NA	194	0	0	194	375	375	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11400_c0_g1(+)	cramera.TRINITY_DN11400_c0_g1	OG0001810	178	0	0	178	328	328	0	0	0	0	0.0	0.0	0.0	0.0	75	72	0	2	1	0	0.01333333	0.04	0.02	0.02222222
aricia_cramera	TRINITY_DN11411_c0_g1(+)	cramera.TRINITY_DN11411_c0_g1	NA	1	0	0	1	3	3	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
aricia_cramera	TRINITY_DN11414_c0_g1(+)	cramera.TRINITY_DN11414_c0_g1	NA	13	0	0	13	22	21	0	0	1	0	0.04545455	0.04545455	0.02272727	0.03030303	1	1	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11423_c0_g1(+)	cramera.TRINITY_DN11423_c0_g1	NA	191	0	0	191	366	366	0	0	0	0	0.0	0.0	0.0	0.0	87	85	0	2	0	0	0.0	0.02298851	0.01149425	0.01149425
aricia_cramera	TRINITY_DN11424_c0_g1(-)	cramera.TRINITY_DN11424_c0_g1	NA	7	0	0	7	14	13	0	0	0	1	0.0	0.0	0.07142857	0.04761905	2	2	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11425_c1_g1(+)	cramera.TRINITY_DN11425_c1_g1	NA	525	0	0	525	1020	1019	0	1	0	0	0.0	0.00098039	0.0004902	0.0004902	206	206	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11426_c0_g1(+)	cramera.TRINITY_DN11426_c0_g1	NA	46	0	0	46	84	84	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11429_c0_g1(+)	cramera.TRINITY_DN11429_c0_g1	NA	63	0	0	63	122	121	1	0	0	0	0.00819672	0.0	0.00409836	0.00409836	40	40	0	0	0	0	0.0	0.0	0.0	0.0
aricia_cramera	TRINITY_DN11430_c0_g1(+)	cramera.TRINITY_DN11430_c0_g1	NA	20	0	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
