species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PA_333	0_pi_PA_405	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PA_333	4_pi_PA_405	4_pi_between	4_pi_total
pararge_aegeria	TRINITY_DN21302_c0_g1(+)	aegeria.TRINITY_DN21302_c0_g1	NA	125	0	0	125	237	237	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN21308_c0_g1(+)	aegeria.TRINITY_DN21308_c0_g1	OG0002660	195	0	0	195	372	372	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN21510_c0_g1(-)	aegeria.TRINITY_DN21510_c0_g1	NA	20	0	0	20	38	38	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN21686_c0_g1(-)	aegeria.TRINITY_DN21686_c0_g1	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN21691_c0_g1(-)	aegeria.TRINITY_DN21691_c0_g1	NA	12	0	0	12	22	22	0	0	0	0	0.0	0.0	0.0	0.0	7	6	0	1	0	0	0.0	0.14285714	0.07142857	0.07142857
pararge_aegeria	TRINITY_DN21695_c0_g1(+)	aegeria.TRINITY_DN21695_c0_g1	NA	159	0	0	159	303	303	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN22163_c0_g1(+)	aegeria.TRINITY_DN22163_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN22235_c0_g1(+)	aegeria.TRINITY_DN22235_c0_g1	NA	252	0	0	252	483	483	0	0	0	0	0.0	0.0	0.0	0.0	102	101	0	1	0	0	0.0	0.00980392	0.00490196	0.00490196
pararge_aegeria	TRINITY_DN22411_c0_g1(-)	aegeria.TRINITY_DN22411_c0_g1	NA	10	0	0	10	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN22578_c0_g1(+)	aegeria.TRINITY_DN22578_c0_g1	NA	92	0	0	92	172	171	1	0	0	0	0.00581395	0.0	0.00290698	0.00290698	45	45	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN22734_c0_g1(+)	aegeria.TRINITY_DN22734_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN22940_c0_g1(-)	aegeria.TRINITY_DN22940_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN22969_c0_g1(+)	aegeria.TRINITY_DN22969_c0_g1	NA	275	0	0	275	534	534	0	0	0	0	0.0	0.0	0.0	0.0	149	148	0	1	0	0	0.0	0.00671141	0.0033557	0.0033557
pararge_aegeria	TRINITY_DN23018_c0_g1(+)	aegeria.TRINITY_DN23018_c0_g1	NA	97	0	0	97	189	188	1	0	0	0	0.00529101	0.0	0.0026455	0.0026455	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23023_c0_g1(+)	aegeria.TRINITY_DN23023_c0_g1	NA	192	0	1	191	371	369	1	1	0	0	0.00269542	0.00269542	0.00269542	0.00269542	110	110	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23065_c0_g1(+)	aegeria.TRINITY_DN23065_c0_g1	NA	85	0	0	85	158	157	0	1	0	0	0.0	0.00632911	0.00316456	0.00316456	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23074_c0_g1(+)	aegeria.TRINITY_DN23074_c0_g1	NA	350	0	0	350	676	675	1	0	0	0	0.00147929	0.0	0.00073964	0.00073964	139	139	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23095_c0_g1(+)	aegeria.TRINITY_DN23095_c0_g1	NA	147	0	0	147	285	285	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23196_c0_g1(+)	aegeria.TRINITY_DN23196_c0_g1	NA	127	0	0	127	235	235	0	0	0	0	0.0	0.0	0.0	0.0	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
pararge_aegeria	TRINITY_DN23208_c0_g1(+)	aegeria.TRINITY_DN23208_c0_g1	NA	113	0	0	113	215	214	1	0	0	0	0.00465116	0.0	0.00232558	0.00232558	78	76	2	0	0	0	0.02564103	0.0	0.01282051	0.01282051
pararge_aegeria	TRINITY_DN23228_c0_g1(+)	aegeria.TRINITY_DN23228_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23231_c0_g1(+)	aegeria.TRINITY_DN23231_c0_g1	NA	179	0	0	179	330	329	1	0	0	0	0.0030303	0.0	0.00151515	0.00151515	59	56	3	0	0	0	0.05084746	0.0	0.02542373	0.02542373
pararge_aegeria	TRINITY_DN23242_c0_g1(+)	aegeria.TRINITY_DN23242_c0_g1	NA	173	0	0	173	331	331	0	0	0	0	0.0	0.0	0.0	0.0	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
pararge_aegeria	TRINITY_DN23246_c0_g1(+)	aegeria.TRINITY_DN23246_c0_g1	OG0001301	467	0	0	467	897	897	0	0	0	0	0.0	0.0	0.0	0.0	184	183	0	1	0	0	0.0	0.00543478	0.00271739	0.00271739
pararge_aegeria	TRINITY_DN23250_c0_g2(+)	aegeria.TRINITY_DN23250_c0_g2	OG0002770	359	0	0	359	695	695	0	0	0	0	0.0	0.0	0.0	0.0	164	162	2	0	0	0	0.01219512	0.0	0.00609756	0.00609756
pararge_aegeria	TRINITY_DN23253_c0_g1(+)	aegeria.TRINITY_DN23253_c0_g1	NA	258	0	0	258	504	504	0	0	0	0	0.0	0.0	0.0	0.0	111	110	1	0	0	0	0.00900901	0.0	0.0045045	0.0045045
pararge_aegeria	TRINITY_DN23267_c0_g1(+)	aegeria.TRINITY_DN23267_c0_g1	NA	80	0	0	80	162	162	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23314_c0_g1(+)	aegeria.TRINITY_DN23314_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23328_c0_g1(-)	aegeria.TRINITY_DN23328_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	4	3	0	0	1	0	0.25	0.25	0.125	0.16666667
pararge_aegeria	TRINITY_DN23330_c0_g1(+)	aegeria.TRINITY_DN23330_c0_g1	NA	151	0	0	151	281	280	0	0	1	0	0.00355872	0.00355872	0.00177936	0.00237248	77	77	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23338_c0_g1(+)	aegeria.TRINITY_DN23338_c0_g1	NA	92	0	0	92	171	169	2	0	0	0	0.01169591	0.0	0.00584795	0.00584795	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111
pararge_aegeria	TRINITY_DN23339_c0_g1(+)	aegeria.TRINITY_DN23339_c0_g1	NA	41	0	0	41	78	78	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23354_c0_g1(+)	aegeria.TRINITY_DN23354_c0_g1	NA	94	0	0	94	172	172	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23362_c0_g1(+)	aegeria.TRINITY_DN23362_c0_g1	NA	214	0	0	214	411	410	1	0	0	0	0.00243309	0.0	0.00121655	0.00121655	81	80	1	0	0	0	0.01234568	0.0	0.00617284	0.00617284
pararge_aegeria	TRINITY_DN23372_c0_g1(+)	aegeria.TRINITY_DN23372_c0_g1	NA	107	0	1	106	205	205	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	1	0	0	0.0	0.01818182	0.00909091	0.00909091
pararge_aegeria	TRINITY_DN23380_c0_g1(+)	aegeria.TRINITY_DN23380_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23394_c0_g2(+)	aegeria.TRINITY_DN23394_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN23395_c0_g1(+)	aegeria.TRINITY_DN23395_c0_g1	NA	15	0	0	15	30	30	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23399_c0_g1(+)	aegeria.TRINITY_DN23399_c0_g1	NA	14	0	0	14	29	29	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23419_c0_g1(+)	aegeria.TRINITY_DN23419_c0_g1	NA	41	0	0	41	81	81	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23445_c0_g1(+)	aegeria.TRINITY_DN23445_c0_g1	NA	43	0	0	43	81	81	0	0	0	0	0.0	0.0	0.0	0.0	13	11	0	2	0	0	0.0	0.15384615	0.07692308	0.07692308
pararge_aegeria	TRINITY_DN23523_c0_g1(+)	aegeria.TRINITY_DN23523_c0_g1	NA	131	0	0	131	261	261	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23526_c0_g1(+)	aegeria.TRINITY_DN23526_c0_g1	NA	53	0	0	53	101	101	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23531_c0_g1(+)	aegeria.TRINITY_DN23531_c0_g1	NA	55	0	0	55	101	98	3	0	0	0	0.02970297	0.0	0.01485149	0.01485149	19	19	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23534_c0_g1(+)	aegeria.TRINITY_DN23534_c0_g1	NA	154	0	0	154	308	308	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23546_c0_g1(+)	aegeria.TRINITY_DN23546_c0_g1	NA	22	0	0	22	45	45	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23560_c0_g1(+)	aegeria.TRINITY_DN23560_c0_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN23564_c0_g1(+)	aegeria.TRINITY_DN23564_c0_g1	NA	113	0	0	113	210	210	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23571_c0_g1(+)	aegeria.TRINITY_DN23571_c0_g1	NA	147	0	0	147	282	282	0	0	0	0	0.0	0.0	0.0	0.0	69	68	1	0	0	0	0.01449275	0.0	0.00724638	0.00724638
pararge_aegeria	TRINITY_DN23579_c0_g1(+)	aegeria.TRINITY_DN23579_c0_g1	NA	16	0	0	16	26	25	0	0	1	0	0.03846154	0.03846154	0.01923077	0.02564103	6	6	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23580_c0_g1(+)	aegeria.TRINITY_DN23580_c0_g1	NA	221	0	0	221	424	424	0	0	0	0	0.0	0.0	0.0	0.0	103	102	1	0	0	0	0.00970874	0.0	0.00485437	0.00485437
pararge_aegeria	TRINITY_DN23581_c0_g1(-)	aegeria.TRINITY_DN23581_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23587_c0_g1(+)	aegeria.TRINITY_DN23587_c0_g1	NA	239	0	0	239	459	459	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23592_c0_g1(+)	aegeria.TRINITY_DN23592_c0_g1	NA	91	0	0	91	179	179	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23594_c0_g1(+)	aegeria.TRINITY_DN23594_c0_g1	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23601_c0_g1(+)	aegeria.TRINITY_DN23601_c0_g1	NA	105	0	0	105	204	204	0	0	0	0	0.0	0.0	0.0	0.0	40	39	0	0	1	0	0.025	0.025	0.0125	0.01666667
pararge_aegeria	TRINITY_DN23608_c0_g1(+)	aegeria.TRINITY_DN23608_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN23642_c0_g1(+)	aegeria.TRINITY_DN23642_c0_g1	NA	200	0	0	200	388	388	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23644_c0_g1(+)	aegeria.TRINITY_DN23644_c0_g1	NA	27	0	0	27	50	50	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23645_c0_g1(+)	aegeria.TRINITY_DN23645_c0_g1	NA	18	0	0	18	36	36	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23652_c0_g1(+)	aegeria.TRINITY_DN23652_c0_g1	OG0001820	160	0	0	160	315	315	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23653_c0_g1(+)	aegeria.TRINITY_DN23653_c0_g1	NA	106	0	0	106	216	216	0	0	0	0	0.0	0.0	0.0	0.0	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
pararge_aegeria	TRINITY_DN23661_c0_g1(+)	aegeria.TRINITY_DN23661_c0_g1	NA	167	0	0	167	327	326	1	0	0	0	0.0030581	0.0	0.00152905	0.00152905	63	63	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23671_c0_g1(+)	aegeria.TRINITY_DN23671_c0_g1	NA	23	0	0	23	44	44	0	0	0	0	0.0	0.0	0.0	0.0	16	15	1	0	0	0	0.0625	0.0	0.03125	0.03125
pararge_aegeria	TRINITY_DN23706_c0_g1(+)	aegeria.TRINITY_DN23706_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23878_c0_g1(-)	aegeria.TRINITY_DN23878_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN23911_c0_g1(+)	aegeria.TRINITY_DN23911_c0_g1	NA	208	0	0	208	396	396	0	0	0	0	0.0	0.0	0.0	0.0	73	72	0	1	0	0	0.0	0.01369863	0.00684932	0.00684932
pararge_aegeria	TRINITY_DN23958_c0_g1(+)	aegeria.TRINITY_DN23958_c0_g1	NA	31	0	0	31	57	57	0	0	0	0	0.0	0.0	0.0	0.0	12	10	0	2	0	0	0.0	0.16666667	0.08333333	0.08333333
pararge_aegeria	TRINITY_DN24007_c0_g1(+)	aegeria.TRINITY_DN24007_c0_g1	NA	248	0	0	248	473	472	0	1	0	0	0.0	0.00211416	0.00105708	0.00105708	92	92	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24031_c0_g1(+)	aegeria.TRINITY_DN24031_c0_g1	NA	204	0	0	204	397	397	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24121_c0_g1(-)	aegeria.TRINITY_DN24121_c0_g1	NA	21	0	0	21	41	41	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24137_c0_g1(+)	aegeria.TRINITY_DN24137_c0_g1	OG0001296	159	0	0	159	305	304	1	0	0	0	0.00327869	0.0	0.00163934	0.00163934	54	54	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24141_c0_g1(+)	aegeria.TRINITY_DN24141_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24143_c0_g1(+)	aegeria.TRINITY_DN24143_c0_g1	OG0002145	178	0	0	178	341	341	0	0	0	0	0.0	0.0	0.0	0.0	66	65	0	1	0	0	0.0	0.01515152	0.00757576	0.00757576
pararge_aegeria	TRINITY_DN24162_c0_g1(+)	aegeria.TRINITY_DN24162_c0_g1	NA	224	0	0	224	428	428	0	0	0	0	0.0	0.0	0.0	0.0	82	81	0	1	0	0	0.0	0.01219512	0.00609756	0.00609756
pararge_aegeria	TRINITY_DN24186_c0_g1(+)	aegeria.TRINITY_DN24186_c0_g1	NA	200	0	0	200	377	377	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24188_c0_g1(+)	aegeria.TRINITY_DN24188_c0_g1	NA	266	0	0	266	523	523	0	0	0	0	0.0	0.0	0.0	0.0	88	88	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24222_c0_g1(+)	aegeria.TRINITY_DN24222_c0_g1	NA	30	0	0	30	58	58	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24273_c0_g1(+)	aegeria.TRINITY_DN24273_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN24296_c0_g1(+)	aegeria.TRINITY_DN24296_c0_g1	OG0003996	364	0	0	364	706	706	0	0	0	0	0.0	0.0	0.0	0.0	113	113	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24318_c0_g1(+)	aegeria.TRINITY_DN24318_c0_g1	OG0001961	625	0	0	625	1207	1207	0	0	0	0	0.0	0.0	0.0	0.0	215	215	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24357_c0_g2(+)	aegeria.TRINITY_DN24357_c0_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN24396_c0_g1(+)	aegeria.TRINITY_DN24396_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24399_c0_g1(+)	aegeria.TRINITY_DN24399_c0_g1	NA	198	0	0	198	374	374	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24424_c0_g2(+)	aegeria.TRINITY_DN24424_c0_g2	NA	11	0	0	11	21	20	1	0	0	0	0.04761905	0.0	0.02380952	0.02380952	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24451_c0_g1(+)	aegeria.TRINITY_DN24451_c0_g1	NA	199	0	0	199	383	383	0	0	0	0	0.0	0.0	0.0	0.0	84	83	0	0	0	1	0.0	0.0	0.01190476	0.00793651
pararge_aegeria	TRINITY_DN24467_c0_g1(-)	aegeria.TRINITY_DN24467_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24500_c0_g1(-)	aegeria.TRINITY_DN24500_c0_g1	NA	4	0	0	4	7	6	0	1	0	0	0.0	0.14285714	0.07142857	0.07142857	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24511_c0_g1(+)	aegeria.TRINITY_DN24511_c0_g1	NA	11	0	0	11	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727	4	4	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24524_c0_g1(+)	aegeria.TRINITY_DN24524_c0_g1	NA	184	0	0	184	349	349	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24526_c0_g1(+)	aegeria.TRINITY_DN24526_c0_g1	NA	132	0	0	132	256	256	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24585_c0_g1(+)	aegeria.TRINITY_DN24585_c0_g1	NA	109	0	0	109	208	207	1	0	0	0	0.00480769	0.0	0.00240385	0.00240385	65	65	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24594_c0_g1(+)	aegeria.TRINITY_DN24594_c0_g1	NA	87	0	0	87	167	167	0	0	0	0	0.0	0.0	0.0	0.0	50	48	0	2	0	0	0.0	0.04	0.02	0.02
pararge_aegeria	TRINITY_DN24600_c0_g1(+)	aegeria.TRINITY_DN24600_c0_g1	NA	214	0	0	214	405	405	0	0	0	0	0.0	0.0	0.0	0.0	94	93	1	0	0	0	0.0106383	0.0	0.00531915	0.00531915
pararge_aegeria	TRINITY_DN24602_c0_g1(+)	aegeria.TRINITY_DN24602_c0_g1	OG0001282	133	0	0	133	256	256	0	0	0	0	0.0	0.0	0.0	0.0	61	60	1	0	0	0	0.01639344	0.0	0.00819672	0.00819672
pararge_aegeria	TRINITY_DN24603_c0_g1(-)	aegeria.TRINITY_DN24603_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24671_c0_g1(+)	aegeria.TRINITY_DN24671_c0_g1	NA	110	0	0	110	207	207	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24692_c0_g1(+)	aegeria.TRINITY_DN24692_c0_g1	NA	160	0	0	160	306	306	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24700_c0_g1(+)	aegeria.TRINITY_DN24700_c0_g1	NA	288	0	0	288	552	549	2	1	0	0	0.00362319	0.00181159	0.00271739	0.00271739	112	112	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24715_c0_g1(+)	aegeria.TRINITY_DN24715_c0_g1	NA	185	0	0	185	361	361	0	0	0	0	0.0	0.0	0.0	0.0	75	74	0	1	0	0	0.0	0.01333333	0.00666667	0.00666667
pararge_aegeria	TRINITY_DN24780_c0_g1(+)	aegeria.TRINITY_DN24780_c0_g1	NA	219	0	0	219	428	428	0	0	0	0	0.0	0.0	0.0	0.0	105	105	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24792_c0_g1(+)	aegeria.TRINITY_DN24792_c0_g1	NA	64	0	0	64	119	117	1	1	0	0	0.00840336	0.00840336	0.00840336	0.00840336	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24859_c0_g1(+)	aegeria.TRINITY_DN24859_c0_g1	OG0001327	181	0	0	181	349	349	0	0	0	0	0.0	0.0	0.0	0.0	66	66	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24886_c0_g1(+)	aegeria.TRINITY_DN24886_c0_g1	NA	134	0	0	134	254	254	0	0	0	0	0.0	0.0	0.0	0.0	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383
pararge_aegeria	TRINITY_DN24897_c0_g1(+)	aegeria.TRINITY_DN24897_c0_g1	NA	195	0	0	195	365	365	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24913_c0_g4(+)	aegeria.TRINITY_DN24913_c0_g4	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24921_c0_g1(+)	aegeria.TRINITY_DN24921_c0_g1	NA	28	0	0	28	54	54	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24940_c0_g1(+)	aegeria.TRINITY_DN24940_c0_g1	NA	68	0	0	68	131	131	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24944_c0_g1(+)	aegeria.TRINITY_DN24944_c0_g1	NA	211	0	0	211	404	404	0	0	0	0	0.0	0.0	0.0	0.0	76	75	0	1	0	0	0.0	0.01315789	0.00657895	0.00657895
pararge_aegeria	TRINITY_DN24963_c0_g1(+)	aegeria.TRINITY_DN24963_c0_g1	OG0001277	220	0	0	220	429	429	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN24990_c0_g1(+)	aegeria.TRINITY_DN24990_c0_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN25019_c0_g1(+)	aegeria.TRINITY_DN25019_c0_g1	NA	307	0	0	307	580	580	0	0	0	0	0.0	0.0	0.0	0.0	115	115	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN25025_c1_g2(-)	aegeria.TRINITY_DN25025_c1_g2	NA	57	0	0	57	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716	28	28	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN25040_c0_g1(+)	aegeria.TRINITY_DN25040_c0_g1	NA	17	0	0	17	23	23	0	0	0	0	0.0	0.0	0.0	0.0	10	8	0	2	0	0	0.0	0.2	0.1	0.1
