species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CeAr_337	0_pi_CeAr_408	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CeAr_337	4_pi_CeAr_408	4_pi_between	4_pi_total
celastrina_argiolus	TRINITY_DN7214_c0_g1(+)	argiolus.TRINITY_DN7214_c0_g1	NA	42	0	0	42	81	81	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7222_c0_g1(+)	argiolus.TRINITY_DN7222_c0_g1	NA	244	0	0	244	476	476	0	0	0	0	0.0	0.0	0.0	0.0	130	130	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7227_c0_g1(+)	argiolus.TRINITY_DN7227_c0_g1	NA	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7235_c0_g1(+)	argiolus.TRINITY_DN7235_c0_g1	NA	269	0	0	269	512	512	0	0	0	0	0.0	0.0	0.0	0.0	117	117	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7243_c0_g1(+)	argiolus.TRINITY_DN7243_c0_g1	NA	311	0	0	311	606	606	0	0	0	0	0.0	0.0	0.0	0.0	122	121	0	0	0	1	0.0	0.0	0.00819672	0.00546448
celastrina_argiolus	TRINITY_DN7254_c0_g1(+)	argiolus.TRINITY_DN7254_c0_g1	NA	27	0	0	27	53	53	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7275_c0_g1(+)	argiolus.TRINITY_DN7275_c0_g1	NA	239	0	0	239	455	455	0	0	0	0	0.0	0.0	0.0	0.0	75	75	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7286_c0_g1(+)	argiolus.TRINITY_DN7286_c0_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7303_c0_g1(+)	argiolus.TRINITY_DN7303_c0_g1	OG0004703	390	0	0	390	745	745	0	0	0	0	0.0	0.0	0.0	0.0	216	215	0	1	0	0	0.0	0.00462963	0.00231481	0.00231481
celastrina_argiolus	TRINITY_DN7304_c0_g1(+)	argiolus.TRINITY_DN7304_c0_g1	NA	167	0	0	167	328	328	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7330_c0_g1(+)	argiolus.TRINITY_DN7330_c0_g1	OG0001484	112	0	0	112	208	208	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7331_c1_g1(+)	argiolus.TRINITY_DN7331_c1_g1	NA	52	0	0	52	77	72	1	0	4	0	0.06493506	0.05194805	0.03246753	0.04112554	22	16	0	1	5	0	0.22727273	0.27272727	0.13636364	0.17424243
celastrina_argiolus	TRINITY_DN7370_c0_g1(+)	argiolus.TRINITY_DN7370_c0_g1	NA	84	0	0	84	160	160	0	0	0	0	0.0	0.0	0.0	0.0	34	33	0	1	0	0	0.0	0.02941176	0.01470588	0.01470588
celastrina_argiolus	TRINITY_DN7375_c0_g1(+)	argiolus.TRINITY_DN7375_c0_g1	NA	130	0	0	130	252	252	0	0	0	0	0.0	0.0	0.0	0.0	66	65	0	1	0	0	0.0	0.01515152	0.00757576	0.00757576
celastrina_argiolus	TRINITY_DN7381_c0_g1(+)	argiolus.TRINITY_DN7381_c0_g1	NA	12	0	0	12	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913	3	3	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7395_c0_g1(+)	argiolus.TRINITY_DN7395_c0_g1	NA	150	0	0	150	290	289	0	1	0	0	0.0	0.00344828	0.00172414	0.00172414	66	66	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7473_c0_g1(+)	argiolus.TRINITY_DN7473_c0_g1	NA	294	0	0	294	557	557	0	0	0	0	0.0	0.0	0.0	0.0	118	117	0	1	0	0	0.0	0.00847458	0.00423729	0.00423729
celastrina_argiolus	TRINITY_DN7485_c0_g1(+)	argiolus.TRINITY_DN7485_c0_g1	NA	388	0	0	388	759	758	1	0	0	0	0.00131752	0.0	0.00065876	0.00065876	129	129	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7540_c0_g1(+)	argiolus.TRINITY_DN7540_c0_g1	OG0003822	376	0	0	376	726	726	0	0	0	0	0.0	0.0	0.0	0.0	180	179	1	0	0	0	0.00555556	0.0	0.00277778	0.00277778
celastrina_argiolus	TRINITY_DN7675_c0_g1(+)	argiolus.TRINITY_DN7675_c0_g1	NA	242	0	0	242	459	459	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7789_c0_g1(+)	argiolus.TRINITY_DN7789_c0_g1	NA	81	0	0	81	160	160	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7948_c0_g2(+)	argiolus.TRINITY_DN7948_c0_g2	NA	153	0	0	153	293	293	0	0	0	0	0.0	0.0	0.0	0.0	58	58	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7964_c0_g1(+)	argiolus.TRINITY_DN7964_c0_g1	NA	70	0	0	70	132	132	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN7969_c0_g1(+)	argiolus.TRINITY_DN7969_c0_g1	OG0001338	252	0	0	252	481	481	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8016_c0_g3(-)	argiolus.TRINITY_DN8016_c0_g3	NA	9	0	0	9	18	18	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8029_c0_g1(+)	argiolus.TRINITY_DN8029_c0_g1	NA	348	0	0	348	672	671	0	1	0	0	0.0	0.0014881	0.00074405	0.00074405	126	125	1	0	0	0	0.00793651	0.0	0.00396825	0.00396825
celastrina_argiolus	TRINITY_DN8037_c0_g1(+)	argiolus.TRINITY_DN8037_c0_g1	NA	335	0	0	335	647	646	0	1	0	0	0.0	0.0015456	0.0007728	0.0007728	91	90	0	1	0	0	0.0	0.01098901	0.00549451	0.00549451
celastrina_argiolus	TRINITY_DN8061_c0_g1(-)	argiolus.TRINITY_DN8061_c0_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8062_c0_g1(+)	argiolus.TRINITY_DN8062_c0_g1	NA	46	0	0	46	85	85	0	0	0	0	0.0	0.0	0.0	0.0	17	16	1	0	0	0	0.05882353	0.0	0.02941176	0.02941176
celastrina_argiolus	TRINITY_DN8066_c0_g1(+)	argiolus.TRINITY_DN8066_c0_g1	NA	173	0	0	173	336	336	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8100_c0_g1(-)	argiolus.TRINITY_DN8100_c0_g1	NA	29	0	0	29	58	58	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8113_c0_g1(+)	argiolus.TRINITY_DN8113_c0_g1	OG0004056	1066	0	0	1066	2029	2027	2	0	0	0	0.00098571	0.0	0.00049285	0.00049285	357	357	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8138_c0_g1(+)	argiolus.TRINITY_DN8138_c0_g1	NA	261	0	0	261	511	511	0	0	0	0	0.0	0.0	0.0	0.0	109	109	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8144_c0_g1(+)	argiolus.TRINITY_DN8144_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN8207_c0_g1(+)	argiolus.TRINITY_DN8207_c0_g1	NA	96	0	0	96	184	184	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8332_c0_g2(+)	argiolus.TRINITY_DN8332_c0_g2	NA	67	0	0	67	132	132	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8397_c0_g1(+)	argiolus.TRINITY_DN8397_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN8419_c0_g1(+)	argiolus.TRINITY_DN8419_c0_g1	NA	163	0	1	162	312	312	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8482_c0_g1(+)	argiolus.TRINITY_DN8482_c0_g1	NA	243	0	0	243	464	463	0	0	1	0	0.00215517	0.00215517	0.00107759	0.00143678	96	95	0	0	1	0	0.01041667	0.01041667	0.00520833	0.00694444
celastrina_argiolus	TRINITY_DN8512_c0_g1(+)	argiolus.TRINITY_DN8512_c0_g1	NA	218	0	0	218	415	415	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8558_c0_g1(+)	argiolus.TRINITY_DN8558_c0_g1	NA	118	0	0	118	227	227	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8593_c0_g1(+)	argiolus.TRINITY_DN8593_c0_g1	NA	132	0	0	132	258	258	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8629_c0_g1(+)	argiolus.TRINITY_DN8629_c0_g1	NA	252	0	0	252	489	488	1	0	0	0	0.00204499	0.0	0.00102249	0.00102249	105	104	0	0	1	0	0.00952381	0.00952381	0.0047619	0.0063492
celastrina_argiolus	TRINITY_DN8630_c0_g1(+)	argiolus.TRINITY_DN8630_c0_g1	NA	173	0	0	173	331	331	0	0	0	0	0.0	0.0	0.0	0.0	79	78	1	0	0	0	0.01265823	0.0	0.00632911	0.00632911
celastrina_argiolus	TRINITY_DN8658_c0_g1(+)	argiolus.TRINITY_DN8658_c0_g1	NA	72	0	0	72	137	137	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8696_c0_g1(+)	argiolus.TRINITY_DN8696_c0_g1	NA	106	0	0	106	204	204	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8715_c0_g1(-)	argiolus.TRINITY_DN8715_c0_g1	NA	63	0	0	63	122	121	0	0	0	1	0.0	0.0	0.00819672	0.00546448	31	31	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8716_c0_g1(+)	argiolus.TRINITY_DN8716_c0_g1	NA	544	0	0	544	1050	1050	0	0	0	0	0.0	0.0	0.0	0.0	215	214	0	0	1	0	0.00465116	0.00465116	0.00232558	0.00310077
celastrina_argiolus	TRINITY_DN8734_c0_g1(+)	argiolus.TRINITY_DN8734_c0_g1	NA	379	0	0	379	730	729	1	0	0	0	0.00136986	0.0	0.00068493	0.00068493	128	127	0	1	0	0	0.0	0.0078125	0.00390625	0.00390625
celastrina_argiolus	TRINITY_DN8791_c0_g1(+)	argiolus.TRINITY_DN8791_c0_g1	NA	180	0	0	180	344	344	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8816_c0_g1(+)	argiolus.TRINITY_DN8816_c0_g1	NA	182	0	0	182	352	351	1	0	0	0	0.00284091	0.0	0.00142045	0.00142045	58	57	0	1	0	0	0.0	0.01724138	0.00862069	0.00862069
celastrina_argiolus	TRINITY_DN8830_c0_g1(+)	argiolus.TRINITY_DN8830_c0_g1	NA	646	0	0	646	1222	1222	0	0	0	0	0.0	0.0	0.0	0.0	250	250	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8885_c0_g1(+)	argiolus.TRINITY_DN8885_c0_g1	NA	188	0	0	188	365	364	1	0	0	0	0.00273973	0.0	0.00136986	0.00136986	65	65	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8917_c0_g1(-)	argiolus.TRINITY_DN8917_c0_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN8991_c0_g1(+)	argiolus.TRINITY_DN8991_c0_g1	NA	147	0	0	147	283	283	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9010_c0_g1(+)	argiolus.TRINITY_DN9010_c0_g1	NA	210	0	0	210	407	406	0	0	1	0	0.002457	0.002457	0.0012285	0.001638	72	71	0	0	1	0	0.01388889	0.01388889	0.00694444	0.00925926
celastrina_argiolus	TRINITY_DN9013_c0_g1(+)	argiolus.TRINITY_DN9013_c0_g1	NA	35	0	0	35	67	67	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9108_c0_g1(+)	argiolus.TRINITY_DN9108_c0_g1	NA	21	0	0	21	41	41	0	0	0	0	0.0	0.0	0.0	0.0	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455
celastrina_argiolus	TRINITY_DN9173_c0_g1(+)	argiolus.TRINITY_DN9173_c0_g1	NA	195	0	0	195	366	366	0	0	0	0	0.0	0.0	0.0	0.0	92	91	0	1	0	0	0.0	0.01086957	0.00543478	0.00543478
celastrina_argiolus	TRINITY_DN9186_c0_g1(+)	argiolus.TRINITY_DN9186_c0_g1	NA	111	0	0	111	214	214	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9193_c0_g1(+)	argiolus.TRINITY_DN9193_c0_g1	NA	209	0	0	209	393	393	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9195_c0_g1(+)	argiolus.TRINITY_DN9195_c0_g1	NA	79	0	0	79	154	154	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9214_c0_g1(+)	argiolus.TRINITY_DN9214_c0_g1	NA	271	0	0	271	539	539	0	0	0	0	0.0	0.0	0.0	0.0	158	158	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9216_c0_g1(+)	argiolus.TRINITY_DN9216_c0_g1	NA	5	0	0	5	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9221_c0_g1(+)	argiolus.TRINITY_DN9221_c0_g1	NA	152	0	0	152	292	292	0	0	0	0	0.0	0.0	0.0	0.0	53	53	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9225_c0_g1(+)	argiolus.TRINITY_DN9225_c0_g1	OG0003992	278	0	0	278	531	530	0	1	0	0	0.0	0.00188324	0.00094162	0.00094162	106	106	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9244_c0_g1(+)	argiolus.TRINITY_DN9244_c0_g1	OG0001514	333	0	0	333	640	640	0	0	0	0	0.0	0.0	0.0	0.0	141	140	1	0	0	0	0.0070922	0.0	0.0035461	0.0035461
celastrina_argiolus	TRINITY_DN9250_c0_g1(+)	argiolus.TRINITY_DN9250_c0_g1	OG0003657	436	0	0	436	847	846	0	1	0	0	0.0	0.00118064	0.00059032	0.00059032	161	160	0	1	0	0	0.0	0.00621118	0.00310559	0.00310559
celastrina_argiolus	TRINITY_DN9260_c0_g1(+)	argiolus.TRINITY_DN9260_c0_g1	NA	166	0	0	166	324	324	0	0	0	0	0.0	0.0	0.0	0.0	72	72	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9275_c0_g1(+)	argiolus.TRINITY_DN9275_c0_g1	OG0002311	197	0	0	197	378	377	0	0	0	1	0.0	0.0	0.0026455	0.00176367	71	71	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9280_c0_g1(+)	argiolus.TRINITY_DN9280_c0_g1	NA	297	0	0	297	569	569	0	0	0	0	0.0	0.0	0.0	0.0	127	127	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9280_c0_g2(+)	argiolus.TRINITY_DN9280_c0_g2	NA	337	0	0	337	671	671	0	0	0	0	0.0	0.0	0.0	0.0	136	136	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9281_c0_g1(+)	argiolus.TRINITY_DN9281_c0_g1	NA	400	0	0	400	769	768	0	0	0	1	0.0	0.0	0.00130039	0.00086693	147	146	0	1	0	0	0.0	0.00680272	0.00340136	0.00340136
celastrina_argiolus	TRINITY_DN9282_c1_g1(+)	argiolus.TRINITY_DN9282_c1_g1	OG0001307	226	0	0	226	424	423	1	0	0	0	0.00235849	0.0	0.00117925	0.00117925	93	93	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9288_c0_g1(+)	argiolus.TRINITY_DN9288_c0_g1	NA	49	0	0	49	89	89	0	0	0	0	0.0	0.0	0.0	0.0	23	21	1	0	1	0	0.08695652	0.04347826	0.04347826	0.05072464
celastrina_argiolus	TRINITY_DN9289_c0_g1(-)	argiolus.TRINITY_DN9289_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN9293_c0_g1(+)	argiolus.TRINITY_DN9293_c0_g1	OG0003297	496	0	0	496	969	969	0	0	0	0	0.0	0.0	0.0	0.0	257	257	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9300_c0_g1(+)	argiolus.TRINITY_DN9300_c0_g1	NA	61	0	0	61	116	116	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9304_c0_g1(+)	argiolus.TRINITY_DN9304_c0_g1	NA	86	0	0	86	165	165	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9325_c0_g2(+)	argiolus.TRINITY_DN9325_c0_g2	OG0002763	520	0	0	520	999	999	0	0	0	0	0.0	0.0	0.0	0.0	226	226	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9332_c0_g1(+)	argiolus.TRINITY_DN9332_c0_g1	NA	70	0	0	70	137	137	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9337_c0_g1(+)	argiolus.TRINITY_DN9337_c0_g1	NA	140	0	0	140	272	272	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9349_c0_g1(+)	argiolus.TRINITY_DN9349_c0_g1	NA	132	0	0	132	250	250	0	0	0	0	0.0	0.0	0.0	0.0	60	59	0	0	0	1	0.0	0.0	0.01666667	0.01111111
celastrina_argiolus	TRINITY_DN9352_c0_g1(-)	argiolus.TRINITY_DN9352_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN9358_c0_g1(+)	argiolus.TRINITY_DN9358_c0_g1	NA	478	0	0	478	909	909	0	0	0	0	0.0	0.0	0.0	0.0	224	224	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9359_c0_g2(+)	argiolus.TRINITY_DN9359_c0_g2	NA	131	0	0	131	258	258	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9366_c0_g1(+)	argiolus.TRINITY_DN9366_c0_g1	NA	97	0	0	97	194	194	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9374_c0_g1(+)	argiolus.TRINITY_DN9374_c0_g1	NA	288	0	0	288	552	552	0	0	0	0	0.0	0.0	0.0	0.0	128	128	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9381_c0_g1(+)	argiolus.TRINITY_DN9381_c0_g1	OG0001882	283	0	0	283	543	543	0	0	0	0	0.0	0.0	0.0	0.0	97	97	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9382_c0_g1(+)	argiolus.TRINITY_DN9382_c0_g1	NA	578	0	0	578	1106	1106	0	0	0	0	0.0	0.0	0.0	0.0	187	184	0	2	1	0	0.00534759	0.01604278	0.00802139	0.00891265
celastrina_argiolus	TRINITY_DN9398_c0_g1(+)	argiolus.TRINITY_DN9398_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9399_c0_g1(+)	argiolus.TRINITY_DN9399_c0_g1	NA	149	0	0	149	282	280	1	1	0	0	0.0035461	0.0035461	0.0035461	0.0035461	58	57	1	0	0	0	0.01724138	0.0	0.00862069	0.00862069
celastrina_argiolus	TRINITY_DN9406_c0_g1(+)	argiolus.TRINITY_DN9406_c0_g1	NA	74	0	1	73	135	135	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9407_c0_g1(+)	argiolus.TRINITY_DN9407_c0_g1	NA	92	0	0	92	180	180	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9411_c0_g1(+)	argiolus.TRINITY_DN9411_c0_g1	NA	183	0	0	183	350	350	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9412_c0_g1(+)	argiolus.TRINITY_DN9412_c0_g1	NA	119	0	0	119	232	232	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9413_c0_g1(+)	argiolus.TRINITY_DN9413_c0_g1	NA	143	0	0	143	272	272	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	0	1	0	0.01960784	0.01960784	0.00980392	0.01307189
celastrina_argiolus	TRINITY_DN9421_c0_g1(+)	argiolus.TRINITY_DN9421_c0_g1	NA	110	0	0	110	218	218	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9424_c0_g1(+)	argiolus.TRINITY_DN9424_c0_g1	NA	249	0	0	249	474	473	1	0	0	0	0.0021097	0.0	0.00105485	0.00105485	163	161	1	0	1	0	0.01226994	0.00613497	0.00613497	0.00715747
celastrina_argiolus	TRINITY_DN9425_c0_g1(+)	argiolus.TRINITY_DN9425_c0_g1	OG0002279	532	0	0	532	1027	1027	0	0	0	0	0.0	0.0	0.0	0.0	235	235	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9435_c0_g1(+)	argiolus.TRINITY_DN9435_c0_g1	NA	314	0	0	314	620	620	0	0	0	0	0.0	0.0	0.0	0.0	128	128	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9438_c0_g1(+)	argiolus.TRINITY_DN9438_c0_g1	NA	52	0	0	52	98	98	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9449_c0_g1(+)	argiolus.TRINITY_DN9449_c0_g1	NA	39	0	0	39	77	77	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9466_c0_g1(+)	argiolus.TRINITY_DN9466_c0_g1	NA	138	0	0	138	261	261	0	0	0	0	0.0	0.0	0.0	0.0	69	67	0	1	1	0	0.01449275	0.02898551	0.01449275	0.01690821
celastrina_argiolus	TRINITY_DN9474_c0_g1(+)	argiolus.TRINITY_DN9474_c0_g1	NA	126	0	0	126	249	248	0	1	0	0	0.0	0.00401606	0.00200803	0.00200803	61	61	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9494_c0_g1(+)	argiolus.TRINITY_DN9494_c0_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9499_c0_g1(+)	argiolus.TRINITY_DN9499_c0_g1	NA	164	0	0	164	322	322	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9504_c0_g1(+)	argiolus.TRINITY_DN9504_c0_g1	NA	167	0	0	167	325	325	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9507_c0_g1(+)	argiolus.TRINITY_DN9507_c0_g1	NA	50	0	0	50	91	91	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9520_c0_g1(+)	argiolus.TRINITY_DN9520_c0_g1	OG0001355	423	0	0	423	817	817	0	0	0	0	0.0	0.0	0.0	0.0	162	160	2	0	0	0	0.01234568	0.0	0.00617284	0.00617284
celastrina_argiolus	TRINITY_DN9526_c0_g1(+)	argiolus.TRINITY_DN9526_c0_g1	NA	114	0	0	114	229	229	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9527_c0_g1(+)	argiolus.TRINITY_DN9527_c0_g1	NA	95	0	0	95	182	182	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN9528_c0_g1(+)	argiolus.TRINITY_DN9528_c0_g1	NA	42	0	0	42	81	81	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
