species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_SSp_30	0_pi_SSp_67	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_SSp_30	4_pi_SSp_67	4_pi_between	4_pi_total
satyrium_spini	TRINITY_DN13188_c0_g1(-)	spini.TRINITY_DN13188_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13248_c0_g1(+)	spini.TRINITY_DN13248_c0_g1	NA	146	0	0	146	281	281	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13249_c0_g1(+)	spini.TRINITY_DN13249_c0_g1	NA	65	0	0	65	122	122	0	0	0	0	0.0	0.0	0.0	0.0	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852
satyrium_spini	TRINITY_DN13269_c0_g1(+)	spini.TRINITY_DN13269_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13311_c0_g1(+)	spini.TRINITY_DN13311_c0_g1	NA	147	0	0	147	293	293	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13460_c0_g1(+)	spini.TRINITY_DN13460_c0_g1	NA	345	0	0	345	660	660	0	0	0	0	0.0	0.0	0.0	0.0	124	124	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13539_c0_g2(+)	spini.TRINITY_DN13539_c0_g2	NA	131	0	0	131	252	252	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13694_c0_g1(+)	spini.TRINITY_DN13694_c0_g1	OG0001700	229	0	0	229	452	451	0	0	0	1	0.0	0.0	0.00221239	0.00147493	90	90	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13895_c0_g1(+)	spini.TRINITY_DN13895_c0_g1	OG0001939	155	0	0	155	299	299	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	0	1	0	0.02	0.02	0.01	0.01333333
satyrium_spini	TRINITY_DN13942_c0_g1(+)	spini.TRINITY_DN13942_c0_g1	NA	183	0	0	183	352	352	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN13948_c0_g2(+)	spini.TRINITY_DN13948_c0_g2	NA	9	0	0	9	19	19	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14006_c0_g1(-)	spini.TRINITY_DN14006_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14013_c0_g1(+)	spini.TRINITY_DN14013_c0_g1	NA	178	0	0	178	347	347	0	0	0	0	0.0	0.0	0.0	0.0	73	72	1	0	0	0	0.01369863	0.0	0.00684932	0.00684932
satyrium_spini	TRINITY_DN14020_c0_g1(+)	spini.TRINITY_DN14020_c0_g1	NA	190	0	0	190	360	360	0	0	0	0	0.0	0.0	0.0	0.0	66	65	0	1	0	0	0.0	0.01515152	0.00757576	0.00757576
satyrium_spini	TRINITY_DN14031_c0_g1(+)	spini.TRINITY_DN14031_c0_g1	NA	188	0	0	188	371	371	0	0	0	0	0.0	0.0	0.0	0.0	87	85	2	0	0	0	0.02298851	0.0	0.01149425	0.01149425
satyrium_spini	TRINITY_DN14106_c0_g1(+)	spini.TRINITY_DN14106_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14107_c0_g1(+)	spini.TRINITY_DN14107_c0_g1	NA	26	0	0	26	52	52	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14119_c0_g1(+)	spini.TRINITY_DN14119_c0_g1	NA	292	0	0	292	559	559	0	0	0	0	0.0	0.0	0.0	0.0	120	119	0	0	0	1	0.0	0.0	0.00833333	0.00555555
satyrium_spini	TRINITY_DN14167_c0_g1(+)	spini.TRINITY_DN14167_c0_g1	NA	35	0	0	35	66	65	1	0	0	0	0.01515152	0.0	0.00757576	0.00757576	14	14	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14203_c0_g1(+)	spini.TRINITY_DN14203_c0_g1	NA	9	0	0	9	17	17	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14214_c0_g1(+)	spini.TRINITY_DN14214_c0_g1	NA	118	0	0	118	233	233	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14319_c0_g1(+)	spini.TRINITY_DN14319_c0_g1	NA	294	0	0	294	569	568	0	1	0	0	0.0	0.00175747	0.00087873	0.00087873	97	97	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14458_c0_g2(+)	spini.TRINITY_DN14458_c0_g2	OG0002860	442	0	0	442	865	865	0	0	0	0	0.0	0.0	0.0	0.0	165	164	0	1	0	0	0.0	0.00606061	0.0030303	0.0030303
satyrium_spini	TRINITY_DN14494_c0_g1(+)	spini.TRINITY_DN14494_c0_g1	NA	99	0	0	99	191	191	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14644_c0_g1(-)	spini.TRINITY_DN14644_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN14661_c0_g1(+)	spini.TRINITY_DN14661_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14686_c0_g1(+)	spini.TRINITY_DN14686_c0_g1	NA	105	0	0	105	193	193	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14726_c0_g1(+)	spini.TRINITY_DN14726_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14733_c0_g1(+)	spini.TRINITY_DN14733_c0_g1	NA	91	0	0	91	179	179	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14739_c0_g1(+)	spini.TRINITY_DN14739_c0_g1	NA	86	0	0	86	162	162	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14746_c0_g1(+)	spini.TRINITY_DN14746_c0_g1	NA	12	0	0	12	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14773_c0_g1(+)	spini.TRINITY_DN14773_c0_g1	NA	393	0	0	393	772	772	0	0	0	0	0.0	0.0	0.0	0.0	189	189	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14798_c0_g1(+)	spini.TRINITY_DN14798_c0_g1	NA	216	0	0	216	413	413	0	0	0	0	0.0	0.0	0.0	0.0	69	69	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14809_c0_g1(+)	spini.TRINITY_DN14809_c0_g1	NA	337	0	0	337	655	655	0	0	0	0	0.0	0.0	0.0	0.0	146	144	0	2	0	0	0.0	0.01369863	0.00684932	0.00684932
satyrium_spini	TRINITY_DN14863_c0_g2(-)	spini.TRINITY_DN14863_c0_g2	NA	7	0	1	6	10	10	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN14876_c0_g1(+)	spini.TRINITY_DN14876_c0_g1	OG0002029	244	0	0	244	468	468	0	0	0	0	0.0	0.0	0.0	0.0	81	80	1	0	0	0	0.01234568	0.0	0.00617284	0.00617284
satyrium_spini	TRINITY_DN14878_c0_g1(+)	spini.TRINITY_DN14878_c0_g1	NA	164	0	0	164	303	303	0	0	0	0	0.0	0.0	0.0	0.0	56	55	0	1	0	0	0.0	0.01785714	0.00892857	0.00892857
satyrium_spini	TRINITY_DN14901_c0_g1(-)	spini.TRINITY_DN14901_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14913_c0_g1(+)	spini.TRINITY_DN14913_c0_g1	NA	14	0	0	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14924_c0_g1(+)	spini.TRINITY_DN14924_c0_g1	NA	78	0	0	78	149	149	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14963_c0_g1(+)	spini.TRINITY_DN14963_c0_g1	NA	428	0	0	428	824	824	0	0	0	0	0.0	0.0	0.0	0.0	213	213	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN14977_c0_g1(+)	spini.TRINITY_DN14977_c0_g1	NA	18	0	0	18	37	37	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15010_c0_g1(+)	spini.TRINITY_DN15010_c0_g1	NA	119	0	0	119	225	225	0	0	0	0	0.0	0.0	0.0	0.0	53	51	0	2	0	0	0.0	0.03773585	0.01886792	0.01886792
satyrium_spini	TRINITY_DN15043_c0_g1(+)	spini.TRINITY_DN15043_c0_g1	NA	165	0	0	165	316	316	0	0	0	0	0.0	0.0	0.0	0.0	74	73	1	0	0	0	0.01351351	0.0	0.00675676	0.00675676
satyrium_spini	TRINITY_DN15050_c0_g1(+)	spini.TRINITY_DN15050_c0_g1	NA	128	0	0	128	250	249	1	0	0	0	0.004	0.0	0.002	0.002	40	40	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15068_c0_g1(+)	spini.TRINITY_DN15068_c0_g1	NA	70	0	0	70	137	137	0	0	0	0	0.0	0.0	0.0	0.0	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
satyrium_spini	TRINITY_DN15097_c0_g1(+)	spini.TRINITY_DN15097_c0_g1	NA	16	0	0	16	29	29	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15222_c0_g1(+)	spini.TRINITY_DN15222_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15305_c0_g1(+)	spini.TRINITY_DN15305_c0_g1	NA	29	0	0	29	54	54	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15318_c0_g2(+)	spini.TRINITY_DN15318_c0_g2	NA	30	0	0	30	57	57	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15333_c0_g3(+)	spini.TRINITY_DN15333_c0_g3	OG0002914	198	0	0	198	382	382	0	0	0	0	0.0	0.0	0.0	0.0	79	79	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15393_c0_g1(+)	spini.TRINITY_DN15393_c0_g1	NA	84	0	0	84	165	164	1	0	0	0	0.00606061	0.0	0.0030303	0.0030303	51	51	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15430_c0_g1(+)	spini.TRINITY_DN15430_c0_g1	NA	56	0	0	56	103	103	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15447_c0_g1(+)	spini.TRINITY_DN15447_c0_g1	NA	27	0	0	27	52	52	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15452_c0_g1(+)	spini.TRINITY_DN15452_c0_g1	NA	188	0	0	188	356	356	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15482_c0_g1(+)	spini.TRINITY_DN15482_c0_g1	NA	83	0	0	83	167	167	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15521_c0_g1(+)	spini.TRINITY_DN15521_c0_g1	NA	157	0	0	157	318	318	0	0	0	0	0.0	0.0	0.0	0.0	71	70	1	0	0	0	0.01408451	0.0	0.00704225	0.00704225
satyrium_spini	TRINITY_DN15649_c0_g1(+)	spini.TRINITY_DN15649_c0_g1	OG0001837	116	0	0	116	218	218	0	0	0	0	0.0	0.0	0.0	0.0	49	48	0	0	1	0	0.02040816	0.02040816	0.01020408	0.01360544
satyrium_spini	TRINITY_DN15657_c0_g1(-)	spini.TRINITY_DN15657_c0_g1	NA	8	0	0	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15665_c0_g1(+)	spini.TRINITY_DN15665_c0_g1	NA	339	0	0	339	655	655	0	0	0	0	0.0	0.0	0.0	0.0	90	89	0	0	0	1	0.0	0.0	0.01111111	0.00740741
satyrium_spini	TRINITY_DN15684_c0_g1(+)	spini.TRINITY_DN15684_c0_g1	NA	56	0	0	56	106	104	0	0	2	0	0.01886792	0.01886792	0.00943396	0.01257861	24	24	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15726_c0_g1(+)	spini.TRINITY_DN15726_c0_g1	OG0001810	180	0	0	180	339	339	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15771_c0_g1(+)	spini.TRINITY_DN15771_c0_g1	NA	415	0	0	415	794	794	0	0	0	0	0.0	0.0	0.0	0.0	143	143	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15776_c0_g1(+)	spini.TRINITY_DN15776_c0_g1	NA	103	0	0	103	192	192	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15778_c0_g1(+)	spini.TRINITY_DN15778_c0_g1	NA	79	0	1	78	147	147	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15780_c0_g1(+)	spini.TRINITY_DN15780_c0_g1	NA	135	0	0	135	255	255	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15782_c0_g1(+)	spini.TRINITY_DN15782_c0_g1	OG0001556	175	0	0	175	340	340	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15789_c0_g1(+)	spini.TRINITY_DN15789_c0_g1	NA	130	0	0	130	251	251	0	0	0	0	0.0	0.0	0.0	0.0	40	39	0	1	0	0	0.0	0.025	0.0125	0.0125
satyrium_spini	TRINITY_DN15792_c0_g1(+)	spini.TRINITY_DN15792_c0_g1	NA	349	0	0	349	669	669	0	0	0	0	0.0	0.0	0.0	0.0	152	150	1	1	0	0	0.00657895	0.00657895	0.00657895	0.00657895
satyrium_spini	TRINITY_DN15831_c0_g1(-)	spini.TRINITY_DN15831_c0_g1	NA	17	0	0	17	31	31	0	0	0	0	0.0	0.0	0.0	0.0	4	3	0	1	0	0	0.0	0.25	0.125	0.125
satyrium_spini	TRINITY_DN15861_c0_g1(+)	spini.TRINITY_DN15861_c0_g1	NA	147	0	0	147	277	276	1	0	0	0	0.00361011	0.0	0.00180505	0.00180505	55	55	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15898_c1_g1(+)	spini.TRINITY_DN15898_c1_g1	NA	4	0	1	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15916_c0_g1(+)	spini.TRINITY_DN15916_c0_g1	NA	308	0	0	308	584	584	0	0	0	0	0.0	0.0	0.0	0.0	120	120	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15918_c0_g1(+)	spini.TRINITY_DN15918_c0_g1	NA	109	0	1	108	206	206	0	0	0	0	0.0	0.0	0.0	0.0	44	43	1	0	0	0	0.02272727	0.0	0.01136364	0.01136364
satyrium_spini	TRINITY_DN15925_c0_g1(+)	spini.TRINITY_DN15925_c0_g1	NA	95	0	0	95	179	179	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15972_c0_g1(+)	spini.TRINITY_DN15972_c0_g1	OG0001294	285	0	0	285	543	543	0	0	0	0	0.0	0.0	0.0	0.0	92	91	1	0	0	0	0.01086957	0.0	0.00543478	0.00543478
satyrium_spini	TRINITY_DN15976_c0_g1(+)	spini.TRINITY_DN15976_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN15982_c0_g1(+)	spini.TRINITY_DN15982_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN15986_c0_g2(-)	spini.TRINITY_DN15986_c0_g2	NA	89	0	0	89	165	162	1	1	1	0	0.01212121	0.01212121	0.00909091	0.01010101	36	35	1	0	0	0	0.02777778	0.0	0.01388889	0.01388889
satyrium_spini	TRINITY_DN16050_c0_g1(+)	spini.TRINITY_DN16050_c0_g1	NA	267	0	0	267	498	498	0	0	0	0	0.0	0.0	0.0	0.0	94	94	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16144_c0_g1(+)	spini.TRINITY_DN16144_c0_g1	NA	331	0	0	331	640	640	0	0	0	0	0.0	0.0	0.0	0.0	133	131	2	0	0	0	0.01503759	0.0	0.0075188	0.0075188
satyrium_spini	TRINITY_DN16179_c0_g1(+)	spini.TRINITY_DN16179_c0_g1	NA	146	0	0	146	276	276	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16201_c0_g1(-)	spini.TRINITY_DN16201_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16210_c0_g1(-)	spini.TRINITY_DN16210_c0_g1	NA	52	0	0	52	99	97	2	0	0	0	0.02020202	0.0	0.01010101	0.01010101	25	25	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16223_c0_g1(+)	spini.TRINITY_DN16223_c0_g1	NA	192	0	0	192	373	373	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911
satyrium_spini	TRINITY_DN16234_c0_g1(+)	spini.TRINITY_DN16234_c0_g1	NA	374	0	0	374	734	733	0	1	0	0	0.0	0.0013624	0.0006812	0.0006812	171	171	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16261_c0_g1(+)	spini.TRINITY_DN16261_c0_g1	NA	426	0	0	426	823	823	0	0	0	0	0.0	0.0	0.0	0.0	162	162	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16305_c0_g1(+)	spini.TRINITY_DN16305_c0_g1	NA	553	0	0	553	1067	1067	0	0	0	0	0.0	0.0	0.0	0.0	193	192	0	1	0	0	0.0	0.00518135	0.00259067	0.00259067
satyrium_spini	TRINITY_DN16333_c0_g1(+)	spini.TRINITY_DN16333_c0_g1	NA	217	0	0	217	413	413	0	0	0	0	0.0	0.0	0.0	0.0	105	105	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16356_c0_g1(+)	spini.TRINITY_DN16356_c0_g1	NA	123	0	0	123	230	230	0	0	0	0	0.0	0.0	0.0	0.0	60	59	0	1	0	0	0.0	0.01666667	0.00833333	0.00833333
satyrium_spini	TRINITY_DN16367_c0_g1(+)	spini.TRINITY_DN16367_c0_g1	NA	10	0	1	9	15	15	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16371_c0_g1(+)	spini.TRINITY_DN16371_c0_g1	NA	148	0	0	148	284	284	0	0	0	0	0.0	0.0	0.0	0.0	72	70	1	0	1	0	0.02777778	0.01388889	0.01388889	0.0162037
satyrium_spini	TRINITY_DN16376_c0_g1(+)	spini.TRINITY_DN16376_c0_g1	NA	82	0	0	82	153	153	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16381_c0_g1(-)	spini.TRINITY_DN16381_c0_g1	NA	7	0	0	7	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16392_c0_g1(+)	spini.TRINITY_DN16392_c0_g1	NA	152	0	0	152	295	295	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	0	1	0	0.01538462	0.01538462	0.00769231	0.01025641
satyrium_spini	TRINITY_DN16395_c0_g1(+)	spini.TRINITY_DN16395_c0_g1	NA	39	0	0	39	71	71	0	0	0	0	0.0	0.0	0.0	0.0	16	15	1	0	0	0	0.0625	0.0	0.03125	0.03125
satyrium_spini	TRINITY_DN16415_c0_g1(+)	spini.TRINITY_DN16415_c0_g1	NA	137	0	0	137	267	267	0	0	0	0	0.0	0.0	0.0	0.0	61	61	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16425_c0_g1(+)	spini.TRINITY_DN16425_c0_g1	NA	493	0	0	493	931	930	0	1	0	0	0.0	0.00107411	0.00053706	0.00053706	225	224	1	0	0	0	0.00444444	0.0	0.00222222	0.00222222
satyrium_spini	TRINITY_DN16430_c0_g1(+)	spini.TRINITY_DN16430_c0_g1	NA	165	0	0	165	316	315	1	0	0	0	0.00316456	0.0	0.00158228	0.00158228	48	48	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16449_c0_g2(+)	spini.TRINITY_DN16449_c0_g2	NA	27	0	0	27	51	51	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16450_c0_g1(+)	spini.TRINITY_DN16450_c0_g1	NA	160	0	0	160	314	314	0	0	0	0	0.0	0.0	0.0	0.0	88	87	0	1	0	0	0.0	0.01136364	0.00568182	0.00568182
satyrium_spini	TRINITY_DN16456_c0_g1(+)	spini.TRINITY_DN16456_c0_g1	OG0002717	254	0	0	254	494	494	0	0	0	0	0.0	0.0	0.0	0.0	98	98	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16466_c0_g1(+)	spini.TRINITY_DN16466_c0_g1	NA	16	0	0	16	29	29	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16467_c0_g2(+)	spini.TRINITY_DN16467_c0_g2	NA	137	0	0	137	264	264	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16468_c0_g1(+)	spini.TRINITY_DN16468_c0_g1	NA	73	0	0	73	140	140	0	0	0	0	0.0	0.0	0.0	0.0	19	18	0	0	1	0	0.05263158	0.05263158	0.02631579	0.03508772
satyrium_spini	TRINITY_DN16469_c0_g1(+)	spini.TRINITY_DN16469_c0_g1	NA	224	0	0	224	428	428	0	0	0	0	0.0	0.0	0.0	0.0	76	75	0	0	0	1	0.0	0.0	0.01315789	0.00877193
satyrium_spini	TRINITY_DN16474_c0_g1(+)	spini.TRINITY_DN16474_c0_g1	NA	98	0	0	98	190	190	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16534_c0_g1(+)	spini.TRINITY_DN16534_c0_g1	NA	134	0	0	134	258	257	1	0	0	0	0.00387597	0.0	0.00193798	0.00193798	39	39	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16539_c0_g1(+)	spini.TRINITY_DN16539_c0_g1	NA	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16545_c0_g1(+)	spini.TRINITY_DN16545_c0_g1	NA	354	0	0	354	685	685	0	0	0	0	0.0	0.0	0.0	0.0	138	137	0	1	0	0	0.0	0.00724638	0.00362319	0.00362319
satyrium_spini	TRINITY_DN16555_c0_g1(+)	spini.TRINITY_DN16555_c0_g1	NA	103	0	0	103	199	199	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16571_c0_g1(+)	spini.TRINITY_DN16571_c0_g1	NA	100	0	0	100	195	195	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16572_c0_g1(-)	spini.TRINITY_DN16572_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN16590_c0_g1(+)	spini.TRINITY_DN16590_c0_g1	NA	195	0	0	195	361	361	0	0	0	0	0.0	0.0	0.0	0.0	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231
satyrium_spini	TRINITY_DN16596_c0_g1(+)	spini.TRINITY_DN16596_c0_g1	NA	32	0	0	32	60	60	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16608_c0_g1(+)	spini.TRINITY_DN16608_c0_g1	NA	245	0	0	245	474	473	0	1	0	0	0.0	0.0021097	0.00105485	0.00105485	115	115	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN16621_c0_g1(+)	spini.TRINITY_DN16621_c0_g1	NA	341	0	0	341	660	658	1	1	0	0	0.00151515	0.00151515	0.00151515	0.00151515	130	130	0	0	0	0	0.0	0.0	0.0	0.0
