species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CaAl_341	0_pi_CaAl_440	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CaAl_341	4_pi_CaAl_440	4_pi_between	4_pi_total
carcharodus_alceae	TRINITY_DN15849_c0_g1(+)	alceae.TRINITY_DN15849_c0_g1	NA	152	0	0	152	290	290	0	0	0	0	0.0	0.0	0.0	0.0	89	87	1	1	0	0	0.01123596	0.01123596	0.01123596	0.01123596
carcharodus_alceae	TRINITY_DN15918_c0_g1(+)	alceae.TRINITY_DN15918_c0_g1	NA	95	0	0	95	189	188	0	1	0	0	0.0	0.00529101	0.0026455	0.0026455	35	35	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN15924_c0_g1(-)	alceae.TRINITY_DN15924_c0_g1	NA	45	0	0	45	79	75	3	1	0	0	0.03797468	0.01265823	0.02531646	0.02531646	28	28	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN15941_c0_g1(+)	alceae.TRINITY_DN15941_c0_g1	NA	84	0	0	84	165	164	0	1	0	0	0.0	0.00606061	0.0030303	0.0030303	22	22	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN15967_c0_g1(+)	alceae.TRINITY_DN15967_c0_g1	NA	5	0	1	4	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16002_c0_g1(+)	alceae.TRINITY_DN16002_c0_g1	NA	131	0	0	131	243	243	0	0	0	0	0.0	0.0	0.0	0.0	43	42	0	0	1	0	0.02325581	0.02325581	0.01162791	0.01550388
carcharodus_alceae	TRINITY_DN16011_c0_g1(+)	alceae.TRINITY_DN16011_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN16016_c0_g1(+)	alceae.TRINITY_DN16016_c0_g1	NA	124	0	0	124	234	234	0	0	0	0	0.0	0.0	0.0	0.0	55	54	0	1	0	0	0.0	0.01818182	0.00909091	0.00909091
carcharodus_alceae	TRINITY_DN16026_c0_g1(+)	alceae.TRINITY_DN16026_c0_g1	NA	69	0	1	68	132	132	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16068_c0_g1(+)	alceae.TRINITY_DN16068_c0_g1	NA	113	0	0	113	211	211	0	0	0	0	0.0	0.0	0.0	0.0	49	47	0	0	2	0	0.04081633	0.04081633	0.02040816	0.02721088
carcharodus_alceae	TRINITY_DN16108_c0_g1(+)	alceae.TRINITY_DN16108_c0_g1	NA	43	0	0	43	81	81	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16118_c0_g1(+)	alceae.TRINITY_DN16118_c0_g1	NA	52	0	0	52	98	98	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16160_c0_g1(-)	alceae.TRINITY_DN16160_c0_g1	NA	25	0	0	25	49	48	0	1	0	0	0.0	0.02040816	0.01020408	0.01020408	14	14	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16180_c0_g1(-)	alceae.TRINITY_DN16180_c0_g1	NA	28	0	0	28	57	57	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16246_c0_g1(+)	alceae.TRINITY_DN16246_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16247_c0_g1(+)	alceae.TRINITY_DN16247_c0_g1	NA	117	0	0	117	213	213	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
carcharodus_alceae	TRINITY_DN16275_c0_g1(+)	alceae.TRINITY_DN16275_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16293_c0_g1(-)	alceae.TRINITY_DN16293_c0_g1	NA	35	1	0	34	59	53	3	2	1	0	0.06779661	0.05084746	0.05084746	0.05367232	5	5	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16313_c0_g1(+)	alceae.TRINITY_DN16313_c0_g1	NA	48	0	1	47	81	75	0	4	2	0	0.02469136	0.07407407	0.03703704	0.04115227	11	11	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16334_c0_g1(+)	alceae.TRINITY_DN16334_c0_g1	NA	220	0	0	220	431	431	0	0	0	0	0.0	0.0	0.0	0.0	104	102	1	0	1	0	0.01923077	0.00961538	0.00961538	0.01121794
carcharodus_alceae	TRINITY_DN16346_c0_g1(+)	alceae.TRINITY_DN16346_c0_g1	OG0002271	221	0	0	221	412	412	0	0	0	0	0.0	0.0	0.0	0.0	70	69	1	0	0	0	0.01428571	0.0	0.00714286	0.00714286
carcharodus_alceae	TRINITY_DN16356_c0_g1(+)	alceae.TRINITY_DN16356_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16366_c0_g1(+)	alceae.TRINITY_DN16366_c0_g1	NA	16	0	0	16	32	32	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16369_c0_g1(+)	alceae.TRINITY_DN16369_c0_g1	NA	102	0	0	102	195	195	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16435_c0_g1(+)	alceae.TRINITY_DN16435_c0_g1	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16440_c0_g1(-)	alceae.TRINITY_DN16440_c0_g1	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16484_c0_g1(+)	alceae.TRINITY_DN16484_c0_g1	NA	16	0	0	16	28	28	0	0	0	0	0.0	0.0	0.0	0.0	7	6	0	0	0	1	0.0	0.0	0.14285714	0.09523809
carcharodus_alceae	TRINITY_DN16510_c0_g1(+)	alceae.TRINITY_DN16510_c0_g1	NA	302	0	0	302	580	580	0	0	0	0	0.0	0.0	0.0	0.0	145	143	0	1	1	0	0.00689655	0.0137931	0.00689655	0.00804598
carcharodus_alceae	TRINITY_DN16517_c0_g1(-)	alceae.TRINITY_DN16517_c0_g1	NA	12	0	0	12	25	25	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16528_c0_g1(+)	alceae.TRINITY_DN16528_c0_g1	NA	93	0	0	93	175	174	0	1	0	0	0.0	0.00571429	0.00285714	0.00285714	41	41	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16537_c0_g1(+)	alceae.TRINITY_DN16537_c0_g1	NA	97	0	0	97	178	178	0	0	0	0	0.0	0.0	0.0	0.0	43	41	2	0	0	0	0.04651163	0.0	0.02325581	0.02325581
carcharodus_alceae	TRINITY_DN16542_c0_g1(+)	alceae.TRINITY_DN16542_c0_g1	NA	122	0	1	121	224	223	0	1	0	0	0.0	0.00446429	0.00223214	0.00223214	52	51	1	0	0	0	0.01923077	0.0	0.00961538	0.00961538
carcharodus_alceae	TRINITY_DN16551_c0_g1(+)	alceae.TRINITY_DN16551_c0_g1	OG0001268	174	0	0	174	328	327	0	1	0	0	0.0	0.00304878	0.00152439	0.00152439	56	56	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16554_c0_g1(+)	alceae.TRINITY_DN16554_c0_g1	OG0001298	429	0	0	429	823	823	0	0	0	0	0.0	0.0	0.0	0.0	196	196	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16556_c0_g1(+)	alceae.TRINITY_DN16556_c0_g1	NA	114	0	0	114	228	228	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16557_c0_g1(+)	alceae.TRINITY_DN16557_c0_g1	NA	146	0	0	146	278	278	0	0	0	0	0.0	0.0	0.0	0.0	59	56	0	1	2	0	0.03389831	0.05084746	0.02542373	0.03107345
carcharodus_alceae	TRINITY_DN16559_c0_g1(+)	alceae.TRINITY_DN16559_c0_g1	OG0001579	131	0	0	131	246	246	0	0	0	0	0.0	0.0	0.0	0.0	50	48	1	1	0	0	0.02	0.02	0.02	0.02
carcharodus_alceae	TRINITY_DN16564_c0_g2(+)	alceae.TRINITY_DN16564_c0_g2	NA	93	0	0	93	172	171	0	1	0	0	0.0	0.00581395	0.00290698	0.00290698	44	42	0	1	1	0	0.02272727	0.04545455	0.02272727	0.02651515
carcharodus_alceae	TRINITY_DN16571_c0_g1(+)	alceae.TRINITY_DN16571_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN16580_c0_g1(+)	alceae.TRINITY_DN16580_c0_g1	OG0002455	188	0	0	188	369	369	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16604_c0_g1(+)	alceae.TRINITY_DN16604_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN16621_c0_g2(+)	alceae.TRINITY_DN16621_c0_g2	NA	38	0	0	38	73	73	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16623_c0_g1(+)	alceae.TRINITY_DN16623_c0_g1	OG0001270	171	0	0	171	323	323	0	0	0	0	0.0	0.0	0.0	0.0	63	61	2	0	0	0	0.03174603	0.0	0.01587302	0.01587302
carcharodus_alceae	TRINITY_DN16661_c0_g1(+)	alceae.TRINITY_DN16661_c0_g1	NA	174	0	0	174	327	324	2	0	1	0	0.00917431	0.0030581	0.00458716	0.00509684	69	65	2	0	2	0	0.05797101	0.02898551	0.02898551	0.03381643
carcharodus_alceae	TRINITY_DN16726_c0_g1(+)	alceae.TRINITY_DN16726_c0_g1	NA	16	0	0	16	29	29	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	0	1	0	0.2	0.2	0.1	0.13333333
carcharodus_alceae	TRINITY_DN16734_c0_g1(+)	alceae.TRINITY_DN16734_c0_g1	NA	96	0	0	96	173	173	0	0	0	0	0.0	0.0	0.0	0.0	42	38	4	0	0	0	0.0952381	0.0	0.04761905	0.04761905
carcharodus_alceae	TRINITY_DN16752_c0_g1(+)	alceae.TRINITY_DN16752_c0_g1	NA	11	0	0	11	20	20	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16755_c0_g1(+)	alceae.TRINITY_DN16755_c0_g1	NA	45	0	0	45	76	69	4	2	1	0	0.06578947	0.03947368	0.04605263	0.04824561	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455
carcharodus_alceae	TRINITY_DN16782_c0_g1(+)	alceae.TRINITY_DN16782_c0_g1	OG0001806	125	0	0	125	234	234	0	0	0	0	0.0	0.0	0.0	0.0	62	61	0	1	0	0	0.0	0.01612903	0.00806452	0.00806452
carcharodus_alceae	TRINITY_DN16786_c0_g1(+)	alceae.TRINITY_DN16786_c0_g1	NA	141	0	0	141	267	267	0	0	0	0	0.0	0.0	0.0	0.0	70	68	0	2	0	0	0.0	0.02857143	0.01428571	0.01428571
carcharodus_alceae	TRINITY_DN16800_c0_g1(+)	alceae.TRINITY_DN16800_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16801_c0_g1(+)	alceae.TRINITY_DN16801_c0_g1	NA	151	0	0	151	288	288	0	0	0	0	0.0	0.0	0.0	0.0	59	58	1	0	0	0	0.01694915	0.0	0.00847458	0.00847458
carcharodus_alceae	TRINITY_DN16821_c0_g1(+)	alceae.TRINITY_DN16821_c0_g1	NA	86	0	0	86	150	145	4	0	0	1	0.02666667	0.0	0.02	0.01777778	32	29	3	0	0	0	0.09375	0.0	0.046875	0.046875
carcharodus_alceae	TRINITY_DN16826_c0_g1(+)	alceae.TRINITY_DN16826_c0_g1	NA	71	0	0	71	139	139	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
carcharodus_alceae	TRINITY_DN16830_c0_g1(+)	alceae.TRINITY_DN16830_c0_g1	NA	130	0	0	130	253	253	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16889_c0_g1(+)	alceae.TRINITY_DN16889_c0_g1	NA	71	0	0	71	135	135	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16894_c0_g1(+)	alceae.TRINITY_DN16894_c0_g1	OG0002560	144	0	0	144	265	265	0	0	0	0	0.0	0.0	0.0	0.0	43	41	2	0	0	0	0.04651163	0.0	0.02325581	0.02325581
carcharodus_alceae	TRINITY_DN16895_c0_g1(+)	alceae.TRINITY_DN16895_c0_g1	NA	205	0	0	205	392	392	0	0	0	0	0.0	0.0	0.0	0.0	119	115	0	2	0	2	0.0	0.01680672	0.02521008	0.01960784
carcharodus_alceae	TRINITY_DN16901_c0_g1(+)	alceae.TRINITY_DN16901_c0_g1	NA	14	0	0	14	25	25	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16912_c0_g1(+)	alceae.TRINITY_DN16912_c0_g1	NA	41	0	0	41	68	68	0	0	0	0	0.0	0.0	0.0	0.0	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
carcharodus_alceae	TRINITY_DN16913_c0_g1(-)	alceae.TRINITY_DN16913_c0_g1	NA	50	0	0	50	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634	16	16	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16936_c0_g1(-)	alceae.TRINITY_DN16936_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16950_c0_g1(+)	alceae.TRINITY_DN16950_c0_g1	NA	68	0	0	68	130	130	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16956_c0_g1(+)	alceae.TRINITY_DN16956_c0_g1	NA	82	0	0	82	143	143	0	0	0	0	0.0	0.0	0.0	0.0	26	22	0	4	0	0	0.0	0.15384615	0.07692308	0.07692308
carcharodus_alceae	TRINITY_DN16980_c0_g1(+)	alceae.TRINITY_DN16980_c0_g1	NA	2	0	0	2	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN16982_c0_g1(+)	alceae.TRINITY_DN16982_c0_g1	OG0001302	96	0	0	96	185	185	0	0	0	0	0.0	0.0	0.0	0.0	35	34	1	0	0	0	0.02857143	0.0	0.01428571	0.01428571
carcharodus_alceae	TRINITY_DN16988_c0_g1(+)	alceae.TRINITY_DN16988_c0_g1	NA	177	0	0	177	346	346	0	0	0	0	0.0	0.0	0.0	0.0	76	76	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17034_c0_g1(+)	alceae.TRINITY_DN17034_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	8	7	0	0	1	0	0.125	0.125	0.0625	0.08333333
carcharodus_alceae	TRINITY_DN17045_c0_g1(+)	alceae.TRINITY_DN17045_c0_g1	NA	155	0	0	155	287	286	0	1	0	0	0.0	0.00348432	0.00174216	0.00174216	80	78	0	1	0	1	0.0	0.0125	0.01875	0.01458333
carcharodus_alceae	TRINITY_DN17046_c0_g1(-)	alceae.TRINITY_DN17046_c0_g1	NA	33	0	0	33	61	61	0	0	0	0	0.0	0.0	0.0	0.0	20	19	0	1	0	0	0.0	0.05	0.025	0.025
carcharodus_alceae	TRINITY_DN17066_c0_g1(+)	alceae.TRINITY_DN17066_c0_g1	NA	16	0	0	16	33	33	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17074_c0_g1(+)	alceae.TRINITY_DN17074_c0_g1	OG0003140	527	0	0	527	1015	1014	0	0	1	0	0.00098522	0.00098522	0.00049261	0.00065681	201	200	1	0	0	0	0.00497512	0.0	0.00248756	0.00248756
carcharodus_alceae	TRINITY_DN17078_c0_g2(-)	alceae.TRINITY_DN17078_c0_g2	NA	34	0	0	34	59	58	0	0	1	0	0.01694915	0.01694915	0.00847458	0.01129944	21	21	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17082_c0_g2(+)	alceae.TRINITY_DN17082_c0_g2	NA	14	0	0	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17094_c0_g1(+)	alceae.TRINITY_DN17094_c0_g1	NA	127	0	0	127	240	240	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17105_c0_g1(+)	alceae.TRINITY_DN17105_c0_g1	OG0001862	313	0	0	313	608	608	0	0	0	0	0.0	0.0	0.0	0.0	114	112	0	2	0	0	0.0	0.01754386	0.00877193	0.00877193
carcharodus_alceae	TRINITY_DN17138_c0_g1(+)	alceae.TRINITY_DN17138_c0_g1	NA	138	0	0	138	263	262	0	0	0	1	0.0	0.0	0.00380228	0.00253485	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
carcharodus_alceae	TRINITY_DN17160_c0_g1(+)	alceae.TRINITY_DN17160_c0_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17161_c0_g1(+)	alceae.TRINITY_DN17161_c0_g1	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN17177_c0_g1(+)	alceae.TRINITY_DN17177_c0_g1	NA	173	0	0	173	336	336	0	0	0	0	0.0	0.0	0.0	0.0	90	90	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17180_c0_g1(+)	alceae.TRINITY_DN17180_c0_g1	NA	33	0	0	33	67	67	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17187_c0_g1(+)	alceae.TRINITY_DN17187_c0_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN17194_c0_g1(+)	alceae.TRINITY_DN17194_c0_g1	NA	254	0	0	254	484	483	0	1	0	0	0.0	0.00206612	0.00103306	0.00103306	102	102	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17199_c0_g1(-)	alceae.TRINITY_DN17199_c0_g1	NA	15	0	0	15	30	28	0	2	0	0	0.0	0.06666667	0.03333333	0.03333333	6	6	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17224_c0_g1(+)	alceae.TRINITY_DN17224_c0_g1	NA	121	0	0	121	231	231	0	0	0	0	0.0	0.0	0.0	0.0	47	45	0	1	0	1	0.0	0.0212766	0.03191489	0.02482269
carcharodus_alceae	TRINITY_DN17232_c0_g1(+)	alceae.TRINITY_DN17232_c0_g1	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17246_c0_g1(+)	alceae.TRINITY_DN17246_c0_g1	NA	24	0	0	24	43	43	0	0	0	0	0.0	0.0	0.0	0.0	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
carcharodus_alceae	TRINITY_DN17250_c0_g1(+)	alceae.TRINITY_DN17250_c0_g1	NA	24	0	0	24	43	43	0	0	0	0	0.0	0.0	0.0	0.0	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154
carcharodus_alceae	TRINITY_DN17252_c0_g1(+)	alceae.TRINITY_DN17252_c0_g1	NA	147	0	0	147	280	280	0	0	0	0	0.0	0.0	0.0	0.0	65	63	0	1	1	0	0.01538462	0.03076923	0.01538462	0.01794872
carcharodus_alceae	TRINITY_DN17253_c0_g1(+)	alceae.TRINITY_DN17253_c0_g1	NA	296	0	0	296	565	565	0	0	0	0	0.0	0.0	0.0	0.0	161	159	2	0	0	0	0.01242236	0.0	0.00621118	0.00621118
carcharodus_alceae	TRINITY_DN17280_c0_g1(+)	alceae.TRINITY_DN17280_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17289_c0_g1(+)	alceae.TRINITY_DN17289_c0_g1	NA	17	0	0	17	30	30	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17302_c0_g1(+)	alceae.TRINITY_DN17302_c0_g1	NA	230	0	0	230	444	444	0	0	0	0	0.0	0.0	0.0	0.0	102	100	2	0	0	0	0.01960784	0.0	0.00980392	0.00980392
carcharodus_alceae	TRINITY_DN17304_c0_g1(+)	alceae.TRINITY_DN17304_c0_g1	NA	210	0	0	210	395	393	2	0	0	0	0.00506329	0.0	0.00253165	0.00253165	77	76	1	0	0	0	0.01298701	0.0	0.00649351	0.00649351
carcharodus_alceae	TRINITY_DN17318_c0_g1(+)	alceae.TRINITY_DN17318_c0_g1	OG0003371	219	0	0	219	418	418	0	0	0	0	0.0	0.0	0.0	0.0	90	86	0	4	0	0	0.0	0.04444444	0.02222222	0.02222222
carcharodus_alceae	TRINITY_DN17322_c0_g1(-)	alceae.TRINITY_DN17322_c0_g1	NA	55	0	0	55	105	105	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17325_c0_g1(-)	alceae.TRINITY_DN17325_c0_g1	NA	12	0	0	12	20	20	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17326_c0_g1(+)	alceae.TRINITY_DN17326_c0_g1	NA	24	0	0	24	36	36	0	0	0	0	0.0	0.0	0.0	0.0	10	8	0	1	1	0	0.1	0.2	0.1	0.11666667
carcharodus_alceae	TRINITY_DN17328_c0_g1(+)	alceae.TRINITY_DN17328_c0_g1	NA	145	0	0	145	263	261	1	0	0	1	0.00380228	0.0	0.00570342	0.00443599	55	54	1	0	0	0	0.01818182	0.0	0.00909091	0.00909091
carcharodus_alceae	TRINITY_DN17348_c0_g1(+)	alceae.TRINITY_DN17348_c0_g1	NA	94	0	0	94	180	179	1	0	0	0	0.00555556	0.0	0.00277778	0.00277778	31	30	1	0	0	0	0.03225806	0.0	0.01612903	0.01612903
carcharodus_alceae	TRINITY_DN17364_c0_g2(+)	alceae.TRINITY_DN17364_c0_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN17379_c0_g1(-)	alceae.TRINITY_DN17379_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17382_c0_g1(+)	alceae.TRINITY_DN17382_c0_g1	NA	153	0	0	153	303	303	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17391_c0_g1(+)	alceae.TRINITY_DN17391_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17399_c0_g1(+)	alceae.TRINITY_DN17399_c0_g1	NA	326	0	0	326	623	622	0	1	0	0	0.0	0.00160514	0.00080257	0.00080257	122	121	0	1	0	0	0.0	0.00819672	0.00409836	0.00409836
carcharodus_alceae	TRINITY_DN17402_c0_g1(+)	alceae.TRINITY_DN17402_c0_g1	OG0001820	160	0	0	160	312	312	0	0	0	0	0.0	0.0	0.0	0.0	59	59	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17405_c0_g1(+)	alceae.TRINITY_DN17405_c0_g1	NA	155	0	0	155	299	299	0	0	0	0	0.0	0.0	0.0	0.0	50	47	0	2	0	1	0.0	0.04	0.04	0.03333333
carcharodus_alceae	TRINITY_DN17408_c0_g1(+)	alceae.TRINITY_DN17408_c0_g1	NA	139	0	0	139	260	260	0	0	0	0	0.0	0.0	0.0	0.0	77	74	2	1	0	0	0.02597403	0.01298701	0.01948052	0.01948052
carcharodus_alceae	TRINITY_DN17416_c0_g1(+)	alceae.TRINITY_DN17416_c0_g1	NA	27	0	0	27	54	54	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17418_c0_g1(+)	alceae.TRINITY_DN17418_c0_g1	NA	71	0	0	71	134	134	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17427_c0_g1(+)	alceae.TRINITY_DN17427_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN17433_c0_g1(+)	alceae.TRINITY_DN17433_c0_g1	NA	5	0	0	5	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
carcharodus_alceae	TRINITY_DN17446_c0_g1(+)	alceae.TRINITY_DN17446_c0_g1	NA	73	0	0	73	140	140	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
